Attribute,Index,Dirty Value,Cleaned Value,Clean Value
brewery_name,775,Fat Head's Brewery,Fat wHead''s Brewery,Fat Head's Brewery
brewery_name,1650,Pine Street Brewery,Pine Street Brewpery,Pine Street Brewery
brewery_name,1681,Rahr & Sons Brewing Company,Rahr & Sons Brewing Cmopany,Rahr & Sons Brewing Company
brewery_name,2218,empty,Tröegs Brewing Company,Tr?egs Brewing Company
city,1896,Chicago,hicago,Chicago
state,597,WI,I,WI
state,661,GA,A,GA
state,693,CA,CiA,CA
state,891,CA,A,CA
state,893,AC,A,CA
state,895,AC,A,CA
state,898,CdA,A,CA
state,899,ClA,A,CA
state,900,CkA,A,CA
state,901,yCA,A,CA
state,904,ChA,A,CA
state,905,AC,A,CA
state,1336,empty,AC,CA
state,1337,qCA,AC,CA
state,1338,CjA,AC,CA
state,1339,vCA,AC,CA
state,1386,CA,A,CA
state,1387,AC,A,CA
state,1388,AC,A,CA
state,1390,zCA,A,CA
state,1391,AC,A,CA
state,1392,AC,A,CA
state,1649,CA,xCA,CA
state,1660,NC,C,NC
state,1783,CA,CfA,CA
state,1784,CxA,CfA,CA
state,1786,ChA,CfA,CA
state,1808,CA,ClA,CA
state,1809,AC,ClA,CA
