Attribute,Index,Clean Value,Dirty Value
surname,31,hoare,oare
surname,47,corvi,crvi
surname,101,timkovsky,ftimkovsky
surname,144,weatherhead,weatherhtead
surname,145,zajak,empty
surname,224,aigrain,aigirain
surname,226,aigrain,gaigrain
surname,243,aigrain,aiqgrain
surname,267,aigrain,agrain
surname,331,weener,empty
surname,362,aigrain,ahigrain
surname,375,matyska,matysak
surname,446,aigrain,aigroain
surname,451,specker,empty
surname,543,derby,dexrby
surname,567,kavasseri,avasseri
surname,632,aigrain,agirain
surname,665,aigrain,igrain
surname,689,musselman,musseloman
surname,712,schupeta,empty
surname,814,aigrain,aigain
surname,870,miles,empty
surname,953,harloff,empty
surname,997,aigrain,aigorain
surname,1043,clemm,aclemm
surname,1063,guyton,uyton
surname,1088,aigrain,aigrlain
surname,1141,rudstrom,empty
surname,1165,kameda,empty
surname,1191,aigrain,aigrani
surname,1210,kavvadias,kavvdaias
surname,1234,cun,empty
surname,1320,rudstrom,empty
surname,1333,aigrain,aigrin
surname,1363,aigrain,aigrin
surname,1403,mccain,cmcain
surname,1436,sezan,empty
surname,1468,aigrain,aigrani
surname,1502,aigrain,igrain
surname,1645,felciano,felcinao
surname,1700,dingle,dingele
surname,1734,aigrain,agirain
surname,1757,jungst,empty
surname,1774,danneberg,ddanneberg
surname,1798,aigrain,aigrian
surname,1865,aigrain,agrain
surname,1953,aigrain,aigran
surname,2031,aigrain,aigain
surname,2064,aigrain,aigrtain
surname,2084,aigrain,zaigrain
surname,2095,capps,empty
surname,2179,kolvik,empty
surname,2181,handschuh,handchuh
surname,2183,otillio,otllio
surname,2201,berthiaume,empty
surname,2231,aigrain,aigrkain
surname,2309,felciano,empty
surname,2312,pierro,empty
surname,2372,dighe,diyghe
surname,2377,hinnebusch,hinebusch
surname,2380,aigrain,aigran
surname,2388,aigrain,aigraijn
surname,2410,aigrain,aigrani
surname,2416,sezan,empty
surname,2500,aigrain,aigrani
surname,2515,aigrain,jaigrain
surname,2521,vafaie,vfaaie
surname,2529,aigrain,aigrani
surname,2540,gull,gqull
surname,2554,hennebert,empty
surname,2593,kavvadias,kavavdias
surname,2595,aigrain,agrain
surname,2622,matyska,empty
surname,2670,tomii,otmii
surname,2715,balfanz,empty
surname,2744,aigrain,aigrian
surname,2779,specker,spemcker
surname,2810,zallocco,zallcco
surname,2824,aigrain,airgain
surname,2842,aigrain,aigqrain
surname,2878,pierro,peirro
surname,2910,alpuente,alpuenet
