Attribute,Index,Clean Value,Dirty Value
gender,116,m,empty
gender,195,f,***
gender,467,m,empty
gender,769,m,jm
gender,885,m,empty
gender,983,f,empty
gender,1070,m,empty
gender,1078,m,empty
gender,1283,m,empty
gender,1290,f,jf
gender,1469,m,empty
gender,1789,m,empty
gender,1808,f,empty
gender,1913,m,empty
gender,2020,f,empty
gender,2091,f,empty
gender,2093,m,empty
gender,2108,f,xf
gender,2189,m,empty
gender,2290,f,empty
gender,2525,f,nf
gender,2532,f,mf
gender,2537,f,af
gender,2574,f,empty
gender,2576,m,km
gender,2644,m,***
gender,2738,f,kf
gender,2855,f,***
gender,2871,f,empty
gender,2877,m,empty
gender,2882,f,empty
gender,2947,f,empty
gender,2998,f,empty
gender,3078,f,empty
gender,3139,m,empty
gender,3146,f,empty
gender,3152,f,***
gender,3184,f,cf
gender,3289,f,uf
gender,3655,f,empty
gender,3662,f,empty
gender,3742,f,empty
gender,3854,f,empty
gender,3882,f,empty
gender,3996,f,empty
gender,4203,m,empty
gender,4279,f,empty
gender,4314,f,empty
gender,4335,f,empty
gender,4366,f,empty
gender,4417,f,ff
gender,4486,f,lf
gender,4514,m,***
gender,4546,f,empty
gender,4700,m,pm
gender,4730,f,xf
gender,4736,m,empty
gender,4764,m,um
gender,4806,f,empty
gender,4813,m,empty
gender,4894,f,empty
gender,5060,m,cm
gender,5079,f,empty
gender,5193,m,lm
gender,5241,m,***
gender,5266,m,empty
gender,5321,m,empty
gender,5414,f,empty
gender,5481,f,***
gender,5553,m,empty
gender,5579,m,***
gender,5650,m,empty
gender,5690,m,empty
gender,5745,m,empty
gender,5816,f,empty
gender,5851,f,empty
gender,5890,m,bm
gender,5961,f,empty
gender,5971,f,jf
gender,5986,f,***
gender,6018,m,empty
gender,6027,f,empty
gender,6038,m,***
gender,6082,f,if
gender,6101,f,empty
gender,6215,m,ym
gender,6223,f,ef
gender,6276,f,***
gender,6331,f,empty
gender,6423,m,cm
gender,6475,f,***
gender,6597,f,***
gender,6797,f,***
gender,6804,f,***
gender,6824,f,empty
gender,6857,f,***
gender,7092,f,empty
gender,7137,m,***
gender,7141,f,empty
gender,7219,f,empty
gender,7271,m,empty
gender,7275,m,empty
gender,7461,f,of
gender,7511,m,sm
gender,7550,f,empty
gender,7624,f,empty
gender,7699,m,***
gender,7834,f,empty
gender,7839,f,empty
gender,7870,f,***
gender,7929,m,wm
gender,7949,f,empty
gender,8057,m,vm
gender,8107,f,empty
gender,8215,f,***
gender,8321,m,empty
gender,8337,f,jf
gender,8354,f,af
gender,8443,f,empty
gender,8505,f,empty
gender,8529,f,empty
gender,8685,m,empty
gender,8689,m,empty
gender,8759,f,***
gender,8776,m,empty
gender,8785,f,***
gender,8823,m,empty
gender,8891,m,empty
gender,8899,f,empty
gender,8933,m,xm
gender,8942,m,nm
gender,9047,m,empty
gender,9053,m,***
gender,9057,m,***
gender,9135,f,tf
gender,9142,f,empty
gender,9184,f,empty
gender,9217,m,empty
gender,9244,m,empty
gender,9307,f,***
gender,9309,m,empty
gender,9362,m,***
gender,9395,m,dm
gender,9425,f,***
gender,9457,f,empty
gender,9560,m,empty
gender,9562,m,empty
gender,9619,f,***
gender,9826,m,ym
gender,9830,f,***
gender,9885,f,***
gender,10020,m,empty
gender,10024,f,zf
gender,10169,f,gf
gender,10247,f,empty
gender,10296,m,***
gender,10346,m,empty
gender,10365,f,***
gender,10466,m,gm
gender,10496,f,gf
gender,10499,f,df
gender,10503,f,empty
gender,10517,m,jm
gender,10545,f,empty
gender,10581,m,empty
gender,10671,f,empty
gender,10892,f,***
gender,10896,f,empty
gender,10907,m,lm
gender,10955,m,***
gender,10989,f,***
