Attribute,Index,Clean Value,Cleaned Value
HospitalName,56,marshall medical center south,callahan eye foundation hospital
HospitalName,57,marshall medical center south,callahan eye foundation hospital
HospitalName,58,marshall medical center south,callahan eye foundation hospital
HospitalName,59,marshall medical center south,callahan eye foundation hospital
HospitalName,60,marshall medical center south,callahan eye foundation hospital
HospitalName,66,marshall medical center south,callahan eye foundation hospital
HospitalName,67,marshall medical center south,callahan eye foundation hospital
HospitalName,68,marshall medical center south,callahan eye foundation hospital
HospitalName,69,marshall medical center south,callahan eye foundation hospital
HospitalName,90,eliza coffee memorial hospital,callahan eye foundation hospital
HospitalName,108,mizell memorial hospital,callahan eye foundation hospital
HospitalName,109,mizell memorial hospital,callahan eye foundation hospital
HospitalName,110,mizell memorial hospital,callahan eye foundation hospital
HospitalName,111,mizell memorial hospital,callahan eye foundation hospital
HospitalName,112,mizell memorial hospital,callahan eye foundation hospital
HospitalName,118,mizell memorial hospital,callahan eye foundation hospital
HospitalName,119,mizell memorial hospital,callahan eye foundation hospital
HospitalName,120,crenshaw community hospital,callahan eye foundation hospital
HospitalName,121,crenshaw community hospital,callahan eye foundation hospital
HospitalName,122,crenshaw community hospital,callahan eye foundation hospital
HospitalName,123,crenshaw community hospital,callahan eye foundation hospital
HospitalName,124,crenshaw community hospital,callahan eye foundation hospital
HospitalName,125,crenshaw community hospital,callahan eye foundation hospital
HospitalName,126,crenshaw community hospital,callahan eye foundation hospital
HospitalName,127,crenshaw community hospital,callahan eye foundation hospital
HospitalName,169,hartselle medical center,callahan eye foundation hospital
HospitalName,170,marshall medical center north,callahan eye foundation hospital
HospitalName,171,marshall medical center north,callahan eye foundation hospital
HospitalName,172,marshall medical center north,callahan eye foundation hospital
HospitalName,173,marshall medical center north,callahan eye foundation hospital
HospitalName,180,marshall medical center north,callahan eye foundation hospital
HospitalName,181,marshall medical center north,callahan eye foundation hospital
HospitalName,182,marshall medical center north,callahan eye foundation hospital
HospitalName,183,marshall medical center north,callahan eye foundation hospital
HospitalName,184,marshall medical center north,callahan eye foundation hospital
Address1,17,1300 south montgomery avenue,101 sivley rd
Address1,100,702 n main st,empty
Address1,147,201 pine street northwest,empty
Address1,162,201 pine street northwest,201 pine srteet northwest
Address1,209,50 medical park east drive,50 medical park eats drive
Address1,219,50 medical park east drive,empty
Address1,234,200 med center drive,200 med center drie
Address1,270,1000 first street north,empty
Address1,314,301 east 18th st,empty
Address1,395,124 s memorial dr,empty
Address1,453,1300 south montgomery avenue,2451 fillingim street
Address1,454,1300 south montgomery avenue,101 sivley rd
Address1,475,126 hospital ave,126 hospitalave
Address1,557,1725 pine street,1725 pine stret
Address1,641,2000 pepperell parkway,2000 pepperel lparkway
Address1,706,805 friendship road,805 frinedship road
Address1,717,1912 alabama highway 157,empty
