Attribute,Index,Clean Value,Dirty Value
gender,77,f,lf
gender,92,m,nan
gender,1852,f,nf
gender,1911,m,nan
gender,2122,m,nan
gender,2429,m,nan
gender,2904,m,nan
gender,3932,m,nan
gender,4177,f,nan
gender,4302,f,nan
gender,4841,f,nan
gender,5575,f,***
gender,5631,f,zf
gender,7522,f,nan
gender,7793,m,nan
gender,7910,f,xf
gender,8097,f,nan
gender,8759,f,***
gender,9297,m,nan
gender,9464,f,***
gender,9494,f,***
gender,9554,f,pf
gender,9567,m,am
gender,10685,m,ym
gender,10806,m,***
gender,11264,f,hf
gender,11633,m,***
gender,12980,f,***
gender,13219,m,nan
gender,14230,f,***
gender,14285,f,nan
gender,14682,m,***
gender,15771,f,***
gender,16405,m,nan
gender,16413,f,qf
gender,17003,m,um
gender,17083,f,nan
gender,17289,m,pm
gender,17769,f,***
gender,19075,f,nan
gender,19341,m,nan
gender,19868,f,nan
city,615,ono,no
city,649,howland,hwland
city,1086,south new berlin,south new erlin
city,1110,newark,nan
city,2384,newport,nan
city,4192,livonia center,nan
city,5293,shelburne,shelurne
city,5705,washington,nan
city,6297,taftsville,tacftsville
city,6385,albany,albanay
city,6494,charlestown,nan
city,6660,washington,nan
city,7202,hailesboro,hailezsboro
city,10554,flemington,flemtington
city,11058,jersey city,jersy city
city,12122,south woodstock,sdouth woodstock
city,13365,union dale,unizon dale
city,13573,newark,nan
city,16170,voluntown,nan
city,16198,colts neck,nan
city,16659,north jay,noth jay
city,16712,new fairfield,newfairfield
city,17147,albion,alblion
city,17666,aguas buenas,aguasg buenas
city,17777,chaplin,nan
city,18213,west kingston,nan
city,19058,aguadilla,guadilla
city,19764,aguirre,augirre
state,162,pr,nan
state,586,md,cmd
state,1504,ri,nan
state,2066,vt,t
state,2196,md,dm
state,2379,pa,nan
state,3491,nh,nan
state,4137,nj,j
state,4632,de,ed
state,5438,ny,y
state,7548,vt,t
state,7967,dc,nan
state,9264,ct,nan
state,11015,ma,nan
state,11077,ct,tc
state,11965,de,e
state,12354,md,nan
state,13967,de,nan
state,14609,md,dm
state,14820,dc,c
state,14863,ma,mja
state,14864,dc,dkc
state,14902,dc,dyc
state,14973,dc,ldc
state,15060,dc,dnc
state,15163,dc,c
state,15217,dc,c
state,15240,vt,t
