Attribute,Index,Clean Value,Cleaned Value
article_title,1,Late repair of injuries of the anal sphincter,late repair of injuries of the anal sphincter
article_title,2,Ebola Virus GP Gene Polyadenylation Versus RNA Editing.,ebola virus gp gene polyadenylation versus rna editing.
article_title,3,Duane retraction syndrome associated with oculocutaneous albinism: an ocular miswiring.,duane retraction syndrome associated with oculocutaneous albinism: an ocular miswiring.
article_title,4,[Noninvasive prenatal diagnosis of trisomy 21 18 and 13 using cell-free fetal DNA],[noninvasive prenatal diagnosis of trisomy 21 18 and 13 using cell-free fetal dna]
article_title,5,Diagnosis and Management of Cutaneous B-cell Lymphoma.,diagnosis and management of cutaneous b-cell lymphoma.
article_title,6,Pregabalin celecoxib and their combination for treatment of chronic low-back pain,pregabalin celecoxib and their combination for treatment of chronic low-back pain
article_title,7,Activation and blockade of beta adrenoceptors in common cardiac disorders,activation and blockade of beta adrenoceptors in common cardiac disorders
article_title,8,Long-term effects of spontaneous breathing during ventilatory support in patients with acute lung injury,long-term effects of spontaneous breathing during ventilatory support in patients with acute lung injury
article_title,9,Awareness of deficits and on-road driving performance,awareness of deficits and on-road driving performance
article_title,10,A comparative evaluation of two head and neck immobilization devices using electronic portal imaging,a comparative evaluation of two head and neck immobilization devices using electronic portal imaging
article_title,11,Disparities in childhood asthma hospitalizations: A spatial analysis of contextual effects,disparities in childhood asthma hospitalizations: a spatial analysis of contextual effects
article_title,12,Local anaesthetic wound infiltration used for caesarean section pain relief: a     meta-analysis,local anaesthetic wound infiltration used for caesarean section pain relief: a     meta-analysis
article_title,13,Smoking is accompanied by a suppressed cervical nitric oxide release in women with high-risk human papillomavirus infection,smoking is accompanied by a suppressed cervical nitric oxide release in women with high-risk human papillomavirus infection
article_title,14,Imaging of scar in patients with ventricular arrhythmias of right ventricular origin: Cardiac magnetic resonance versus electroanatomic mapping,imaging of scar in patients with ventricular arrhythmias of right ventricular origin: cardiac magnetic resonance versus electroanatomic mapping
article_title,15,Monoaxial versus polyaxial locking systems: a biomechanical analysis of different locking systems for the fixation of proximal humeral fractures,monoaxial versus polyaxial locking systems: a biomechanical analysis of different locking systems for the fixation of proximal humeral fractures
article_title,16,Latex allergy in atopic children.,latex allergy in atopic children.
