Attribute,Index,Dirty Value,Clean Value
article_title,119,effet d'une intervention non m̩dicamenteuse voix d'or� sur les troubles du comportement dans la maladie d'alzheimer ou une maladie apparent̩e. [effect of a non-pharmacological intervention voix d'or� on behavior disturbances in alzheimer disease and associated disorders.],effet d'une intervention non mdicamenteuse voix d'or sur les troubles du comportement dans la maladie d'alzheimer ou une maladie apparente. [effect of a non-pharmacological intervention voix d'or on behavior disturbances in alzheimer disease and associated disorders.]
article_title,173,association of transforming growth factor-�_1���t869c g915c and c509t gene polymorphisms with rheumatoid arthritis risk.,association of transforming growth factor-_1__t869c g915c and c509t gene polymorphisms with rheumatoid arthritis risk.
article_title,340,a controlled trial of anterior spinal fusion and d̩bridement in the surgical management of tuberculosis of the spine in patients on standard chemotherapy: a study in two centres in south africa. seventh report of the medical research council working party on tuberculosis of the spine,a controlled trial of anterior spinal fusion and dbridement in the surgical management of tuberculosis of the spine in patients on standard chemotherapy: a study in two centres in south africa. seventh report of the medical research council working party on tuberculosis of the spine
article_title,417,safety and efficacy of weekly nab���-paclitaxel in combination with carboplatin as first-line therapy in elderly patients with advanced non-small-cell lung cancer.,safety and efficacy of weekly nab_-paclitaxel in combination with carboplatin as first-line therapy in elderly patients with advanced non-small-cell lung cancer.
article_title,533,the parvalbumin-positive interneurons in the mouse dentate gyrus express gabaa receptor subunits �1 �_2 and � along their extrasynaptic cell membrane.,the parvalbumin-positive interneurons in the mouse dentate gyrus express gabaa receptor subunits 1 _2 and  along their extrasynaptic cell membrane.
article_title,608,optical turbulence: weak turbulence condensates and collapsing filaments in the nonlinear schr̦dinger equation,optical turbulence: weak turbulence condensates and collapsing filaments in the nonlinear schr_dinger equation
article_title,670,constructing differences: a qualitative analysis of teachers�۪ perspectives on linguistic and cultural diversity,constructing differences: a qualitative analysis of teachers__ perspectives on linguistic and cultural diversity
article_title,702,lung function efficacy of olodaterol qd delivered via respimat� vs placebo and formoterol bid in patients with copd: two 48-week studies [abstract],lung function efficacy of olodaterol qd delivered via respimat vs placebo and formoterol bid in patients with copd: two 48-week studies [abstract]
article_title,797,bruxismo em crian̤as bruxism in children,bruxismo em crian_as bruxism in children
article_title,857,the antiseptic efficacy and tolerability of lavasept� 04% on acute traumatic wounds,the antiseptic efficacy and tolerability of lavasept 0.04% on acute traumatic wounds
article_title,882,effects on prolongation of bazett�۪s corrected qt interval of seven second-generation antipsychotics in the treatment of schizophrenia: a meta-analysis,effects on prolongation of bazett__s corrected qt interval of seven second-generation antipsychotics in the treatment of schizophrenia: a meta-analysis
article_title,953,preval̻ncia de bruxismo e dist̼rbio do sono em deficientes visuais prevalence of bruxism and sleep disorders in the visually impaired individuals,preval_ncia de bruxismo e dist_rbio do sono em deficientes visuais prevalence of bruxism and sleep disorders in the visually impaired individuals
article_title,966,18f-flumazenil: a �_-aminobutyric acid a-specific pet radiotracer for the localization of drug-resistant temporal lobe epilepsy.,18f-flumazenil: a _-aminobutyric acid a-specific pet radiotracer for the localization of drug-resistant temporal lobe epilepsy.
article_title,980,mild endoplasmic reticulum stress augments the proinflammatory effect of il-1�_ in pancreatic rat �_-cells via the ire1�/xbp1s pathway.,mild endoplasmic reticulum stress augments the proinflammatory effect of il-1_ in pancreatic rat _-cells via the ire1/xbp1s pathway.
journal_title,119,g̩riatrie et psychologie neuropsychiatrie du vieillissement,griatrie et psychologie neuropsychiatrie du vieillissement
journal_title,159,paliativn�_ schanzova osteotomie p��i nereponibiln�_ luxaci ky��eln�_ho kloubu u pacient�� s d��tskou mozkovou obrnou v adolescentn�_m v��u,paliativn_ schanzova osteotomie p_i nereponibiln_ luxaci kyeln_ho kloubu u pacient s d_tskou mozkovou obrnou v adolescentn_m v_u
journal_title,238,schlafsțrungen bei kritisch kranken patienten,schlafst_rungen bei kritisch kranken patienten
journal_title,323,actas espa̱olas de psiquiatr�_a,actas espaolas de psiquiatr_a
journal_title,393,cirug�_a pedi��trica: organo oficial de la sociedad espa̱ola de cirug�_a pedi��trica,cirug_a peditrica: organo oficial de la sociedad espaola de cirug_a peditrica
journal_title,456,nowoczesne biomateria��y jako opatrunki hemostatyczne w chirurgii oszczedzajacej miazsz nerki--model zwierzecy. doniesienie wstepne.,nowoczesne biomateria_y jako opatrunki hemostatyczne w chirurgii oszczedzajacej miazsz nerki--model zwierzecy. doniesienie wstepne.
journal_title,609,zeitschrift f��r erkrankungen der atmungsorgane mit folia bronchologica,zeitschrift fr erkrankungen der atmungsorgane mit folia bronchologica
journal_title,771,pr̩vention de l'insuffisance r̩nale induite par les produits de contrnste iodes,prvention de l'insuffisance rnale induite par les produits de contrnste iodes
journal_title,788,stomatologii��a,stomatologiia
journal_issn,19,jan-68,68-jan
journal_issn,121,mar-22,22-mar
journal_issn,131,feb-14,14-feb
journal_issn,132,feb-37,37-feb
journal_issn,159,jan-15,15-jan
journal_issn,190,0033-8389 do  - http://dx.doi.org/10.1016/j.rcl.2010715,0033-8389 do  - http://dx.doi.org/10.1016/j.rcl.2010.07.015
journal_issn,236,jan-47,47-jan
journal_issn,238,mar-17,17-mar
journal_issn,348,1463-1318,1462-8910
journal_issn,392,feb-62,62-feb
journal_issn,435,feb-65,65-feb
journal_issn,441,feb-14,14-feb
journal_issn,508,nov-53,53-nov
journal_issn,588,0268-0033 do  - http://dx.doi.org/10.1016/j.clinbiomech.2015309,0268-0033 do  - http://dx.doi.org/10.1016/j.clinbiomech.2015.03.009
journal_issn,608,0167-2789 do  - http://dx.doi.org/10.1016/j.physd.2013712,0167-2789 do  - http://dx.doi.org/10.1016/j.physd.2013.07.012
journal_issn,643,1525-1446,0737-1209
journal_issn,644,1524-4539,22-sep
journal_issn,645,jan-55,55-jan
journal_issn,659,1524-4628,0039-2499
journal_issn,675,jan-14,14-jan
journal_issn,691,sep-60,60-sep
journal_issn,746,sep-22,22-sep
journal_issn,747,mar-67,67-may
journal_issn,822,1930-739x,1930-7381
journal_issn,828,1532-5415,14-feb
journal_issn,849,mar-67,67-may
journal_issn,853,sep-22,22-sep
journal_issn,855,1423-0356,0025-7931
journal_issn,858,sep-22,22-sep
journal_issn,894,1399-3003,0903-1936
journal_issn,901,mar-22,22-mar
journal_issn,915,1099-1611,1057-9249
journal_issn,919,mar-09,9-mar
journal_issn,963,0966-6362 do  - http://dx.doi.org/10.1016/j.gaitpost.2010402,0966-6362 do  - http://dx.doi.org/10.1016/j.gaitpost.2010.04.002
journal_issn,984,feb-65,65-feb
journal_issn,991,feb-65,65-feb
article_jvolumn,2,nan,-1
article_jvolumn,182,nan,-1
article_jvolumn,197,nan,-1
article_jvolumn,210,nan,-1
article_jvolumn,313,nan,-1
article_jvolumn,341,nan,1
article_jvolumn,357,nan,1
article_jvolumn,361,nan,-1
article_jvolumn,446,nan,-1
article_jvolumn,534,nan,-1
article_jvolumn,550,nan,-1
article_jvolumn,769,nan,-1
article_jvolumn,862,nan,-1
article_jvolumn,998,nan,-1
article_jissue,2,nan,-1
article_jissue,34,nan,-1
article_jissue,176,nan,-1
article_jissue,182,nan,-1
article_jissue,197,nan,-1
article_jissue,210,nan,1
article_jissue,313,nan,-1
article_jissue,341,nan,-1
article_jissue,357,nan,-1
article_jissue,361,nan,-1
article_jissue,446,nan,-1
article_jissue,533,nan,-1
article_jissue,534,nan,-1
article_jissue,550,nan,-1
article_jissue,769,nan,-1
article_jissue,862,nan,-1
article_jissue,998,nan,-1
article_jcreated_at,2,4/2/15,2/15/04
article_jcreated_at,3,12/1/06,1/6/12
article_jcreated_at,4,1/1/13,1/13/01
article_jcreated_at,5,10/1/15,1/15/10
article_jcreated_at,6,1/1/09,1/9/01
article_jcreated_at,8,7/1/01,1/1/07
article_jcreated_at,9,1/1/11,1/11/01
article_jcreated_at,10,1/1/06,1/6/01
article_jcreated_at,11,1/1/09,1/9/01
article_jcreated_at,12,1/1/15,1/15/01
article_jcreated_at,13,1/1/13,1/13/01
article_jcreated_at,14,1/1/11,1/11/01
article_jcreated_at,15,1/1/11,1/11/01
article_jcreated_at,17,1/1/12,1/12/01
article_jcreated_at,18,1/1/05,1/5/01
article_jcreated_at,20,6/1/07,1/7/06
article_jcreated_at,21,12/1/13,1/13/12
article_jcreated_at,22,1/1/11,1/11/01
article_jcreated_at,23,12/1/14,1/14/12
article_jcreated_at,25,1/1/12,1/12/01
article_jcreated_at,26,3/1/14,1/14/03
article_jcreated_at,27,12/1/08,1/8/12
article_jcreated_at,29,1/1/13,1/13/01
article_jcreated_at,30,1/1/09,1/9/01
article_jcreated_at,31,12/1/08,1/8/12
article_jcreated_at,32,9/1/07,1/7/09
article_jcreated_at,35,2/1/15,1/15/02
article_jcreated_at,36,1/1/08,1/8/01
article_jcreated_at,37,1/1/14,1/14/01
article_jcreated_at,38,2/1/09,1/9/02
article_jcreated_at,40,6/1/08,1/8/06
article_jcreated_at,42,10/1/14,1/14/10
article_jcreated_at,44,1/1/14,1/14/01
article_jcreated_at,45,1/1/10,1/10/01
article_jcreated_at,48,1/1/13,1/13/01
article_jcreated_at,49,11/1/10,1/10/11
article_jcreated_at,50,1/1/10,1/10/01
article_jcreated_at,53,11/1/12,1/12/11
article_jcreated_at,54,11/1/10,1/10/11
article_jcreated_at,55,1/1/07,1/7/01
article_jcreated_at,56,12/4/14,4/14/12
article_jcreated_at,57,9/1/06,1/6/09
article_jcreated_at,58,1/1/12,1/12/01
article_jcreated_at,59,10/1/10,1/10/10
article_jcreated_at,60,12/1/14,1/14/12
article_jcreated_at,61,1/1/15,1/15/01
article_jcreated_at,62,4/1/02,1/2/04
article_jcreated_at,63,1/1/11,1/11/01
article_jcreated_at,64,1/1/05,1/5/01
article_jcreated_at,65,1/1/09,1/9/01
article_jcreated_at,66,1/1/08,1/8/01
article_jcreated_at,67,1/1/08,1/8/01
article_jcreated_at,68,1/1/10,1/10/01
article_jcreated_at,69,6/1/12,1/12/06
