Attribute,Index,Clean Value,Dirty Value
article_title,119,effet d'une intervention non mdicamenteuse voix d'or sur les troubles du comportement dans la maladie d'alzheimer ou une maladie apparente. [effect of a non-pharmacological intervention voix d'or on behavior disturbances in alzheimer disease and associated disorders.],effet d'une intervention non m̩dicamenteuse voix d'or� sur les troubles du comportement dans la maladie d'alzheimer ou une maladie apparent̩e. [effect of a non-pharmacological intervention voix d'or� on behavior disturbances in alzheimer disease and associated disorders.]
article_title,134,mobilisation with movement and exercise corticosteroid injection or wait and see for tennis elbow, mobilisation with movement and exercise corticosteroid injection or wait and see for tennis elbow
article_title,173,association of transforming growth factor-_1__t869c g915c and c509t gene polymorphisms with rheumatoid arthritis risk.,association of transforming growth factor-�_1���t869c g915c and c509t gene polymorphisms with rheumatoid arthritis risk.
article_title,340,a controlled trial of anterior spinal fusion and dbridement in the surgical management of tuberculosis of the spine in patients on standard chemotherapy: a study in two centres in south africa. seventh report of the medical research council working party on tuberculosis of the spine,a controlled trial of anterior spinal fusion and d̩bridement in the surgical management of tuberculosis of the spine in patients on standard chemotherapy: a study in two centres in south africa. seventh report of the medical research council working party on tuberculosis of the spine
article_title,417,safety and efficacy of weekly nab_-paclitaxel in combination with carboplatin as first-line therapy in elderly patients with advanced non-small-cell lung cancer.,safety and efficacy of weekly nab���-paclitaxel in combination with carboplatin as first-line therapy in elderly patients with advanced non-small-cell lung cancer.
article_title,533,the parvalbumin-positive interneurons in the mouse dentate gyrus express gabaa receptor subunits 1 _2 and  along their extrasynaptic cell membrane.,the parvalbumin-positive interneurons in the mouse dentate gyrus express gabaa receptor subunits �1 �_2 and � along their extrasynaptic cell membrane.
article_title,608,optical turbulence: weak turbulence condensates and collapsing filaments in the nonlinear schr_dinger equation,optical turbulence: weak turbulence condensates and collapsing filaments in the nonlinear schr̦dinger equation
article_title,670,constructing differences: a qualitative analysis of teachers__ perspectives on linguistic and cultural diversity,constructing differences: a qualitative analysis of teachers�۪ perspectives on linguistic and cultural diversity
article_title,702,lung function efficacy of olodaterol qd delivered via respimat vs placebo and formoterol bid in patients with copd: two 48-week studies [abstract],lung function efficacy of olodaterol qd delivered via respimat� vs placebo and formoterol bid in patients with copd: two 48-week studies [abstract]
article_title,797,bruxismo em crian_as bruxism in children,bruxismo em crian̤as bruxism in children
article_title,857,the antiseptic efficacy and tolerability of lavasept 0.04% on acute traumatic wounds,the antiseptic efficacy and tolerability of lavasept� 04% on acute traumatic wounds
article_title,882,effects on prolongation of bazett__s corrected qt interval of seven second-generation antipsychotics in the treatment of schizophrenia: a meta-analysis,effects on prolongation of bazett�۪s corrected qt interval of seven second-generation antipsychotics in the treatment of schizophrenia: a meta-analysis
article_title,953,preval_ncia de bruxismo e dist_rbio do sono em deficientes visuais prevalence of bruxism and sleep disorders in the visually impaired individuals,preval̻ncia de bruxismo e dist̼rbio do sono em deficientes visuais prevalence of bruxism and sleep disorders in the visually impaired individuals
article_title,966,18f-flumazenil: a _-aminobutyric acid a-specific pet radiotracer for the localization of drug-resistant temporal lobe epilepsy.,18f-flumazenil: a �_-aminobutyric acid a-specific pet radiotracer for the localization of drug-resistant temporal lobe epilepsy.
article_title,980,mild endoplasmic reticulum stress augments the proinflammatory effect of il-1_ in pancreatic rat _-cells via the ire1/xbp1s pathway.,mild endoplasmic reticulum stress augments the proinflammatory effect of il-1�_ in pancreatic rat �_-cells via the ire1�/xbp1s pathway.
journal_title,16,british journal of dermatology.,british journal of dermatology. 
journal_title,119,griatrie et psychologie neuropsychiatrie du vieillissement,g̩riatrie et psychologie neuropsychiatrie du vieillissement
journal_title,134,bmj 2006 333:939, bmj 2006 333:939
journal_title,159,paliativn_ schanzova osteotomie p_i nereponibiln_ luxaci kyeln_ho kloubu u pacient s d_tskou mozkovou obrnou v adolescentn_m v_u,paliativn�_ schanzova osteotomie p��i nereponibiln�_ luxaci ky��eln�_ho kloubu u pacient�� s d��tskou mozkovou obrnou v adolescentn�_m v��u
journal_title,238,schlafst_rungen bei kritisch kranken patienten,schlafsțrungen bei kritisch kranken patienten
journal_title,323,actas espaolas de psiquiatr_a,actas espa̱olas de psiquiatr�_a
journal_title,393,cirug_a peditrica: organo oficial de la sociedad espaola de cirug_a peditrica,cirug�_a pedi��trica: organo oficial de la sociedad espa̱ola de cirug�_a pedi��trica
journal_title,456,nowoczesne biomateria_y jako opatrunki hemostatyczne w chirurgii oszczedzajacej miazsz nerki--model zwierzecy. doniesienie wstepne.,nowoczesne biomateria��y jako opatrunki hemostatyczne w chirurgii oszczedzajacej miazsz nerki--model zwierzecy. doniesienie wstepne.
journal_title,609,zeitschrift fr erkrankungen der atmungsorgane mit folia bronchologica,zeitschrift f��r erkrankungen der atmungsorgane mit folia bronchologica
journal_title,771,prvention de l'insuffisance rnale induite par les produits de contrnste iodes,pr̩vention de l'insuffisance r̩nale induite par les produits de contrnste iodes
journal_title,788,stomatologiia,stomatologii��a
journal_issn,8,1535-4970,nan
journal_issn,19,68-jan,jan-68
journal_issn,121,22-mar,mar-22
journal_issn,131,14-feb,feb-14
journal_issn,132,37-feb,feb-37
journal_issn,138,1170-7690,nan
journal_issn,159,15-jan,jan-15
journal_issn,190,0033-8389 do  - http://dx.doi.org/10.1016/j.rcl.2010.07.015,0033-8389 do  - http://dx.doi.org/10.1016/j.rcl.2010715
journal_issn,236,47-jan,jan-47
journal_issn,238,17-mar,mar-17
journal_issn,265,1931-3543,nan
journal_issn,310,1931-3543,nan
journal_issn,348,1462-8910,1463-1318
journal_issn,392,62-feb,feb-62
journal_issn,395,1098-4275,nan
journal_issn,435,65-feb,feb-65
journal_issn,441,14-feb,feb-14
journal_issn,450,1170-7690,nan
journal_issn,490,1098-4275,nan
journal_issn,508,53-nov,nov-53
journal_issn,588,0268-0033 do  - http://dx.doi.org/10.1016/j.clinbiomech.2015.03.009,0268-0033 do  - http://dx.doi.org/10.1016/j.clinbiomech.2015309
journal_issn,608,0167-2789 do  - http://dx.doi.org/10.1016/j.physd.2013.07.012,0167-2789 do  - http://dx.doi.org/10.1016/j.physd.2013712
journal_issn,643,0737-1209,1525-1446
journal_issn,644,22-sep,1524-4539
journal_issn,645,55-jan,jan-55
journal_issn,659,0039-2499,1524-4628
journal_issn,675,14-jan,jan-14
journal_issn,691,60-sep,sep-60
journal_issn,746,22-sep,sep-22
journal_issn,747,67-may,mar-67
journal_issn,822,1930-7381,1930-739x
journal_issn,828,14-feb,1532-5415
journal_issn,849,67-may,mar-67
journal_issn,853,22-sep,sep-22
journal_issn,855,0025-7931,1423-0356
journal_issn,858,22-sep,sep-22
journal_issn,859,1098-4275,nan
journal_issn,894,0903-1936,1399-3003
journal_issn,901,22-mar,mar-22
journal_issn,915,1057-9249,1099-1611
journal_issn,919,9-mar,mar-09
journal_issn,928,1098-4275,nan
journal_issn,941,1462-2416,nan
journal_issn,963,0966-6362 do  - http://dx.doi.org/10.1016/j.gaitpost.2010.04.002,0966-6362 do  - http://dx.doi.org/10.1016/j.gaitpost.2010402
journal_issn,984,65-feb,feb-65
journal_issn,991,65-feb,feb-65
article_jvolumn,2,-1,nan
article_jvolumn,110,-1,nan
article_jvolumn,182,-1,nan
article_jvolumn,197,-1,nan
article_jvolumn,210,-1,nan
article_jvolumn,313,-1,nan
article_jvolumn,324,-1,nan
article_jvolumn,341,1,nan
article_jvolumn,357,1,nan
article_jvolumn,361,-1,nan
article_jvolumn,446,-1,nan
article_jvolumn,523,-1,nan
article_jvolumn,534,-1,nan
article_jvolumn,550,-1,nan
article_jvolumn,551,-1,nan
article_jvolumn,643,-1,nan
