Attribute,Index,Dirty Value,Cleaned Value,Clean Value
position,972,defevnder,midfield,defender
position,1000,deender,efender,defender
position,1202,dfender,efender,defender
position,2265,rdefender,forward,defender
position,2391,dfender,forward,defender
position,2396,defeneder,forward,defender
position,2459,defebnder,midfield,defender
position,2667,defenider,efender,defender
position,2739,fworward,midfield,forward
position,3066,defnder,forward,defender
position,3551,defener,efender,defender
position,3694,defenzder,forward,defender
position,4401,forwrad,midfield,forward
position,4764,wdefender,efender,defender
position,4770,dfender,efender,defender
position,4828,defecnder,forward,defender
position,5024,defendear,forward,defender
position,5308,defendr,forward,defender
position,5343,defendexr,forward,defender
position,5559,defennder,forward,defender
position,6555,defcender,forward,defender
position,6612,defener,efender,defender
position,6618,defendper,efender,defender
position,6870,defener,forward,defender
position,7360,midfieold,goalkeeper,midfield
position,7704,edfender,goalkeeper,defender
position,7945,defnder,efender,defender
position,8412,midfiled,goalkeeper,midfield
position,8783,deender,efender,defender
position,9154,ndefender,forward,defender
position,9946,deyfender,efender,defender
team,99,uventus,valencia_cf,juventus
team,305,uventus,valencia_cf,juventus
team,517,empty,valencia_cf,vfl_wolfsburg
team,1059,empty,valencia_cf,clube_de_regatas_do_flamengo
team,1093,empty,aik_solna,seattle_sounders
team,1260,uventus,valencia_cf,juventus
team,1378,empty,p.a.o.k_fc,a.c._perugia_calcio
team,1434,uventus,valencia_cf,juventus
team,1783,empty,sv_werder_bremen,tianjin_teda_f.c.
team,2002,empty,valencia_cf,seattle_sounders
team,2108,uventus,delfino_pescara_1936,juventus
team,2410,empty,valencia_cf,fc_anzhi_makhachkala
team,2439,empty,valencia_cf,a.c._perugia_calcio
team,2534,uventus,delfino_pescara_1936,juventus
team,2554,uventus,valencia_cf,juventus
team,2968,uventus,valencia_cf,juventus
team,3033,empty,s.c._braga,delfino_pescara_1936
team,3350,empty,valencia_cf,seattle_sounders
team,3486,empty,fc_bayern_munich,valencia_cf
team,3738,empty,valencia_cf,wolverhampton_wanderers_football_club
team,4228,empty,boavista_f.c.,tianjin_teda_f.c.
team,4621,uventus,boavista_f.c.,juventus
team,4673,uventus,valencia_cf,juventus
team,4850,uventus,valencia_cf,juventus
team,4861,empty,fc_midtjylland,p.a.o.k_fc
team,4881,empty,valencia_cf,s.c._braga
team,4977,empty,valencia_cf,lille_osc
team,5138,empty,royal_antwerp_f.c.,fc_spartak_moscow
team,5326,empty,valencia_cf,juventus
team,5511,empty,acf_fiorentina,valencia_cf
team,5926,empty,valencia_cf,fc_spartak_moscow
team,5968,uventus,valencia_cf,juventus
team,6384,uventus,valencia_cf,juventus
team,6413,empty,valencia_cf,new_york_red_bulls
team,6529,empty,valencia_cf,clube_de_regatas_do_flamengo
team,6833,uventus,valencia_cf,juventus
team,6973,empty,valencia_cf,a.c._perugia_calcio
team,7067,empty,valencia_cf,p.a.o.k_fc
team,7078,empty,valencia_cf,new_york_red_bulls
team,7308,empty,sv_werder_bremen,tianjin_teda_f.c.
team,7343,uventus,valencia_cf,juventus
team,7703,uventus,valencia_cf,juventus
team,7804,empty,valencia_cf,new_york_red_bulls
team,7892,empty,valencia_cf,tianjin_teda_f.c.
team,8344,empty,valencia_cf,fc_spartak_moscow
team,8433,empty,clube_de_regatas_do_flamengo,the_new_saints_f.c.
team,8713,empty,valencia_cf,new_york_red_bulls
team,8736,empty,aik_solna,valencia_cf
team,8797,empty,valencia_cf,fc_spartak_moscow
team,9308,empty,valencia_cf,sv_werder_bremen
team,9382,empty,valencia_cf,fc_bayern_munich
stadium,1530,empty,king_power_stadium,allianz_arena_olympic_stadium_munich
stadium,2041,empty,santiago_bernabeu_stadium,anfield
stadium,4035,empty,king_power_stadium,bmo_field
stadium,4171,empty,jan_breydel_stadium,stadio_olimpico
stadium,4958,empty,jan_breydel_stadium,stadio_olimpico
stadium,5003,empty,king_power_stadium,constant_vanden_stock_stadium
stadium,5013,empty,san_siro_stadium,allianz_arena_olympic_stadium_munich
stadium,7210,empty,santiago_bernabeu_stadium,bmo_field
stadium,8986,empty,king_power_stadium,estadio_da_luz
stadium,9036,empty,king_power_stadium,constant_vanden_stock_stadium
stadium,9186,empty,allianz_arena_olympic_stadium_munich,westfalenstadion
stadium,9223,empty,king_power_stadium,allianz_arena_olympic_stadium_munich
