Attribute,Index,Dirty Value,Clean Value
surname,224,aigirain,aigrain
surname,226,gaigrain,aigrain
surname,243,aiqgrain,aigrain
surname,267,agrain,aigrain
surname,362,ahigrain,aigrain
surname,446,aigroain,aigrain
surname,632,agirain,aigrain
surname,665,igrain,aigrain
surname,814,aigain,aigrain
surname,997,aigorain,aigrain
surname,1063,uyton,guyton
surname,1088,aigrlain,aigrain
surname,1191,aigrani,aigrain
surname,1210,kavvdaias,kavvadias
surname,1333,aigrin,aigrain
surname,1363,aigrin,aigrain
surname,1468,aigrani,aigrain
surname,1502,igrain,aigrain
surname,1734,agirain,aigrain
surname,1774,ddanneberg,danneberg
surname,1798,aigrian,aigrain
surname,1865,agrain,aigrain
surname,1953,aigran,aigrain
surname,2031,aigain,aigrain
surname,2064,aigrtain,aigrain
surname,2084,zaigrain,aigrain
surname,2231,aigrkain,aigrain
surname,2380,aigran,aigrain
surname,2388,aigraijn,aigrain
surname,2410,aigrani,aigrain
surname,2500,aigrani,aigrain
surname,2515,jaigrain,aigrain
surname,2529,aigrani,aigrain
surname,2593,kavavdias,kavvadias
surname,2595,agrain,aigrain
surname,2744,aigrian,aigrain
surname,2779,spemcker,specker
surname,2824,airgain,aigrain
surname,2842,aigqrain,aigrain
surname,3111,aigain,aigrain
surname,3309,aigain,aigrain
surname,3406,agirain,aigrain
surname,3410,anaratone,annaratone
surname,3427,aigrin,aigrain
surname,3435,airgain,aigrain
surname,3453,aigratin,aigrain
surname,3462,aigarin,aigrain
surname,3464,aigran,aigrain
surname,3499,aigramin,aigrain
surname,3938,airgain,aigrain
surname,3955,igrain,aigrain
surname,4053,aigrakin,aigrain
surname,4123,aigrkain,aigrain
surname,4417,airgain,aigrain
surname,4438,aigrian,aigrain
surname,4448,iagrain,aigrain
surname,4477,aigain,aigrain
surname,4693,airain,aigrain
surname,4844,aigraixn,aigrain
surname,4901,aigrin,aigrain
surname,4983,agirain,aigrain
birthyear,379,978,1978
birthyear,427,192,1992
birthyear,490,197n8,1978
birthyear,636,9178,1978
birthyear,870,1948,1984
birthyear,1098,978,1978
birthyear,1136,a1978,1978
birthyear,1511,l1984,1984
birthyear,1520,198v6,1986
birthyear,1604,1798,1978
birthyear,1861,h1978,1978
birthyear,1879,1987,1978
