Attribute,Index,Dirty Value,Cleaned Value
surname,14,nan,besancenot
surname,42,atch,latch
surname,65,nan,bouabdallah
surname,69,dedrood,dedood
surname,81,brockh,broch
surname,109,kusakae,kusakabe
surname,122,nan,hoare
surname,131,kawakamvi,kawakami
surname,140,rayen,rayne
surname,147,kraetlz,kraetzl
surname,213,nan,pierro
surname,275,nan,onaga
surname,315,nan,babb
surname,337,nan,togni
surname,355,nan,kolvik
surname,383,harbisn,harbison
surname,394,nan,bowhill
surname,402,hofstettre,hofstetter
surname,428,tullesy,tulley
surname,454,eskin,keskin
surname,479,kubcika,kubicka
surname,529,nan,yannakoudakis
surname,537,munstre,munster
surname,609,mtyska,matyska
surname,627,azjak,zajak
surname,634,nan,pierro
surname,750,nan,hofstetter
surname,752,rayen,rayne
surname,801,msselman,musselman
surname,804,pieror,pierro
surname,842,ischendorf,tischendorf
surname,862,nan,blaschek
surname,881,bolulman,bollman
surname,926,nan,ghezal
surname,982,nan,bertsekas
surname,998,nan,haining
surname,1105,ghezial,ghezal
surname,1106,nan,lebib
surname,1108,nan,larab
surname,1120,nan,rezende
surname,1246,nan,prenel
surname,1273,heisermna,heiserman
surname,1377,nan,rudstrom
surname,1447,butrschick,burtschick
surname,1452,nan,jungst
surname,1456,abellosta,bellosta
surname,1465,betrhiaume,berthiaume
surname,1492,bgenaini,benaini
surname,1547,ogull,gull
surname,1562,nan,haining
surname,1591,nan,farrag
surname,1604,nan,senator
surname,1656,wblix,blix
surname,1720,nan,gull
surname,1737,nan,babb
surname,1751,nan,cagman
surname,1790,nan,babb
surname,1868,nan,devroye
surname,1930,usselman,musselman
surname,1945,nan,kubicka
surname,1983,ayne,rayne
surname,1987,nan,andraka
surname,1988,nan,dighe
surname,2049,nan,weatherhead
surname,2093,nan,rayne
surname,2095,capsp,capps
surname,2107,tgoni,togni
surname,2119,nan,besancenot
surname,2153,kaduar,kadar
surname,2198,vtinay,vinay
surname,2232,annakoudakis,yannakoudakis
surname,2256,walraht,walrath
surname,2286,khubicar,kubicar
surname,2345,nan,walrath
surname,2355,glul,gull
surname,2356,jnugst,jungst
surname,2373,nan,llewellyn
surname,2386,noltemeire,noltemeier
surname,2387,roucshaleau,rouchaleau
surname,2429,bbb,babb
surname,2449,nan,valette
surname,2528,nan,scofield
surname,2554,nan,hennebert
surname,2600,nan,hermanns
surname,2651,nan,guyton
surname,2778,lath,latch
surname,2822,nan,sezan
surname,2855,rillner,grillner
surname,2869,nan,noltemeier
surname,2904,mccaicn,mccain
surname,2998,kubcika,kubicka
surname,3004,owlin,wolin
surname,3016,rayen,rayne
surname,3065,mccainn,mccain
surname,3100,nan,prenel
surname,3117,nan,tomii
surname,3130,gabadla,gabalda
surname,3157,nan,kontos
surname,3162,schloegle,schloegel
surname,3345,nan,buttyan
surname,3353,nan,bellosta
surname,3356,nan,scofield
surname,3382,nan,haining
surname,3451,noozaka,nozaka
surname,3533,nan,wolin
surname,3576,nan,rael
surname,3577,balfaz,balfanz
surname,3589,raemp,remp
surname,3633,nan,spehner
surname,3686,nan,rayne
surname,3708,nan,cagman
surname,3727,deruby,derby
surname,3830,nan,dighe
surname,3835,nan,cagman
surname,3842,crlemilleux,cremilleux
surname,3850,burwtschick,burtschick
surname,3923,tseffan,steffan
surname,3951,nan,brugnano
surname,3978,repm,remp
surname,3999,okusakabe,kusakabe
surname,4014,yfochum,yochum
surname,4149,nan,walrath
surname,4154,mussemlan,musselman
surname,4182,nan,vieri
surname,4188,ermp,remp
surname,4254,guove,gove
surname,4273,cgull,gull
surname,4283,nan,dighe
surname,4339,qlatch,latch
surname,4384,nan,ghezal
surname,4402,nan,cun
surname,4411,balschek,blaschek
surname,4419,nan,schwartzel
surname,4509,nan,hopewell
surname,4517,nan,pierro
surname,4539,nan,touretzky
surname,4618,poulitn,poulin
surname,4646,nan,leifker
surname,4665,pirero,pierro
surname,4680,nan,nurmeev
surname,4699,burtschikc,burtschick
surname,4722,mussemlman,musselman
surname,4738,nan,henriksson
surname,4748,weneer,weener
surname,4751,nan,savaria
surname,4785,usah,usha
surname,4830,muselman,musselman
surname,4889,nan,longobardi
surname,4925,nan,valette
surname,4943,lihnewsky,lichnewsky
birthyear,16,1919,1991
birthyear,20,nan,1980
birthyear,31,nan,1982
birthyear,32,nan,1986
birthyear,69,nan,1984
birthyear,144,nan,1979
birthyear,158,nan,1984
birthyear,214,996,1996
birthyear,227,1987,1978
birthyear,231,nan,1996
birthyear,238,nan,1992
birthyear,251,nan,1988
birthyear,286,nan,1978
birthyear,306,191,1991
birthyear,353,198w4,1984
birthyear,354,nan,1981
birthyear,368,191,1991
birthyear,412,9189,1989
birthyear,453,nan,1981
birthyear,471,nan,1979
birthyear,533,nan,1994
birthyear,535,175,1975
birthyear,546,nan,1985
birthyear,633,nan,1983
birthyear,669,nan,1978
birthyear,676,1990***,1990
birthyear,711,nan,1994
birthyear,756,199r3,1993
birthyear,757,1967,1976
birthyear,760,196,1976
birthyear,768,nan,1988
birthyear,813,nan,1989
birthyear,907,997,1997
birthyear,913,19f77,1977
birthyear,939,1996***,1996
birthyear,944,199o4,1994
birthyear,990,19x88,1988
birthyear,998,nan,1981
birthyear,1002,182,1982
birthyear,1020,9185,1985
birthyear,1055,1988***,1988
birthyear,1077,nan,1997
birthyear,1166,nan,1988
birthyear,1244,nan,1989
birthyear,1263,nan,1975
birthyear,1269,nan,1994
birthyear,1283,192,1992
birthyear,1299,nan,1996
birthyear,1311,199c0,1990
birthyear,1327,989,1989
birthyear,1359,19800000000,1988
birthyear,1361,990,1990
birthyear,1381,m1989,1989
birthyear,1496,nan,1994
birthyear,1530,nan,1991
birthyear,1550,195,1985
birthyear,1587,nan,1983
birthyear,1701,nan,1976
birthyear,1746,975,1975
birthyear,1774,nan,1993
birthyear,1850,nan,1983
birthyear,1858,nan,1993
birthyear,1867,1q976,1976
birthyear,1905,g1993,1993
birthyear,1960,nan,1991
birthyear,2011,1929,1992
birthyear,2036,1928,1982
birthyear,2048,nan,1985
birthyear,2071,nan,1987
birthyear,2089,1896,1986
birthyear,2097,z1984,1984
birthyear,2161,nan,1990
birthyear,2230,nan,1989
