Attribute,Index,Clean Value,Cleaned Value
city,266,ARCADIA,ARCADIA-*
city,1231,ARAGON,ARAGON-*
city,1352,ARCADIA,ARCADIA-*
city,1780,ARBON,ARBON-*
city,1867,ARCADIA,ARCADIA-*
city,4548,BARING,SWAMPSCOTT
city,4549,HONOKAA,SWAMPSCOTT
city,4550,BRANT ROCK,SWAMPSCOTT
city,4551,LAIE,SWAMPSCOTT
city,4552,STOCKTON,SWAMPSCOTT
city,4553,MINDORO,SWAMPSCOTT
city,4554,SALT LAKE CITY,SWAMPSCOTT
city,4555,KETCHIKAN,SWAMPSCOTT
city,4556,CALDWELL,SWAMPSCOTT
city,4557,OMAHA,SWAMPSCOTT
city,4558,COLCHESTER,SWAMPSCOTT
city,4559,GRAHAM,SWAMPSCOTT
city,4560,OAKRIDGE,SWAMPSCOTT
city,4561,ROCKPORT,SWAMPSCOTT
city,4562,YORK HARBOR,SWAMPSCOTT
city,4563,KILKENNY,SWAMPSCOTT
city,4564,DAYTON,SWAMPSCOTT
city,4565,FERDINAND,SWAMPSCOTT
city,4566,HENDERSON,SWAMPSCOTT
city,4567,CENTER CROSS,SWAMPSCOTT
city,4568,GREENVILLE,SWAMPSCOTT
city,4569,TOWNSHEND,SWAMPSCOTT
city,4570,WRIGHT,SWAMPSCOTT
city,4571,NICHOLS,SWAMPSCOTT
city,4572,GARFIELD,SWAMPSCOTT
city,4573,GRAND ISLAND,SWAMPSCOTT
city,4574,SCARBOROUGH,SWAMPSCOTT
city,4575,SAN ANTONIO,SWAMPSCOTT
city,4576,BROADWATER,SWAMPSCOTT
city,4577,GREENVILLE,SWAMPSCOTT
city,4578,SILVER CITY,SWAMPSCOTT
city,4579,LONG ISLAND,SWAMPSCOTT
city,4580,ORLA,SWAMPSCOTT
city,4581,FEDERAL WAY,SWAMPSCOTT
city,4582,FOSTER,SWAMPSCOTT
city,4583,BYNUM,SWAMPSCOTT
city,4584,OAKDALE,SWAMPSCOTT
city,4585,ALBUQUERQUE,SWAMPSCOTT
city,4586,ROSSTON,SWAMPSCOTT
city,4587,OPELIKA,SWAMPSCOTT
city,4588,BLANCHARD,SWAMPSCOTT
city,4589,STETSON,SWAMPSCOTT
city,4590,SALT LAKE CITY,SWAMPSCOTT
city,4591,BUCHANAN,SWAMPSCOTT
city,4592,KOLEEN,SWAMPSCOTT
city,4593,BESSEMER,SWAMPSCOTT
city,4594,PENRYN,SWAMPSCOTT
city,4595,WASHINGTON,SWAMPSCOTT
city,4596,DUXBURY,SWAMPSCOTT
city,4597,BROWNSVILLE,SWAMPSCOTT
city,4598,ELIZABETH,SWAMPSCOTT
city,4599,CLARKS,SWAMPSCOTT
city,4600,REDMOND,SWAMPSCOTT
city,4601,CLEVELAND,SWAMPSCOTT
city,4602,GUERNSEY,SWAMPSCOTT
city,4603,ARLINGTON,SWAMPSCOTT
city,4604,TAKOTNA,SWAMPSCOTT
city,4605,RALEIGH,SWAMPSCOTT
city,4606,HANNA,SWAMPSCOTT
city,4607,MIDWAY,SWAMPSCOTT
city,4608,FRENCHTON,SWAMPSCOTT
city,4609,LELAND,SWAMPSCOTT
city,4610,WITHAMS,SWAMPSCOTT
city,4611,ROY,SWAMPSCOTT
city,4612,RHOME,SWAMPSCOTT
city,4613,MCCOMB,SWAMPSCOTT
city,4614,CHAMA,SWAMPSCOTT
city,4615,RHOADESVILLE,SWAMPSCOTT
city,4616,CLEAR SPRING,SWAMPSCOTT
city,4617,DOVER,SWAMPSCOTT
city,4618,BIRMINGHAM,SWAMPSCOTT
city,4619,BRYANT,SWAMPSCOTT
city,4620,BUTTERFIELD,SWAMPSCOTT
city,4621,PARTRIDGE,SWAMPSCOTT
city,4622,ELKO,SWAMPSCOTT
city,4623,ROCHESTER,SWAMPSCOTT
city,4624,LUMBERTON,SWAMPSCOTT
city,4625,ARROWSMITH,SWAMPSCOTT
city,4626,OMAHA,SWAMPSCOTT
city,4627,LINCOLN,SWAMPSCOTT
city,4628,BEDIAS,SWAMPSCOTT
city,4629,NUNNELLY,SWAMPSCOTT
city,4630,KLAMATH FALLS,SWAMPSCOTT
city,4631,WELLINGTON,SWAMPSCOTT
city,4632,CALHOUN,SWAMPSCOTT
city,4633,ELLENDALE,SWAMPSCOTT
city,4634,BESSEMER CITY,SWAMPSCOTT
city,4635,CHARLESTON,SWAMPSCOTT
city,4636,EASTVILLE,SWAMPSCOTT
city,4637,IRRIGON,SWAMPSCOTT
city,4638,SMOOT,SWAMPSCOTT
city,4639,SHADY POINT,SWAMPSCOTT
city,4640,PLYMOUTH,SWAMPSCOTT
city,4641,JACKSONBORO,SWAMPSCOTT
city,4642,SALEM,SWAMPSCOTT
city,4643,MINDEN,SWAMPSCOTT
city,4644,APPLETON,SWAMPSCOTT
city,4645,LUTHER,SWAMPSCOTT
city,4646,CHARLESTON,SWAMPSCOTT
city,4647,WEST HARTFORD,SWAMPSCOTT
city,4648,IOWA CITY,SWAMPSCOTT
city,4649,PAIA,SWAMPSCOTT
city,4650,WEST CHARLESTON,SWAMPSCOTT
city,4651,HAMPDEN,SWAMPSCOTT
city,4652,NEW ORLEANS,SWAMPSCOTT
city,4653,LYBURN,SWAMPSCOTT
city,4654,RICHBURG,SWAMPSCOTT
city,4655,SALT LAKE CITY,SWAMPSCOTT
city,4656,MAYSEL,SWAMPSCOTT
city,4657,BRADFORD,SWAMPSCOTT
city,4658,RISON,SWAMPSCOTT
city,4659,WILMOT,SWAMPSCOTT
city,4660,ATLANTA,SWAMPSCOTT
city,4661,LAZEAR,SWAMPSCOTT
city,4662,EAST SAINT LOUIS,SWAMPSCOTT
city,4663,NAALEHU,SWAMPSCOTT
city,4664,KINGWOOD,SWAMPSCOTT
city,4665,NANTUCKET,SWAMPSCOTT
city,4666,HONOLULU,SWAMPSCOTT
city,4667,SCHAUMBURG,SWAMPSCOTT
city,4668,CHARLOTTE,SWAMPSCOTT
city,4669,STIRUM,SWAMPSCOTT
city,4670,BATON ROUGE,SWAMPSCOTT
city,4671,TROY,SWAMPSCOTT
city,4672,DINGLE,SWAMPSCOTT
city,4673,PARKS,SWAMPSCOTT
city,4674,ALBUQUERQUE,SWAMPSCOTT
city,4675,SHREVEPORT,SWAMPSCOTT
city,4676,HELENA,SWAMPSCOTT
city,4677,BEAUFORT,SWAMPSCOTT
city,4678,SYLACAUGA,SWAMPSCOTT
city,4679,HONOLULU,SWAMPSCOTT
city,4680,AXTELL,SWAMPSCOTT
city,4681,PRUDENCE ISLAND,SWAMPSCOTT
city,4682,SALT LAKE CITY,SWAMPSCOTT
city,4683,CUSSETA,SWAMPSCOTT
city,4684,GREENVILLE,SWAMPSCOTT
city,4685,BIRMINGHAM,SWAMPSCOTT
city,4686,CHERRYVILLE,SWAMPSCOTT
city,4687,CHARLOTTESVILLE,SWAMPSCOTT
city,4688,ALEKNAGIK,SWAMPSCOTT
city,4689,KLAMATH FALLS,SWAMPSCOTT
city,4690,SAINT LOUIS,SWAMPSCOTT
city,4691,LITTLETON,SWAMPSCOTT
city,4692,LYONS,SWAMPSCOTT
city,4693,FISKEVILLE,SWAMPSCOTT
city,4694,FE WARREN AFB,SWAMPSCOTT
city,4695,BALTIMORE,SWAMPSCOTT
city,4696,STRATFORD,SWAMPSCOTT
city,4697,WATERBURY,SWAMPSCOTT
city,4698,LOS ANGELES,SWAMPSCOTT
city,4699,SAN JUAN,SWAMPSCOTT
city,4700,SANDY,SWAMPSCOTT
city,4701,AMHERST,SWAMPSCOTT
city,4702,TENNESSEE COLONY,SWAMPSCOTT
city,4703,ANDOVER,SWAMPSCOTT
city,4704,FRUITVALE,SWAMPSCOTT
city,4705,ROCA,SWAMPSCOTT
city,4706,LACKLAND A F B,SWAMPSCOTT
city,4707,SCOBEY,SWAMPSCOTT
city,4708,WAWARSING,SWAMPSCOTT
city,4709,HONOLULU,SWAMPSCOTT
city,4710,PANOLA,SWAMPSCOTT
city,4711,ROCK,SWAMPSCOTT
city,4712,BOISE,SWAMPSCOTT
city,4713,SEBEWAING,SWAMPSCOTT
city,4714,MARTINTON,SWAMPSCOTT
city,4715,GUNNISON,SWAMPSCOTT
city,4716,STORY,SWAMPSCOTT
city,4717,WASHINGTON,SWAMPSCOTT
city,4718,CASPER,SWAMPSCOTT
city,4719,ROCK,SWAMPSCOTT
city,4720,HARPERS FERRY,SWAMPSCOTT
city,4721,PECK,SWAMPSCOTT
city,4722,GARDEN CITY,SWAMPSCOTT
city,4723,SAN ANTONIO,SWAMPSCOTT
city,4724,MAIDA,SWAMPSCOTT
city,4725,BELMAR,SWAMPSCOTT
city,4726,ROANOKE,SWAMPSCOTT
