Attribute,Index,Dirty Value,Clean Value
gender,42,zm,m
gender,201,empty,f
gender,320,empty,f
gender,374,empty,f
gender,381,empty,f
gender,421,***,m
gender,429,empty,m
gender,463,empty,m
gender,473,empty,m
gender,474,***,f
gender,478,empty,m
gender,510,pf,f
gender,549,***,m
gender,588,hf,f
gender,825,empty,m
gender,828,zm,m
gender,855,empty,m
gender,897,empty,m
gender,944,empty,m
gender,1174,***,m
gender,1235,***,m
gender,1294,lm,m
gender,1301,empty,m
gender,1368,empty,m
gender,1401,empty,m
gender,1446,empty,m
gender,1521,empty,m
gender,1582,ym,m
gender,1655,empty,m
gender,1692,empty,f
gender,1742,empty,m
gender,1783,***,f
gender,1820,empty,f
gender,1873,vf,f
gender,1884,empty,m
gender,1937,empty,m
gender,2036,qm,m
gender,2045,empty,m
gender,2061,empty,f
gender,2086,empty,f
gender,2230,empty,m
gender,2293,empty,m
gender,2297,***,f
gender,2317,empty,f
gender,2339,empty,f
gender,2524,empty,m
gender,2551,empty,m
gender,2574,cf,f
gender,2604,***,f
gender,2672,empty,m
gender,2891,empty,m
gender,2938,empty,m
gender,3007,empty,m
gender,3127,empty,m
gender,3241,empty,m
gender,3281,empty,m
gender,3336,empty,m
gender,3623,empty,f
gender,3679,***,m
gender,3740,empty,m
gender,3762,empty,m
gender,3769,empty,m
gender,3792,***,m
gender,3804,empty,m
gender,3813,nm,m
gender,3905,empty,m
gender,3922,***,m
gender,4024,sf,f
gender,4078,empty,f
gender,4390,empty,m
gender,4409,empty,m
gender,4412,gm,m
gender,4459,***,f
gender,4516,sm,m
gender,4563,empty,m
gender,4640,empty,m
gender,4680,***,m
gender,4792,empty,m
gender,4865,empty,m
gender,4970,jm,m
gender,5034,***,f
gender,5040,empty,m
gender,5047,empty,m
gender,5053,***,m
gender,5058,empty,f
gender,5063,empty,m
gender,5131,empty,m
gender,5164,empty,m
gender,5184,ef,f
gender,5376,empty,f
gender,5381,empty,f
gender,5392,empty,m
gender,5435,tm,m
gender,5447,empty,m
gender,5487,***,m
gender,5548,empty,m
gender,5741,df,f
gender,5793,empty,m
gender,5904,empty,m
gender,6037,empty,m
gender,6041,empty,m
gender,6059,empty,m
gender,6097,empty,m
gender,6116,empty,f
gender,6211,empty,f
gender,6223,jf,f
gender,6374,empty,m
gender,6425,jf,f
gender,6461,um,m
gender,6469,jm,m
gender,6516,nf,f
gender,6595,empty,m
gender,6644,pf,f
gender,6695,***,f
gender,6738,fm,m
gender,6798,empty,f
gender,6826,***,f
gender,6835,of,f
gender,6867,empty,m
gender,6931,***,m
gender,6966,empty,m
gender,6967,empty,m
gender,7057,rm,m
