Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: name, MSE: nan, Jaccard: 0.13878055469309036
Attribute: surname, MSE: nan, Jaccard: 0.052350427350427386
Attribute: birthyear, MSE: nan, Jaccard: 0.32856369753368264
Attribute: birthplace, MSE: nan, Jaccard: 0.08562026209085039
Attribute: position, MSE: nan, Jaccard: 0.829507971977805
Attribute: team, MSE: nan, Jaccard: 0.24788377120166427
Attribute: city, MSE: nan, Jaccard: 0.07626078546629456
Attribute: stadium, MSE: nan, Jaccard: 0.4472813509390795
Attribute: season, MSE: nan, Jaccard: 0.31554882987458477
Attribute: manager, MSE: nan, Jaccard: 0.07566770544216739
加权混合距离: 0.11806660711680211
