Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: id, MSE: nan, Jaccard: 0.0
Attribute: beer_name, MSE: nan, Jaccard: 0.018916595012897663
Attribute: style, MSE: nan, Jaccard: 0.03883495145631066
Attribute: ounces, MSE: nan, Jaccard: 0.0
Attribute: abv, MSE: nan, Jaccard: 0.0
Attribute: ibu, MSE: nan, Jaccard: 0.0
Attribute: brewery_id, MSE: nan, Jaccard: 0.039330589046608466
Attribute: brewery_name, MSE: nan, Jaccard: 0.06677741800468184
Attribute: city, MSE: nan, Jaccard: 0.05362283172715465
Attribute: state, MSE: nan, Jaccard: 0.09510314223302552
加权混合距离: 0.014208433067303582
