Attribute,Index,Dirty Value,Clean Value
surname,76,empty,vafaie
surname,203,alpuenet,alpuente
surname,243,aigran,aigrain
surname,362,aigrani,aigrain
surname,1191,aigrani,aigrain
surname,1218,alptuente,alpuente
surname,1235,empty,cucka
surname,1333,agirain,aigrain
surname,1417,alpuenet,alpuente
surname,1477,alpuenet,alpuente
surname,1559,ruocqco,ruocco
surname,1734,aigrani,aigrain
surname,1798,aigrani,aigrain
surname,1912,lpuente,alpuente
surname,1929,empty,vafaie
surname,1987,anraka,andraka
birthyear,201,992,1992
birthyear,204,992,1992
birthyear,842,997,1997
birthyear,874,1997***,1997
birthyear,1000,e1991,1991
birthyear,1108,990,1990
birthyear,1202,191,1991
birthyear,1278,y1992,1992
birthyear,1368,19r90,1990
birthyear,1579,992,1992
birthyear,1639,1991***,1991
birthyear,1828,992,1992
birthyear,1855,992,1992
birthyear,1861,1987,1978
birthyear,1879,1987,1978
birthyear,1881,997,1997
birthyear,1900,984,1984
birthyear,1994,1919,1991
birthplace,204,moble,mobile
birthplace,259,empty,wilmington
birthplace,482,bmobile,mobile
birthplace,657,empty,colorado
birthplace,777,mobcile,mobile
birthplace,842,worecester,worcester
birthplace,874,worcster,worcester
birthplace,1000,chicfago,chicago
birthplace,1066,miobile,mobile
birthplace,1104,newrk,newark
birthplace,1108,comlorado,colorado
birthplace,1136,le,el
birthplace,1202,chiacgo,chicago
birthplace,1368,ycolorado,colorado
birthplace,1639,hcicago,chicago
birthplace,1673,abijan,abidjan
birthplace,1855,mobiwle,mobile
birthplace,1861,le,el
birthplace,1879,le,el
birthplace,1881,orcester,worcester
birthplace,1942,egl,el
birthplace,1994,chicasgo,chicago
position,50,mdfield,midfield
position,63,empty,midfield
position,126,deofender,defender
position,133,empty,forward
position,156,defesnder,defender
position,164,empty,midfield
position,174,defedner,defender
position,185,goalkeeepr,goalkeeper
position,189,ddefender,defender
position,201,dbefender,defender
position,204,defedner,defender
position,216,oalkeeper,goalkeeper
position,432,empty,midfield
position,448,midfeild,midfield
position,455,empty,midfield
position,466,defeder,defender
position,482,fdefender,defender
position,546,goakleeper,goalkeeper
position,603,empty,midfield
position,648,defendcer,defender
position,711,defedner,defender
position,727,midfied,midfield
position,755,defebnder,defender
position,777,defendr,defender
position,799,defnder,defender
position,810,frward,forward
position,872,empty,defender
position,881,empty,defender
position,942,forwadr,forward
position,952,empty,defender
position,1000,dfender,defender
position,1019,forard,forward
position,1066,defenedr,defender
position,1070,goalekeper,goalkeeper
position,1088,empty,defender
position,1117,defendr,defender
position,1172,defnder,defender
position,1194,defendver,defender
position,1202,defendetr,defender
position,1235,goaljkeeper,goalkeeper
position,1245,deender,defender
position,1278,defeder,defender
position,1310,defnder,defender
position,1390,empty,forward
position,1400,forwadr,forward
position,1419,empty,midfield
position,1421,defendegr,defender
position,1445,empty,defender
position,1452,empty,midfield
position,1482,defendder,defender
position,1492,idfield,midfield
position,1515,midfeld,midfield
position,1537,dfeender,defender
position,1539,odefender,defender
position,1541,goalkeeper***,goalkeeper
position,1548,efender,defender
position,1576,deefnder,defender
position,1579,deefnder,defender
position,1588,midfild,midfield
position,1624,mifdield,midfield
position,1625,empty,defender
position,1639,defneder,defender
position,1641,empty,midfield
position,1688,midfied,midfield
position,1723,defbender,defender
position,1761,empty,midfield
position,1786,idfield,midfield
position,1798,dyefender,defender
position,1803,defwender,defender
position,1812,defneder,defender
position,1828,dfeender,defender
position,1855,defendeqr,defender
position,1877,empty,defender
position,1919,empty,defender
position,1942,defendzer,defender
position,1994,defenedr,defender
team,195,uventus,juventus
team,207,uventus,juventus
team,701,uventus,juventus
team,710,uventus,juventus
team,822,uventus,juventus
team,987,uventus,juventus
team,1260,uventus,juventus
team,1285,lile_osc,lille_osc
team,1305,lile_osc,lille_osc
team,1475,lile_osc,lille_osc
team,1823,lile_osc,lille_osc
team,1980,lile_osc,lille_osc
stadium,238,empty,san_siro_stadium
stadium,721,empty,allianz_arena_olympic_stadium_munich
stadium,744,stadio_san_paloo,stadio_san_paolo
stadium,766,empty,stadio_olimpico
stadium,1006,san_siro_stdium,san_siro_stadium
stadium,1064,empty,allianz_arena_olympic_stadium_munich
stadium,1173,stadio_artemio_rfanchi,stadio_artemio_franchi
stadium,1400,allianz_arena_olympic_staidum_munich,allianz_arena_olympic_stadium_munich
stadium,1512,bmo_fiedl,bmo_field
stadium,1514,empty,san_siro_stadium
stadium,1898,empty,constant_vanden_stock_stadium
stadium,2000,bo_field,bmo_field
