Attribute,Index,Clean Value,Dirty Value
article_title,134,Mobilisation with movement and exercise corticosteroid injection or wait and see for tennis elbow, Mobilisation with movement and exercise corticosteroid injection or wait and see for tennis elbow
journal_title,1,Proc R Soc Med,empty
journal_title,16,British Journal of Dermatology.,British Journal of Dermatology. 
journal_title,90,Revista de Neurologia,Rveista de Neurologia
journal_title,99,Am J Physiol Endocrinol Metab,empty
journal_title,134,BMJ 2006 333:939, BMJ 2006 333:939
journal_title,240,Mycoses,yMcoses
journal_title,361,Diseases of the esophagus : official journal of the International Society for Diseases of the Esophagus / I.S.D.E,empty
journal_title,369,Injury,empty
journal_title,384,empty,NUbLL
journal_title,521,Canadian Forces Dental Services quarterly,empty
journal_title,523,Cochrane Database Syst. Rev.,Cochrane Database Syst .Rev.
journal_title,575,Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine,Tumour biology : the journal of the International Society for Oncodevelopmental Biology nad Medicine
journal_title,642,Journal of Women's Health (15409996),Journal of Women''s Health (154099q96)
journal_title,680,Journal of Experimental Psychology: General,empty
journal_title,698,Energy Policy,Energy Polpicy
journal_title,703,Cochrane Database Syst Rev,Cochrane Database Syst vRev
journal_title,770,PLoS One,PLoS Oe
journal_title,792,Journal of cardiovascular medicine (Hagerstown Md.),Journal of cardiovacular medicine (Hagerstown Md.)
journal_title,808,Cardiology in the young,Cardiology in the yougn
journal_title,822,Obesity (Silver Spring Md.),Obesty (Silver Spring Md.)
journal_title,853,Circulation,Ciruclation
journal_title,867,Cochrane Database Syst. Rev.,Cochrane Database Syst. Regv.
journal_title,894,The European respiratory journal,The European respiatory journal
journal_issn,8,1535-4970,empty
journal_issn,15,empty,0035-9157 (Print) 0035-9157
journal_issn,16,0007-0963,0035-9157 (Print) 0035-9157
journal_issn,17,1178-1998,0035-9157 (Print) 0035-9157
journal_issn,19,68-Jan,Jan-68
journal_issn,49,1555-2101,155-2101
journal_issn,58,empty,NULL***
journal_issn,75,0377-4929,empty
journal_issn,86,9788480000000,9790000000000
journal_issn,94,1540-7314 0148-8376,540-7314 0148-8376
journal_issn,132,37-Feb,Feb-37
journal_issn,138,1170-7690,empty
journal_issn,176,0077-8923,y0077-8923
journal_issn,236,47-Jan,Jan-47
journal_issn,265,1931-3543,empty
journal_issn,310,1931-3543,empty
journal_issn,348,1462-8910,1463-1318
journal_issn,366,2314-6141,2314h-6141
journal_issn,383,0022-9776,0022o-9776
journal_issn,392,62-Feb,Feb-62
journal_issn,395,1098-4275,empty
journal_issn,403,13598546,empty
journal_issn,435,65-Feb,Feb-65
journal_issn,450,1170-7690,empty
journal_issn,490,1098-4275,empty
journal_issn,492,1522-9645,152-29645
journal_issn,508,53-Nov,Nov-53
journal_issn,541,0361-803X,empty
journal_issn,575,1423-0380,1423-030
journal_issn,638,0390-6078,empty
journal_issn,643,0737-1209,1525-1446
journal_issn,644,22-Sep,1524-4539
journal_issn,645,55-Jan,Jan-55
journal_issn,659,0039-2499,1524-4628
journal_issn,691,60-Sep,Sep-60
journal_issn,726,empty,ULL
journal_issn,747,67-May,Mar-67
journal_issn,801,1460-2105,146-02105
journal_issn,803,empty,NUuLL
journal_issn,805,0093-934X,empty
journal_issn,816,empty,NLUL
journal_issn,822,1930-7381,1930-739X
journal_issn,828,14-Feb,1532-5415
journal_issn,839,1540-0514,1450-0514
journal_issn,849,67-May,Mar-67
journal_issn,855,0025-7931,1423-0356
journal_issn,859,1098-4275,empty
journal_issn,888,1522-726X,1a522-726X
journal_issn,889,1932-6203,1932-203
journal_issn,894,0903-1936,1399-3003
journal_issn,915,1057-9249,1099-1611
journal_issn,928,1098-4275,empty
journal_issn,941,1462-2416,empty
journal_issn,943,-5990,empty
journal_issn,954,1476-5497,1746-5497
journal_issn,984,65-Feb,Fe-65
journal_issn,991,65-Feb,Feb-65
