Attribute,Index,Clean Value,Cleaned Value
article_title,885,nan,monteggia lesions in adults. a multicenter bota study
article_language,1,eng,en
article_language,2,eng,fre
article_language,3,eng,chinese     chinese english
article_language,5,eng,chinese     chinese english
article_language,6,eng,chinese     chinese english
article_language,7,eng,eng     por
article_language,9,english,heb
article_language,10,nan,english     italian
article_language,11,nan,chinese     english chinese
article_language,12,english,kor
article_language,13,eng,kor
article_language,14,nan,chinese     english chinese
article_language,16,eng,chinese     english chinese
article_language,17,eng,spa
article_language,18,eng,chinese     chinese english
article_language,19,eng,chi
article_language,20,eng,kor
article_language,21,eng,en
article_language,23,eng,kor
article_language,24,eng,english; abstract language:english
article_language,25,nan,dan
article_language,26,eng,eng     por
article_language,27,eng,en
article_language,29,eng,fre
article_language,32,eng,english
article_language,34,eng,fre
article_language,35,eng,eng     por
article_language,36,nan,chi
article_language,37,english,rus
article_language,38,eng,eng     por
article_language,39,english,ger
article_language,40,eng,chi
article_language,41,nan,engfre
article_language,42,eng,ger
article_language,43,nan,heb
article_language,44,eng,engfre
article_language,45,nan,en
article_language,46,eng,ger
article_language,47,nan,chi
article_language,48,eng,fre
article_language,49,eng,pol
article_language,50,nan,chi
article_language,53,eng,pol
article_language,54,eng,kor
article_language,55,nan,spa
article_language,56,eng,fre
article_language,57,eng,kor
article_language,58,eng,pol
article_language,59,nan,chi
article_language,60,eng,en
article_language,61,eng,engfre
article_language,62,eng,rus
article_language,63,english,eng     por
article_language,64,nan,engfre
article_language,65,eng,fre
article_language,66,eng,engfre
article_language,67,nan,chi
article_language,68,nan,chi
article_language,70,eng,chi
article_language,71,eng,eng     por
article_language,72,eng,eng     por
article_language,73,eng,engfre
article_language,74,english,heb
article_language,75,eng,chi
article_language,76,eng,engfre
article_language,77,nan,chi
article_language,78,nan,ger
article_language,79,eng,dut
article_language,80,nan,fre
article_language,81,eng,eng     por
article_language,82,eng,engfre
article_language,83,nan,chi
article_language,86,nan,chi
article_language,87,eng,chinese     chinese english
article_language,88,eng,engfre
article_language,89,eng,engfre
article_language,90,nan,chi
article_language,91,eng,chi
article_language,93,eng,chinese     chinese english
article_language,94,english,chinese     english chinese
article_language,95,eng,engfre
article_language,96,eng,spa
article_language,97,nan,pol
article_language,98,nan,chinese     english chinese
article_language,99,eng,chi
article_language,100,nan,chi
article_language,101,nan,chi
article_language,102,english,chi
article_language,104,eng,eng     por
article_language,105,eng,chinese     chinese english
article_language,106,eng,chi
article_language,107,nan,chi
article_language,108,eng,eng     por
article_language,109,eng,eng     por
article_language,110,eng,eng     por
article_language,111,eng,fre
article_language,113,eng,english; abstract language:english
article_language,114,nan,chinese     chinese english
article_language,115,eng,chinese     chinese english
article_language,116,nan,chi
article_language,117,nan,engfre
article_language,118,nan,chi
article_language,119,nan,chi
article_language,121,eng,chinese     english chinese
article_language,122,eng,eng     por
article_language,123,eng,fre
article_language,124,eng,fre
article_language,125,eng,eng     por
article_language,127,nan,chi
article_language,128,nan,engfre
article_language,129,eng,chinese     chinese english
article_language,130,nan,kor
article_language,131,nan,heb
article_language,132,eng,kor
article_language,133,nan,chi
article_language,134,nan,chi
article_language,135,nan,engfre
article_language,136,eng,en
article_language,137,eng,pol
article_language,138,nan,chi
article_language,139,nan,rus
article_language,141,eng,chinese     english chinese
article_language,142,eng,chi
article_language,143,nan,chinese     chinese english
article_language,144,eng,kor
article_language,145,eng,chi
article_language,147,nan,chinese     english chinese
article_language,148,eng,engfre
article_language,149,eng,chinese     chinese english
article_language,150,eng,chi
article_language,151,nan,eng     por
article_language,152,eng,en
article_language,153,dut,eng     por
article_language,154,eng,kor
article_language,155,english,eng     por
article_language,156,eng,english
article_language,157,nan,fre
article_language,158,eng,fre
article_language,160,english,rus
article_language,161,nan,pol
