Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: ProviderNumber, MSE: nan, Jaccard: 0.05806681190994911
Attribute: HospitalName, MSE: nan, Jaccard: 0.351008547008547
Attribute: Address1, MSE: nan, Jaccard: 0.05806681190994911
Attribute: Address2, MSE: nan, Jaccard: nan
Attribute: Address3, MSE: nan, Jaccard: nan
Attribute: City, MSE: nan, Jaccard: 0.15173628632838054
Attribute: State, MSE: nan, Jaccard: 0.3510193679918451
Attribute: ZipCode, MSE: nan, Jaccard: 0.05548722519310756
Attribute: CountyName, MSE: nan, Jaccard: 0.03612855229876499
Attribute: PhoneNumber, MSE: nan, Jaccard: 0.1202767348073982
Attribute: HospitalType, MSE: nan, Jaccard: 0.0
Attribute: HospitalOwner, MSE: nan, Jaccard: 0.16983196675363532
Attribute: EmergencyService, MSE: nan, Jaccard: 0.028198255860468757
Attribute: Condition, MSE: nan, Jaccard: 0.0
Attribute: MeasureCode, MSE: nan, Jaccard: 0.0
Attribute: MeasureName, MSE: nan, Jaccard: 0.0
Attribute: Score, MSE: nan, Jaccard: 0.0
Attribute: Sample, MSE: nan, Jaccard: 0.0
Attribute: Stateavg, MSE: nan, Jaccard: 0.4592846974150844
º”»®ªÏ∫œæ‡¿Î: 0.051086257152142496
