Attribute,Index,Clean Value,Cleaned Value
beer_name,1535,kentucky k?lsch,kentucky kölsch
beer_name,1738,"the kimmie, the yink and the holy gose",the kimmie the yink and the holy gose
beer_name,1640,aslan k?lsch,aslan kölsch
beer_name,1408,k?lsch 151,kölsch 151
beer_name,2204,post time k?lsch,post time kölsch
beer_name,1802,"you're my boy, blue",you're my boy blue
beer_name,2654,32°/50° k?lsch,32°/50° kölsch
beer_name,129,heiner brau k?lsch,heiner brau kölsch
beer_name,1804,mj?llnir,mjöllnir
beer_name,1452,laimas k?lsch style ale,laimas kölsch style ale
beer_name,2309,sunbru k?lsch,sunbru kölsch
beer_name,178,sunbru k?lsch,sunbru kölsch
beer_name,1034,cabrillo k?lsch,cabrillo kölsch
beer_name,2142,screamin??pumpkin,screamin�?pumpkin
beer_name,1615,the 12th can??american pale ale (apa),the 12th can�?american pale ale (apa)
beer_name,195,lancaster german style k?lsch,lancaster german style kölsch
beer_name,1081,occidental k?lsch,occidental kölsch
beer_name,1796,the crowler??,the crowler�?
beer_name,1087,side kick k?lsch,side kick kölsch
beer_name,1760,greybeard??ipa,greybeard�?ipa
beer_name,92,colorado k?lsch,colorado kölsch
beer_name,105,k?ld lager (2010),köld lager (2010)
beer_name,936,loafin br?u,loafin bräu
style,2217,k?lsch,kölsch
style,1535,k?lsch,kölsch
style,550,k?lsch,kölsch
style,1640,k?lsch,kölsch
style,1579,m?rzen / oktoberfest,märzen / oktoberfest
style,1401,k?lsch,kölsch
style,1408,k?lsch,kölsch
style,1613,m?rzen / oktoberfest,märzen / oktoberfest
style,1281,m?rzen / oktoberfest,märzen / oktoberfest
style,2204,k?lsch,kölsch
style,2654,k?lsch,kölsch
style,427,k?lsch,kölsch
style,2210,nan,american ipa
style,2055,k?lsch,kölsch
style,2019,k?lsch,kölsch
style,2079,m?rzen / oktoberfest,märzen / oktoberfest
style,2011,m?rzen / oktoberfest,märzen / oktoberfest
style,2438,k?lsch,kölsch
style,129,k?lsch,kölsch
style,681,k?lsch,kölsch
style,1311,k?lsch,kölsch
style,1452,k?lsch,kölsch
style,1968,k?lsch,kölsch
style,2659,k?lsch,kölsch
style,2309,k?lsch,kölsch
style,1635,nan,kölsch
style,178,k?lsch,kölsch
style,2527,nan,witbier
style,1300,k?lsch,kölsch
style,1034,k?lsch,kölsch
style,930,m?rzen / oktoberfest,märzen / oktoberfest
style,539,m?rzen / oktoberfest,märzen / oktoberfest
style,2461,m?rzen / oktoberfest,märzen / oktoberfest
style,1567,m?rzen / oktoberfest,märzen / oktoberfest
style,1380,k?lsch,kölsch
style,1313,m?rzen / oktoberfest,märzen / oktoberfest
style,769,k?lsch,kölsch
style,192,k?lsch,kölsch
style,989,m?rzen / oktoberfest,märzen / oktoberfest
style,2383,m?rzen / oktoberfest,märzen / oktoberfest
style,1458,m?rzen / oktoberfest,märzen / oktoberfest
style,1235,k?lsch,kölsch
style,195,k?lsch,kölsch
style,475,k?lsch,kölsch
style,1816,k?lsch,kölsch
style,1626,m?rzen / oktoberfest,märzen / oktoberfest
style,2662,k?lsch,kölsch
style,1617,m?rzen / oktoberfest,märzen / oktoberfest
style,314,m?rzen / oktoberfest,märzen / oktoberfest
style,1081,k?lsch,kölsch
style,1790,nan,american pale ale (apa)
style,696,k?lsch,kölsch
style,1087,k?lsch,kölsch
style,417,m?rzen / oktoberfest,märzen / oktoberfest
style,1992,m?rzen / oktoberfest,märzen / oktoberfest
style,2373,m?rzen / oktoberfest,märzen / oktoberfest
style,1552,k?lsch,kölsch
style,1864,k?lsch,kölsch
style,1995,m?rzen / oktoberfest,märzen / oktoberfest
style,307,m?rzen / oktoberfest,märzen / oktoberfest
style,166,m?rzen / oktoberfest,märzen / oktoberfest
style,1798,k?lsch,kölsch
style,1482,m?rzen / oktoberfest,märzen / oktoberfest
style,1969,k?lsch,kölsch
style,369,m?rzen / oktoberfest,märzen / oktoberfest
style,92,k?lsch,kölsch
style,1357,m?rzen / oktoberfest,märzen / oktoberfest
style,650,k?lsch,kölsch
style,456,m?rzen / oktoberfest,märzen / oktoberfest
style,1410,k?lsch,kölsch
style,874,m?rzen / oktoberfest,märzen / oktoberfest
style,526,m?rzen / oktoberfest,märzen / oktoberfest
style,2035,k?lsch,kölsch
style,1042,m?rzen / oktoberfest,märzen / oktoberfest
style,1645,m?rzen / oktoberfest,märzen / oktoberfest
style,1514,k?lsch,kölsch
abv,876,0.044000000000000004,0.044
abv,432,0.09699999999999999,0.097
abv,353,0.044000000000000004,0.044
abv,2517,0.059000000000000004,0.059
abv,972,0.059000000000000004,0.059
abv,2592,0.059000000000000004,0.059
abv,2102,0.055999999999999994,0.056
abv,1350,0.055999999999999994,0.056
abv,1326,0.057999999999999996,0.058
abv,811,0.057999999999999996,0.058
abv,753,0.055999999999999994,0.056
abv,78,0.057999999999999996,0.058
abv,77,0.055999999999999994,0.056
abv,597,0.055999999999999994,0.056
abv,108,0.055999999999999994,0.056
abv,965,0.044000000000000004,0.044
abv,2423,0.057999999999999996,0.058
abv,2494,0.057999999999999996,0.058
abv,1989,0.057999999999999996,0.058
abv,1955,0.057999999999999996,0.058
abv,2558,0.044000000000000004,0.044
abv,1902,0.055999999999999994,0.056
abv,1155,0.055999999999999994,0.056
abv,1422,0.040999999999999995,0.041
abv,2095,0.057999999999999996,0.058
abv,1896,0.057999999999999996,0.058
abv,1541,nan,0.056
abv,1025,nan,0.056
abv,888,0.055999999999999994,0.056
abv,886,0.055999999999999994,0.056
abv,612,0.055999999999999994,0.056
abv,1372,0.059000000000000004,0.059
abv,1371,0.059000000000000004,0.059
abv,1547,0.059000000000000004,0.059
abv,119,0.059000000000000004,0.059
abv,667,0.044000000000000004,0.044
abv,1613,0.055999999999999994,0.056
abv,997,0.057999999999999996,0.058
abv,996,0.057999999999999996,0.058
abv,1427,0.055999999999999994,0.056
abv,2299,0.057999999999999996,0.058
abv,2619,0.057999999999999996,0.058
abv,2467,0.059000000000000004,0.059
abv,2465,0.040999999999999995,0.041
abv,2382,nan,0.065
abv,2381,nan,0.065
abv,2240,0.055999999999999994,0.056
abv,1947,0.09300000000000001,0.093
abv,1651,0.055999999999999994,0.056
abv,1443,0.09300000000000001,0.093
abv,669,0.09699999999999999,0.097
abv,504,nan,0.052000000000000005
abv,27,0.057999999999999996,0.058
abv,668,0.055999999999999994,0.056
abv,2657,0.09300000000000001,0.093
abv,2652,0.09699999999999999,0.097
abv,1419,0.055999999999999994,0.056
abv,791,0.055999999999999994,0.056
abv,790,0.055999999999999994,0.056
abv,789,0.055999999999999994,0.056
abv,788,0.055999999999999994,0.056
abv,38,0.055999999999999994,0.056
abv,1954,0.055999999999999994,0.056
abv,61,nan,0.052000000000000005
abv,2255,0.059000000000000004,0.059
abv,1744,0.055999999999999994,0.056
abv,480,0.055999999999999994,0.056
abv,2446,0.057999999999999996,0.058
abv,2210,nan,0.051
abv,56,0.055999999999999994,0.056
abv,893,0.044000000000000004,0.044
abv,2061,0.057999999999999996,0.058
abv,968,0.055999999999999994,0.056
abv,1689,0.059000000000000004,0.059
abv,1163,nan,0.052000000000000005
abv,940,nan,0.052000000000000005
abv,1104,0.055999999999999994,0.056
abv,1213,0.059000000000000004,0.059
abv,1159,0.055999999999999994,0.056
abv,929,0.057999999999999996,0.058
abv,2051,0.044000000000000004,0.044
abv,731,nan,0.07400000000000001
abv,871,0.057999999999999996,0.058
abv,1214,0.057999999999999996,0.058
abv,2660,0.055999999999999994,0.056
abv,1998,0.055999999999999994,0.056
abv,2521,0.059000000000000004,0.059
abv,2520,0.044000000000000004,0.044
abv,858,0.055999999999999994,0.056
abv,1960,0.057999999999999996,0.058
abv,1490,0.059000000000000004,0.059
abv,1296,0.059000000000000004,0.059
