Attribute,Index,Dirty Value,Clean Value
birthyear,5715,982,1982
birthyear,6706,982,1982
birthyear,10678,982,1982
birthyear,12399,982,1982
birthyear,13098,982,1982
birthyear,13163,982,1982
birthyear,16202,982,1982
birthyear,16425,982,1982
birthyear,17597,982,1982
birthyear,19561,982,1982
birthyear,22263,982,1982
birthyear,23355,982,1982
birthyear,23424,982,1982
birthyear,25890,982,1982
birthyear,26078,982,1982
birthyear,26849,982,1982
birthyear,27861,982,1982
birthyear,28161,982,1982
birthyear,28400,982,1982
birthyear,28584,982,1982
birthyear,28737,982,1982
birthyear,29709,982,1982
birthyear,30328,982,1982
birthyear,32666,982,1982
birthyear,32702,982,1982
birthyear,32786,982,1982
birthyear,32791,982,1982
birthyear,33366,982,1982
birthyear,34074,982,1982
birthyear,34815,982,1982
birthyear,35976,982,1982
birthyear,37589,982,1982
birthyear,37797,982,1982
birthyear,37982,982,1982
birthyear,38351,982,1982
birthyear,38909,982,1982
birthyear,39053,982,1982
birthyear,40553,982,1982
birthyear,41779,982,1982
birthyear,43060,982,1982
birthyear,43163,982,1982
birthyear,45448,982,1982
birthyear,48815,982,1982
birthyear,49740,982,1982
birthyear,51446,982,1982
birthyear,52446,982,1982
birthyear,53475,982,1982
birthyear,53479,982,1982
birthyear,53494,982,1982
birthyear,53821,982,1982
birthyear,53965,982,1982
birthyear,54151,982,1982
birthyear,55127,982,1982
birthyear,56610,982,1982
birthyear,57115,982,1982
birthyear,57717,982,1982
birthyear,59657,982,1982
birthyear,60137,982,1982
birthyear,61012,982,1982
birthyear,61062,982,1982
birthyear,61526,982,1982
birthyear,61869,982,1982
birthyear,61937,982,1982
birthyear,62210,982,1982
birthyear,64855,982,1982
birthyear,65435,982,1982
birthyear,65779,982,1982
birthyear,68728,982,1982
birthyear,70421,982,1982
birthyear,72901,982,1982
birthyear,73135,982,1982
birthyear,75335,982,1982
birthyear,77107,982,1982
birthyear,77387,982,1982
birthyear,77420,982,1982
birthyear,78820,982,1982
birthyear,79530,982,1982
birthyear,79982,982,1982
birthyear,82572,982,1982
birthyear,83376,982,1982
birthyear,83629,982,1982
birthyear,85534,982,1982
birthyear,86763,982,1982
birthyear,86921,982,1982
birthyear,88796,982,1982
birthyear,90411,982,1982
birthyear,90672,982,1982
birthyear,91147,982,1982
birthyear,91986,982,1982
birthyear,92503,982,1982
birthyear,92755,982,1982
birthyear,94224,982,1982
birthyear,95973,982,1982
birthyear,96474,982,1982
birthyear,96972,982,1982
birthyear,96991,982,1982
birthyear,99464,982,1982
birthyear,100397,982,1982
birthyear,100587,982,1982
birthyear,101205,982,1982
birthyear,103268,982,1982
birthyear,103737,982,1982
birthyear,104432,982,1982
birthyear,105196,982,1982
birthyear,106660,982,1982
birthyear,108851,982,1982
birthyear,111130,982,1982
birthyear,112121,982,1982
birthyear,113098,982,1982
birthyear,114605,982,1982
birthyear,115366,982,1982
birthyear,115393,982,1982
birthyear,117367,982,1982
birthyear,118722,982,1982
birthyear,120636,982,1982
birthyear,120712,982,1982
birthyear,123124,982,1982
birthyear,123424,982,1982
birthyear,124647,982,1982
birthyear,124960,982,1982
birthyear,125568,982,1982
birthyear,125948,982,1982
birthyear,127740,982,1982
birthyear,128763,982,1982
birthyear,129857,982,1982
birthyear,129963,982,1982
birthyear,130247,982,1982
birthyear,132666,982,1982
birthyear,132702,982,1982
birthyear,132791,982,1982
birthyear,134187,982,1982
birthyear,135070,982,1982
birthyear,135264,982,1982
birthyear,135763,982,1982
birthyear,137797,982,1982
birthyear,139138,982,1982
birthyear,139854,982,1982
birthyear,141888,982,1982
birthyear,142063,982,1982
birthyear,143163,982,1982
birthyear,145448,982,1982
birthyear,146119,982,1982
birthyear,147482,982,1982
birthyear,148089,982,1982
birthyear,148815,982,1982
birthyear,151084,982,1982
birthyear,151446,982,1982
birthyear,152503,982,1982
birthyear,153479,982,1982
birthyear,153494,982,1982
birthyear,156191,982,1982
birthyear,156864,982,1982
birthyear,157449,982,1982
birthyear,157580,982,1982
birthyear,158426,982,1982
birthyear,159964,982,1982
birthyear,160137,982,1982
birthyear,160467,982,1982
birthyear,161101,982,1982
birthyear,161869,982,1982
birthyear,165779,982,1982
birthyear,166120,982,1982
birthyear,167567,982,1982
birthyear,167793,982,1982
birthyear,168728,982,1982
birthyear,168778,982,1982
birthyear,171347,982,1982
birthyear,172971,982,1982
birthyear,173306,982,1982
birthyear,173397,982,1982
birthyear,176455,982,1982
birthyear,177420,982,1982
birthyear,177885,982,1982
birthyear,178164,982,1982
birthyear,179081,982,1982
birthyear,180015,982,1982
birthyear,182636,982,1982
birthyear,182856,982,1982
birthyear,182970,982,1982
birthyear,183108,982,1982
birthyear,183255,982,1982
birthyear,183322,982,1982
birthyear,184155,982,1982
birthyear,184685,982,1982
birthyear,186767,982,1982
birthyear,187467,982,1982
birthyear,188244,982,1982
birthyear,188584,982,1982
birthyear,188796,982,1982
birthyear,191147,982,1982
birthyear,191530,982,1982
birthyear,191592,982,1982
birthyear,191986,982,1982
birthyear,192327,982,1982
birthyear,192340,982,1982
birthyear,192453,982,1982
birthyear,192745,982,1982
birthyear,194003,982,1982
birthyear,194746,982,1982
birthyear,194844,982,1982
birthyear,198343,982,1982
birthyear,199622,982,1982
birthplace,4211,Gulfpotr,Gulfport
birthplace,7168,Gulfpotr,Gulfport
birthplace,8489,Gulfpotr,Gulfport
birthplace,11105,Gulfpotr,Gulfport
birthplace,12121,Gulfpotr,Gulfport
birthplace,13160,Gulfpotr,Gulfport
birthplace,17367,Gulfpotr,Gulfport
birthplace,19927,Gulfpotr,Gulfport
birthplace,20941,Gulfpotr,Gulfport
birthplace,22003,Gulfpotr,Gulfport
birthplace,22456,Gulfpotr,Gulfport
birthplace,25348,Gulfpotr,Gulfport
birthplace,32649,Gulfpotr,Gulfport
birthplace,33160,Gulfpotr,Gulfport
birthplace,37975,Gulfpotr,Gulfport
birthplace,38909,Gulfpotr,Gulfport
birthplace,48004,Gulfpotr,Gulfport
birthplace,53479,Gulfpotr,Gulfport
birthplace,53611,Gulfpotr,Gulfport
birthplace,53640,Gulfpotr,Gulfport
birthplace,57449,Gulfpotr,Gulfport
birthplace,61159,Gulfpotr,Gulfport
birthplace,61751,Gulfpotr,Gulfport
birthplace,68041,Gulfpotr,Gulfport
birthplace,68925,Gulfpotr,Gulfport
birthplace,72200,Gulfpotr,Gulfport
birthplace,74124,Gulfpotr,Gulfport
birthplace,74305,Gulfpotr,Gulfport
birthplace,74979,Gulfpotr,Gulfport
birthplace,75218,Gulfpotr,Gulfport
birthplace,76244,Gulfpotr,Gulfport
birthplace,77107,Gulfpotr,Gulfport
birthplace,77754,Gulfpotr,Gulfport
birthplace,78164,Gulfpotr,Gulfport
birthplace,78686,Gulfpotr,Gulfport
birthplace,79982,Gulfpotr,Gulfport
birthplace,81477,Gulfpotr,Gulfport
birthplace,82856,Gulfpotr,Gulfport
birthplace,83021,Gulfpotr,Gulfport
birthplace,83322,Gulfpotr,Gulfport
birthplace,94844,Gulfpotr,Gulfport
birthplace,99464,Gulfpotr,Gulfport
birthplace,104359,Gulfpotr,Gulfport
birthplace,104432,Gulfpotr,Gulfport
birthplace,105196,Gulfpotr,Gulfport
birthplace,111130,Gulfpotr,Gulfport
birthplace,113100,Gulfpotr,Gulfport
birthplace,113838,Gulfpotr,Gulfport
birthplace,120941,Gulfpotr,Gulfport
birthplace,125568,Gulfpotr,Gulfport
birthplace,128161,Gulfpotr,Gulfport
birthplace,128400,Gulfpotr,Gulfport
birthplace,128737,Gulfpotr,Gulfport
birthplace,131024,Gulfpotr,Gulfport
birthplace,131685,Gulfpotr,Gulfport
birthplace,134815,Gulfpotr,Gulfport
birthplace,136341,Gulfpotr,Gulfport
birthplace,137589,Gulfpotr,Gulfport
birthplace,139053,Gulfpotr,Gulfport
birthplace,141779,Gulfpotr,Gulfport
birthplace,143060,Gulfpotr,Gulfport
birthplace,143960,Gulfpotr,Gulfport
birthplace,146396,Gulfpotr,Gulfport
birthplace,153965,Gulfpotr,Gulfport
birthplace,154259,Gulfpotr,Gulfport
birthplace,159687,Gulfpotr,Gulfport
birthplace,161127,Gulfpotr,Gulfport
birthplace,168041,Gulfpotr,Gulfport
birthplace,170437,Gulfpotr,Gulfport
birthplace,173922,Gulfpotr,Gulfport
birthplace,176244,Gulfpotr,Gulfport
birthplace,177387,Gulfpotr,Gulfport
birthplace,180015,Gulfpotr,Gulfport
birthplace,183928,Gulfpotr,Gulfport
birthplace,186192,Gulfpotr,Gulfport
