Attribute,Index,Clean Value,Dirty Value
HospitalName,13,helen keller memorial hospital,helen keller memorial hospiatl
HospitalName,14,helen keller memorial hospital,hele keller memorial hospital
HospitalName,15,helen keller memorial hospital,heen keller memorial hospital
HospitalName,17,helen keller memorial hospital,helen keller memorialh ospital
HospitalName,18,helen keller memorial hospital,helen keller meorial hospital
HospitalName,19,helen keller memorial hospital,helen kellr memorial hospital
HospitalName,43,southeast alabama medical center,southeast alabamla medical center
HospitalName,44,southeast alabama medical center,outheast alabama medical center
HospitalName,56,marshall medical center south,callahan eye foundation hospital
HospitalName,57,marshall medical center south,callahan eye foundation hospital
HospitalName,58,marshall medical center south,callahan eye foundation hospital
HospitalName,59,marshall medical center south,callahan eye foundation hospital
HospitalName,60,marshall medical center south,callahan eye foundation hospital
HospitalName,66,marshall medical center south,callahan eye foundation hospital
HospitalName,67,marshall medical center south,callahan eye foundation hospital
HospitalName,68,marshall medical center south,callahan eye foundation hospital
HospitalName,69,marshall medical center south,callahan eye foundation hospital
HospitalName,90,eliza coffee memorial hospital,callahan eye foundation hospital
HospitalName,108,mizell memorial hospital,callahan eye foundation hospital
HospitalName,109,mizell memorial hospital,callahan eye foundation hospital
HospitalName,110,mizell memorial hospital,callahan eye foundation hospital
HospitalName,111,mizell memorial hospital,callahan eye foundation hospital
HospitalName,112,mizell memorial hospital,callahan eye foundation hospital
HospitalName,118,mizell memorial hospital,callahan eye foundation hospital
HospitalName,119,mizell memorial hospital,callahan eye foundation hospital
HospitalName,120,crenshaw community hospital,callahan eye foundation hospital
HospitalName,121,crenshaw community hospital,callahan eye foundation hospital
HospitalName,122,crenshaw community hospital,callahan eye foundation hospital
HospitalName,123,crenshaw community hospital,callahan eye foundation hospital
HospitalName,124,crenshaw community hospital,callahan eye foundation hospital
HospitalName,125,crenshaw community hospital,callahan eye foundation hospital
HospitalName,126,crenshaw community hospital,callahan eye foundation hospital
HospitalName,127,crenshaw community hospital,callahan eye foundation hospital
HospitalName,149,hartselle medical center,empty
HospitalName,155,hartselle medical center,hartselle mnedical center
HospitalName,169,hartselle medical center,callahan eye foundation hospital
HospitalName,170,marshall medical center north,callahan eye foundation hospital
HospitalName,171,marshall medical center north,callahan eye foundation hospital
HospitalName,172,marshall medical center north,callahan eye foundation hospital
HospitalName,173,marshall medical center north,callahan eye foundation hospital
HospitalName,180,marshall medical center north,callahan eye foundation hospital
HospitalName,181,marshall medical center north,callahan eye foundation hospital
HospitalName,182,marshall medical center north,callahan eye foundation hospital
HospitalName,183,marshall medical center north,callahan eye foundation hospital
HospitalName,184,marshall medical center north,callahan eye foundation hospital
HospitalName,216,st vincents east,empty
HospitalName,257,southwest alabama medical center,southwest alabama meadical center
HospitalName,272,shelby baptist medical center,empty
HospitalName,276,shelby baptist medical center,empty
HospitalName,428,coosa valley medical center,coosba valley medical center
HospitalName,446,alaska regional hospital,empty
HospitalName,453,helen keller memorial hospital,helen keuller memorial hospital
HospitalName,454,helen keller memorial hospital,helen keller memorial hospital***
HospitalName,547,jackson hospital & clinic inc,jackson hojspital & clinic inc
HospitalName,571,g h lanier memorial hospital,g h lanier memorial hopsital
HospitalName,594,elba general hospital,empty
HospitalName,617,east alabama medical center and snf,east alabama medical centerv and snf
HospitalName,618,east alabama medical center and snf,empty
HospitalName,719,cullman regional medical center,empty
HospitalName,852,chilton medical center,chilton imedical center
HospitalName,870,marion regional medical center,empty
HospitalName,880,fayette medical center,fayette medicalcenter
HospitalName,888,fayette medical center,empty
HospitalName,970,medical center enterprise,medical center enetrprise
HospitalName,983,st vincents blount,st vinents blount
Address1,100,702 n main st,empty
Address1,147,201 pine street northwest,empty
Address1,162,201 pine street northwest,201 pine srteet northwest
Address1,209,50 medical park east drive,50 medical park eats drive
Address1,219,50 medical park east drive,empty
Address1,234,200 med center drive,200 med center drie
Address1,270,1000 first street north,empty
Address1,314,301 east 18th st,empty
Address1,395,124 s memorial dr,empty
Address1,462,1300 south montgomery avenue,1300 south montgomery vaenue
Address1,463,1300 south montgomery avenue,1300 osuth montgomery avenue
Address1,464,1300 south montgomery avenue,1300 sotuh montgomery avenue
Address1,465,1300 south montgomery avenue,1300 sout montgomery avenue
Address1,466,1300 south montgomery avenue,1300 south montgomery vaenue
Address1,475,126 hospital ave,126 hospitalave
Address1,557,1725 pine street,1725 pine stret
Address1,641,2000 pepperell parkway,2000 pepperel lparkway
Address1,706,805 friendship road,805 frinedship road
Address1,717,1912 alabama highway 157,empty
Address1,758,849 south three notch street,empty
Address1,766,849 south three notch street,849 south three notchp street
Address1,768,301 east 18th st,empty
Address1,773,301 east 18th st,empty
Address1,787,101 sivley rd,11 sivley rd
Address1,890,1653 temple avenue north,1653 tempe avenue north
Address1,958,400 n edwards street,40j0 n edwards street
Address1,960,400 n edwards street,400 n edwrads street
City,10,sheffield,sheffielfd
City,11,sheffield,sheffeild
City,70,florence,floernce
City,108,opp,empty
City,132,luverne,empty
City,145,hartselle,empty
City,152,hartselle,birmingham
City,153,hartselle,birmingham
City,154,hartselle,birmingham
City,155,hartselle,birmingham
City,156,hartselle,birmingham
City,157,hartselle,empty
City,223,fort payne,fotr payne
City,442,anchorage,ancohrage
City,464,sheffield,sheffielfd
City,465,sheffield,shseffield
City,466,sheffield,sheffied
City,559,montgomery,empty
City,633,opelika,poelika
City,639,opelika,empty
City,665,wedowee,empty
City,668,birmingham,birminghma
City,717,cullman,culman
City,744,andalusia,empty
City,829,clanton,empty
City,864,hamilton,empty
City,989,oneonta,oneotna
State,121,al,empty
State,146,al,la
State,152,al,l
State,204,al,empty
State,246,al,la
State,259,al,empty
State,305,al,la
State,306,al,acl
State,307,al,l
State,308,al,l
State,309,al,aal
State,362,al,l
State,403,al,anl
State,413,al,la
State,521,al,empty
State,542,al,empty
State,591,al,l
State,645,al,empty
State,739,al,empty
State,903,al,empty
State,960,al,empty
State,972,al,la
State,992,al,empty
ZipCode,4,35233,empty
ZipCode,5,35233,3523000
ZipCode,6,35233,35323
ZipCode,7,35233,32533
ZipCode,8,35233,k35233
ZipCode,74,35631,35361
ZipCode,104,36467,3667
ZipCode,200,35235,empty
ZipCode,223,35968,359j68
ZipCode,239,35968,35986
ZipCode,244,35968,empty
ZipCode,280,35007,350h07
ZipCode,295,35233,35233***
ZipCode,370,35594,empty
ZipCode,385,36617,empty
ZipCode,532,36116,empty
ZipCode,553,36106,empty
ZipCode,668,35233,3533
ZipCode,698,36078,empty
ZipCode,869,35570,empty
ZipCode,883,35555,3555c5
ZipCode,899,35555,empty
ZipCode,930,35901,35p901
CountyName,230,de kalb,empty
CountyName,241,de kalb,de kaalb
CountyName,282,shelby,shlby
CountyName,283,shelby,selby
CountyName,284,shelby,shelbby
CountyName,285,shelby,eshelby
CountyName,286,shelby,helby
CountyName,288,shelby,empty
CountyName,321,calhoun,empty
CountyName,323,calhoun,calhun
CountyName,403,autauga,empty
CountyName,406,autauga,empty
CountyName,417,talladega,talladeega
CountyName,424,talladega,empty
CountyName,568,chambers,empty
CountyName,595,coffee,cffee
CountyName,602,coffee,empty
CountyName,620,lee,lee***
CountyName,657,randolph,randolqph
CountyName,708,elmore,empty
CountyName,756,covington,ovington
CountyName,837,chilton,empty
CountyName,960,coffee,ocffee
PhoneNumber,2,2053258100,2y053258100
PhoneNumber,3,2053258100,53258100
PhoneNumber,4,2053258100,205325810
PhoneNumber,17,2563864556,inf
PhoneNumber,26,3347938701,empty
PhoneNumber,37,3347938701,empty
PhoneNumber,70,2567688400,empty
PhoneNumber,80,2567688400,empty
PhoneNumber,143,3343353374,empty
PhoneNumber,186,2565718000,empty
PhoneNumber,217,2058383122,empty
PhoneNumber,221,2568453150,256845310
PhoneNumber,255,3346366221,empty
PhoneNumber,336,3347935000,3349735000
PhoneNumber,348,3347935000,empty
PhoneNumber,397,3343614267,343614267
PhoneNumber,450,9072761131,empty
PhoneNumber,451,9075436300,9075b436300
PhoneNumber,463,2563864556,563864556
PhoneNumber,465,2563864556,2563864556***
PhoneNumber,466,2563864556,2563q864556
PhoneNumber,649,2563572111,256f3572111
PhoneNumber,653,2563572111,263572111
PhoneNumber,791,2562651000,256265100m0
PhoneNumber,794,2562651000,256265100x0
PhoneNumber,857,2059216200,205921620u0
PhoneNumber,954,3343762205,3343762d205
HospitalOwner,9,government - hospital district or authority,government - hospital disrict or authority
HospitalOwner,10,government - hospital district or authority,government -hospital district or authority
HospitalOwner,11,government - hospital district or authority,governmen t- hospital district or authority
HospitalOwner,12,government - hospital district or authority,government - hospital district or authovrity
HospitalOwner,40,government - hospital district or authority,government-  hospital district or authority
HospitalOwner,42,government - hospital district or authority,government - hospital districto r authority
HospitalOwner,48,government - hospital district or authority,governmentt - hospital district or authority
HospitalOwner,76,voluntary non-profit - other,voluntary non-prnofit - other
HospitalOwner,167,proprietary,empty
HospitalOwner,203,voluntary non-profit - private,vluntary non-profit - private
HospitalOwner,250,government - federal,empty
HospitalOwner,263,government - federal,governmnt - federal
HospitalOwner,273,voluntary non-profit - church,empty
HospitalOwner,304,voluntary non-profit - private,empty
HospitalOwner,306,voluntary non-profit - private,empty
HospitalOwner,345,proprietary,propfrietary
HospitalOwner,402,voluntary non-profit - private,voluntary non-prokfit - private
HospitalOwner,426,voluntary non-profit - other,voluntary non-profit - ther
HospitalOwner,460,government - hospital district or authority,empty
HospitalOwner,639,government - hospital district or authority,government - hospital district or authroity
HospitalOwner,712,voluntary non-profit - private,voluyntary non-profit - private
HospitalOwner,716,voluntary non-profit - private,voluntary non-profi - private
HospitalOwner,736,government - hospital district or authority,empty
HospitalOwner,747,proprietary,proprietayr
HospitalOwner,761,proprietary,proprieteary
HospitalOwner,815,proprietary,empty
HospitalOwner,827,proprietary,empty
HospitalOwner,863,voluntary non-profit - private,voluntary nno-profit - private
