Attribute,Index,Dirty Value,Cleaned Value
ProviderNumber,14,1xx19,10019
ProviderNumber,46,x0005,10005
ProviderNumber,82,1000x,10006
ProviderNumber,214,x00xx,10011
ProviderNumber,246,10015,x00x5
ProviderNumber,247,10015,x00x5
ProviderNumber,248,10015,x00x5
ProviderNumber,249,10015,x00x5
ProviderNumber,250,10015,x00x5
ProviderNumber,251,10015,x00x5
ProviderNumber,252,10015,x00x5
ProviderNumber,253,10015,x00x5
ProviderNumber,254,1xx15,x00x5
ProviderNumber,255,10015,x00x5
ProviderNumber,256,10015,x00x5
ProviderNumber,257,10015,x00x5
ProviderNumber,258,10015,x00x5
ProviderNumber,259,10015,x00x5
ProviderNumber,260,10015,x00x5
ProviderNumber,261,10015,x00x5
ProviderNumber,262,10015,x00x5
ProviderNumber,263,10015,x00x5
ProviderNumber,264,10015,x00x5
ProviderNumber,265,10015,x00x5
ProviderNumber,266,10015,x00x5
ProviderNumber,267,10015,x00x5
ProviderNumber,268,10015,x00x5
ProviderNumber,269,10015,x00x5
ProviderNumber,274,1xx16,10016
ProviderNumber,315,100x8,10038
ProviderNumber,361,100x6,10086
ProviderNumber,409,x0x08,10108
ProviderNumber,560,1xx24,10024
ProviderNumber,609,x0027,10027
ProviderNumber,628,x0029,10029
ProviderNumber,640,1xx29,10029
ProviderNumber,646,1xx32,10032
ProviderNumber,656,1xx32,10032
ProviderNumber,705,100x4,10034
ProviderNumber,722,100x5,10035
ProviderNumber,725,1xx35,10035
ProviderNumber,756,1xx36,10036
ProviderNumber,781,1003x,10039
ProviderNumber,790,1xx39,10039
ProviderNumber,794,100x9,10039
ProviderNumber,860,1xx44,10044
ProviderNumber,879,1xx45,10045
ProviderNumber,889,x0045,10045
ProviderNumber,934,1xx47,10047
ProviderNumber,958,10049,1004x
ProviderNumber,959,10049,1004x
ProviderNumber,960,10049,1004x
ProviderNumber,961,10049,1004x
ProviderNumber,962,10049,1004x
ProviderNumber,964,10049,1004x
ProviderNumber,965,10049,1004x
ProviderNumber,966,10049,1004x
ProviderNumber,967,10049,1004x
ProviderNumber,968,10049,1004x
ProviderNumber,969,10049,1004x
ProviderNumber,970,10049,1004x
ProviderNumber,971,10049,1004x
ProviderNumber,972,10049,1004x
ProviderNumber,973,10049,1004x
ProviderNumber,974,10049,1004x
ProviderNumber,975,10049,1004x
ProviderNumber,976,10049,1004x
ProviderNumber,977,10049,1004x
ProviderNumber,978,10049,1004x
ProviderNumber,979,10049,1004x
ProviderNumber,980,10049,1004x
Address1,58,2505xuxsxhighwayx431xnorth,2505 u s highway 431 north
Address1,96,702 n main st,702xnxmainxst
Address1,97,702 n main st,702xnxmainxst
Address1,98,702 n main st,702xnxmainxst
Address1,99,702 n main st,702xnxmainxst
Address1,100,702 n main st,702xnxmainxst
Address1,101,702 n main st,702xnxmainxst
Address1,102,702 n main st,702xnxmainxst
Address1,103,702 n main st,702xnxmainxst
Address1,104,702 n main st,702xnxmainxst
Address1,105,702 n main st,702xnxmainxst
Address1,106,702 n main st,702xnxmainxst
Address1,107,702 x maix st,702xnxmainxst
Address1,108,702 n main st,702xnxmainxst
Address1,109,702 n main st,702xnxmainxst
Address1,110,702 n main st,702xnxmainxst
Address1,111,702 n main st,702xnxmainxst
Address1,112,702 n main st,702xnxmainxst
Address1,113,702 n main st,702xnxmainxst
Address1,114,702 n main st,702xnxmainxst
Address1,115,702 n main st,702xnxmainxst
Address1,116,702 n main st,702xnxmainxst
Address1,117,702 n main st,702xnxmainxst
Address1,118,702 n main st,702xnxmainxst
Address1,119,702 n main st,702xnxmainxst
Address1,162,201 pine sxreex norxhwesx,201 pine street northwest
Address1,176,8000 alabama xigxway 69,8000 alabama highway 69
Address1,261,33700 hxghway 43,33700 highway 43
Address1,265,33700 highway x3,33700 highway 43
Address1,276,1000 fixst stxeet noxth,1000 first street north
Address1,296,1720 univxrsity blvd,1720 university blvd
Address1,317,301xeastx18thxst,301 east 18th st
Address1,335,4370xwestxmainxstreet,4370 west main street
Address1,351,810 st vxncents drxve,810 st vincents drive
Address1,364,1530xuxsxhighwayx43,1530 u s highway 43
Address1,394,124xsxmemorialxdr,124 s memorial dr
Address1,412,124 s mxmorial dr,124 s memorial dr
Address1,416,315 w hickxry st,315 w hickory st
Address1,432,315xwxhickoryxst,315 w hickory st
Address1,452,poxboxx287,po box 287
Address1,473,126xhospitalxave,126 hospital ave
Address1,485,1x6 hospital ave,126 hospital ave
Address1,653,209 xorth maix street,209 north main street
Address1,737,1912xalabamaxhighwayx157,1912 alabama highway 157
Address1,768,301 east 1xth st,301 east 18th st
Address1,850,x0x0 lay dam road,1010 lay dam road
Address1,858,1256 military street sxuth,1256 military street south
Address1,916,600 souxh xhird sxreex,600 south third street
Address1,935,515 miranda sx,515 miranda st
Address1,936,515 miranxa st,515 miranda st
Address1,946,515 mirxndx st,515 miranda st
Address1,987,150 gilxreath drive,150 gilbreath drive
