Attribute,Index,Clean Value,Cleaned Value
ProviderNumber,14,10019,1xx19
ProviderNumber,46,10005,x0005
ProviderNumber,82,10006,1000x
ProviderNumber,214,10011,x00xx
ProviderNumber,245,10015,x00x5
ProviderNumber,254,10015,1xx15
ProviderNumber,274,10016,1xx16
ProviderNumber,315,10038,100x8
ProviderNumber,361,10086,100x6
ProviderNumber,409,10108,x0x08
ProviderNumber,560,10024,1xx24
ProviderNumber,609,10027,x0027
ProviderNumber,628,10029,x0029
ProviderNumber,640,10029,1xx29
ProviderNumber,646,10032,1xx32
ProviderNumber,656,10032,1xx32
ProviderNumber,705,10034,100x4
ProviderNumber,722,10035,100x5
ProviderNumber,725,10035,1xx35
ProviderNumber,756,10036,1xx36
ProviderNumber,781,10039,1003x
ProviderNumber,790,10039,1xx39
ProviderNumber,794,10039,100x9
ProviderNumber,860,10044,1xx44
ProviderNumber,879,10045,1xx45
ProviderNumber,889,10045,x0045
ProviderNumber,934,10047,1xx47
ProviderNumber,956,10049,1004x
HospitalName,338,flowers hospital,southeast alabama medical center
HospitalName,533,baptist medical center south,jackson hospital & clinic inc
Address1,162,201 pine street northwest,201 pine sxreex norxhwesx
Address1,276,1000 first street north,1000 fixst stxeet noxth
Address1,296,1720 university blvd,1720 univxrsity blvd
Address1,351,810 st vincents drive,810 st vxncents drxve
Address1,416,315 w hickory st,315 w hickxry st
Address1,432,315 w hickory st,315xwxhickoryxst
Address1,452,po box 287,poxboxx287
Address1,473,126 hospital ave,126xhospitalxave
Address1,485,126 hospital ave,1x6 hospital ave
Address1,916,600 south third street,600 souxh xhird sxreex
Address1,946,515 miranda st,515 mirxndx st
Address1,987,150 gilbreath drive,150 gilxreath drive
City,57,boaz,boxz
City,181,guntersville,guntxrsvillx
City,475,ozark,ozarx
City,486,ozark,xzark
City,602,elba,exba
City,655,wedowee,wxllwxx
City,822,gadsden,gxllden
City,896,fayette,falltte
City,986,oneonta,onllnta
ZipCode,45,35957,x5957
ZipCode,64,35957,3595x
ZipCode,71,35631,3563x
ZipCode,94,35631,3563x
ZipCode,138,36049,36x49
ZipCode,140,36049,360x9
ZipCode,150,35640,3x640
ZipCode,158,35640,3x640
ZipCode,197,35235,3x23x
ZipCode,233,35968,359x8
ZipCode,268,36784,x6784
ZipCode,284,35007,3x007
ZipCode,291,35007,x5007
ZipCode,326,36201,36x01
ZipCode,333,36305,3x305
ZipCode,341,36305,x6x05
ZipCode,367,35594,3xx94
ZipCode,376,35594,3xx94
ZipCode,407,36067,3x0x7
ZipCode,421,35150,x5150
ZipCode,429,35150,3x1x0
ZipCode,491,36360,x6x60
ZipCode,500,35960,x5960
ZipCode,545,36106,3x10x
ZipCode,680,35233,3x233
ZipCode,686,35233,x52xx
ZipCode,711,36078,36x78
ZipCode,751,36420,3642x
ZipCode,816,35903,x590x
ZipCode,924,35901,3590x
CountyName,68,marshall,mxrshxll
CountyName,73,lauderdale,laudxrdalx
CountyName,78,lauderdale,laudexdale
CountyName,137,crenshaw,crxnshaw
CountyName,217,jefferson,jeffersxn
CountyName,222,de kalb,dx kalb
CountyName,224,de kalb,xe kalb
CountyName,228,de kalb,dx kalb
CountyName,239,de kalb,xe kalb
CountyName,253,clarke,xlarke
CountyName,313,calhoun,calhoxn
CountyName,325,calhoun,caxhoun
CountyName,347,houston,housxon
CountyName,416,talladega,tallaxega
CountyName,457,jefferson,jxffxrson
CountyName,458,jefferson,xefferson
CountyName,466,jefferson,jexxerson
CountyName,503,cherokee,chxrokxx
CountyName,514,cherokee,chxrokxx
CountyName,528,montgomery,monxgomery
CountyName,541,montgomery,montgomexy
CountyName,552,montgomery,monxgomery
CountyName,579,chambers,xhambers
CountyName,591,chambers,chaxbers
CountyName,603,coffee,coffxx
CountyName,634,lee,xee
CountyName,673,jefferson,jxffxrson
CountyName,690,jefferson,jexxerson
CountyName,693,elmore,elmoxe
CountyName,699,elmore,elxore
CountyName,723,cullman,cxllman
CountyName,731,cullman,cxllman
CountyName,753,covington,coxington
CountyName,786,madison,madisxn
CountyName,799,madison,madisox
CountyName,896,fayette,fayexxe
CountyName,918,etowah,etowxh
CountyName,944,butler,butxer
CountyName,967,coffee,cxffee
HospitalOwner,43,government - hospital district or authority,gxvernment - hxspital district xr authxrity
HospitalOwner,114,voluntary non-profit - private,volunxary non-profix - privaxe
HospitalOwner,160,proprietary,proxrietary
HospitalOwner,217,voluntary non-profit - private,volunxary non-profix - privaxe
HospitalOwner,314,proprietary,prxprietary
HospitalOwner,333,proprietary,proxrietary
HospitalOwner,357,proprietary,prxprietary
HospitalOwner,450,proprietary,proxrietary
HospitalOwner,457,government - hospital district or authority,gxvernment - hxspital district xr authxrity
HospitalOwner,745,proprietary,prxprietary
HospitalOwner,847,voluntary non-profit - private,voluntaxy non-pxofit - pxivate
HospitalOwner,873,voluntary non-profit - private,voluntaxy non-pxofit - pxivate
EmergencyService,25,yes,yxs
EmergencyService,44,yes,yex
EmergencyService,52,yes,yxs
EmergencyService,158,yes,yxs
EmergencyService,319,yes,xes
EmergencyService,328,yes,yex
EmergencyService,333,yes,yex
EmergencyService,351,yes,yxs
EmergencyService,375,yes,yex
EmergencyService,390,yes,yxs
EmergencyService,411,yes,yxs
EmergencyService,419,no,xo
EmergencyService,493,yes,yxs
EmergencyService,522,yes,yxs
EmergencyService,537,yes,yex
EmergencyService,565,yes,xes
EmergencyService,580,yes,xes
EmergencyService,588,yes,xes
EmergencyService,629,yes,yex
EmergencyService,654,no,xo
EmergencyService,675,yes,yex
EmergencyService,798,yes,yxs
EmergencyService,810,yes,xes
EmergencyService,867,yes,yxs
EmergencyService,890,yes,yex
EmergencyService,920,yes,yex
EmergencyService,922,yes,yxs
Condition,22,heart attack,heart attaxk
Condition,23,heart attack,hearx axxack
Condition,74,heart attack,hearx axxack
Condition,128,heart failure,heaxt failuxe
Condition,200,heart attack,heaxt attack
Condition,226,heart attack,hexrt attxck
Condition,230,heart failure,heart faxlure
Condition,237,surgical infection prevention,suxgical infection pxevention
Condition,240,surgical infection prevention,surgxcal infectxon preventxon
Condition,257,pneumonia,xneumonia
Condition,280,heart failure,xeart failure
Condition,367,pneumonia,pnxumonia
Condition,370,pneumonia,pnexmonia
Condition,387,heart failure,hxart failurx
Condition,401,heart failure,hxart failurx
Condition,468,heart attack,hexrt attxck
Condition,507,pneumonia,pneumonix
Condition,556,pneumonia,pxeumoxia
Condition,600,heart failure,heart faixure
Condition,609,surgical infection prevention,surgical ixfectiox prevextiox
Condition,632,pneumonia,pneumonxa
Condition,680,pneumonia,xneumonia
Condition,696,heart attack,heart attaxk
Condition,699,heart failure,hexrt fxilure
Condition,713,surgical infection prevention,surgical infection xrevention
Condition,717,heart attack,heartxattack
Condition,734,surgical infection prevention,suxgical infection pxevention
Condition,781,heart attack,heart attaxk
Condition,852,surgical infection prevention,surgical infxction prxvxntion
Condition,870,surgical infection prevention,surgical ixfectiox prevextiox
Condition,956,heart attack,hexrt attxck
Condition,975,surgical infection prevention,surgical xnfection prevention
MeasureCode,98,ami-4,cac-1
MeasureCode,102,hf-1,hfx1
MeasureCode,121,ami-2,cac-1
MeasureCode,649,hf-1,hfx1
MeasureCode,695,ami-4,cac-1
MeasureCode,719,ami-3,cac-1
MeasureCode,730,pn-4,px-4
MeasureCode,866,pn-4,px-4
MeasureName,1,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,surgery patients who were taking heart drugs caxxed beta bxockers before coming to the hospitax who were kept on the beta bxockers during the period just before and after their surgery
MeasureName,95,heart attack patients given aspirin at arrival,xeart attack patients given aspirin at arrival
MeasureName,112,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,surgery patiexts who were takixg heart drugs called beta blockers before comixg to the hospital who were kept ox the beta blockers durixg the period just before axd after their surgery
MeasureName,120,heart attack patients given aspirin at arrival,heart attack patients given aspirin at arrivax
MeasureName,146,heart attack patients given aspirin at discharge,heart attaxk patients given aspirin at disxharge
MeasureName,211,pneumonia patients assessed and given influenza vaccination,pneumoniaxpatientsxassessedxandxgivenxinfluenzaxvaccination
MeasureName,220,heart attack patients given aspirin at arrival,heartxattackxpatientsxgivenxaspirinxatxarrival
MeasureName,257,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,pneumonxa patxents whose inxtxal emergency room blood culture was performed prxor to the admxnxstratxon of the fxrst hospxtal dose of antxbxotxcs
