Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: ProviderNumber, MSE: nan, Jaccard: 0.10186757726276308
Attribute: HospitalName, MSE: nan, Jaccard: 0.4404586063132817
Attribute: Address1, MSE: nan, Jaccard: 0.12233737473247619
Attribute: Address2, MSE: nan, Jaccard: nan
Attribute: Address3, MSE: nan, Jaccard: nan
Attribute: City, MSE: nan, Jaccard: 0.22807588075880758
Attribute: State, MSE: nan, Jaccard: 0.6228440366972477
Attribute: ZipCode, MSE: nan, Jaccard: 0.11565409204218391
Attribute: CountyName, MSE: nan, Jaccard: 0.1836789519400105
Attribute: PhoneNumber, MSE: nan, Jaccard: 0.1431313255831378
Attribute: HospitalType, MSE: nan, Jaccard: 0.0
Attribute: HospitalOwner, MSE: nan, Jaccard: 0.43445086737680094
Attribute: EmergencyService, MSE: nan, Jaccard: 0.13813525150847483
Attribute: Condition, MSE: nan, Jaccard: 0.19490358126721763
Attribute: MeasureCode, MSE: nan, Jaccard: 0.0
Attribute: MeasureName, MSE: nan, Jaccard: 0.1333333333333333
Attribute: Score, MSE: nan, Jaccard: 0.0
Attribute: Sample, MSE: nan, Jaccard: 0.0
Attribute: Stateavg, MSE: nan, Jaccard: 0.45878693733544273
º”»®ªÏ∫œæ‡¿Î: 0.09215716155975492
