1604.sched_arr_time,08:00 AM***,08:00 AM
1774.sched_arr_time,l01:16 PM,01:16 PM
1709.sched_dep_time,06:5i9 AM,06:59 AM
603.sched_dep_time,06:5 9AM,06:59 AM
1439.sched_arr_time,10:16 PM,01:16 PM
1966.sched_arr_time,01:16PM,01:16 PM
964.act_arr_time,06:15PM,06:15 PM
1874.sched_arr_time,01:16 M,01:16 PM
2171.sched_arr_time,01r:16 PM,01:16 PM
2015.act_arr_time,10:04 M,10:04 AM
2076.sched_arr_time,01:17PM,01:17 PM
1578.act_arr_time,0615 PM,06:15 PM
2066.sched_arr_time,l01:16 PM,01:16 PM
937.act_arr_time,09m:53 PM,09:53 PM
1390.act_arr_time,03:50 MP,03:50 PM
1751.sched_arr_time,0453 PM,04:53 PM
2115.act_arr_time,10:4 AM,10:04 AM
112.sched_arr_time,0417 PM,04:17 PM
865.act_arr_time,09:3 PM,09:53 PM
1528.act_dep_time,0132 PM,01:32 PM
1642.sched_arr_time,1:35 AM,11:35 AM
1388.act_arr_time,1f0:04 AM,10:04 AM
1989.sched_dep_time,07:01 PM,07:10 PM
938.act_dep_time,10:x20 AM,10:20 AM
1676.act_arr_time,05:05 MP,05:05 PM
694.act_arr_time,10:04AM,10:04 AM
436.sched_arr_time,1:045 AM,10:45 AM
1135.act_dep_time,0:722 AM,07:22 AM
463.sched_arr_time,01:71 PM,01:17 PM
1830.act_dep_time,05t:30 PM,05:30 PM
1388.sched_dep_time,06:95 AM,06:59 AM
1976.sched_arr_time,01:17PM,01:17 PM
297.act_arr_time,09:53 M,09:53 PM
1621.sched_dep_time,06:59 M,06:59 AM
2303.act_arr_time,10:4 AM,10:04 AM
1483.act_dep_time,03:36 MP,03:36 PM
608.sched_dep_time,11:08q PM,11:08 PM
491.sched_dep_time,08:0 0PM,08:00 PM
1554.sched_dep_time,06:5 9AM,06:59 AM
1678.act_dep_time,10:8 AM,10:18 AM
794.act_arr_time,0:04 AM,10:04 AM
876.act_arr_time,10:04 MA,10:04 AM
937.act_dep_time,v08:23 PM,08:23 PM
1135.sched_dep_time,6:59 AM,06:59 AM
809.act_arr_time,09:5r3 PM,09:53 PM
1823.act_dep_time,07:22 MA,07:22 AM
1882.sched_arr_time,1:17 PM,01:17 PM
106.act_arr_time,0953 PM,09:53 PM
668.act_arr_time,0:52 PM,09:52 PM
1557.sched_arr_time,p03:50 PM,03:50 PM
106.act_dep_time,08:23P M,08:23 PM
297.act_dep_time,082:3 PM,08:23 PM
2245.act_arr_time,y06:15 PM,06:15 PM
876.act_dep_time,07:f22 AM,07:22 AM
1383.act_arr_time,04:17 MP,04:17 PM
768.sched_dep_time,0800 PM,08:00 PM
1679.sched_dep_time,07:d30 AM,07:30 AM
694.sched_dep_time,06:59 rAM,06:59 AM
2005.sched_arr_time,0644 PM,06:44 PM
2340.act_arr_time,033:0 PM,03:30 PM
1931.act_dep_time,11:1n5 AM,11:15 AM
1554.act_dep_time,a07:22 AM,07:22 AM
261.sched_arr_time,0:55 AM,06:55 AM
456.sched_arr_time,09:w55 AM,09:55 AM
330.act_dep_time,03:31 MP,03:31 PM
2303.sched_dep_time,0e6:59 AM,06:59 AM
1349.sched_arr_time,10:17 PM,01:17 PM
471.sched_arr_time,03:9 PM,03:19 PM
1543.sched_dep_time,0:800 PM,08:00 PM
651.act_dep_time,0m2:48 PM,02:48 PM
1408.sched_arr_time,10:40AM,10:40 AM
496.act_arr_time,0250 PM,02:50 PM
393.act_dep_time,08r:23 PM,08:23 PM
2213.act_dep_time,01:3 PM,01:31 PM
1249.sched_arr_time,10:17 PM,01:17 PM
204.sched_dep_time,08:00 MP,08:00 PM
1796.sched_dep_time,50:25 PM,05:25 PM
1621.act_dep_time,0:22 AM,07:22 AM
1424.act_arr_time,0913 AM,09:13 AM
929.sched_dep_time,1:35 AM,11:35 AM
903.act_dep_time,0739 AM,07:39 AM
544.act_arr_time,02:r10 PM,02:10 PM
366.act_dep_time,06:02 AeM,06:02 AM
287.act_arr_time,1:32 AM,11:32 AM
837.sched_arr_time,01:17 PhM,01:17 PM
2247.sched_arr_time,11:10AM,11:10 AM
1970.act_arr_time,7:39 PM,07:39 PM
1677.sched_arr_time,11:a05 AM,11:05 AM
848.act_arr_time,01:15 PkM,01:15 PM
757.act_dep_time,01:32PM,01:32 PM
1906.act_dep_time,0:914 AM,09:14 AM
1388.act_dep_time,07:22 AM***,07:22 AM
1215.act_arr_time,1:09 PM,12:09 PM
1771.act_arr_time,0526 AM,05:26 AM
592.sched_dep_time,8:00 PM,08:00 PM
2124.sched_dep_time,1:15 AM,11:15 AM
256.sched_arr_time,07:2 5PM,07:25 PM
1290.act_arr_time,1:04 AM,10:04 AM
1536.sched_arr_time,2:18 PM,12:18 PM
386.sched_dep_time,09:15 M,09:15 AM
637.sched_arr_time,05:05P M,05:05 PM
775.sched_dep_time,0659 AM,06:59 AM
809.act_dep_time,08g:23 PM,08:23 PM
515.sched_arr_time,l11:45 AM,11:45 AM
1838.sched_dep_time,20:55 PM,02:55 PM
1600.sched_arr_time,01:17p PM,01:17 PM
2220.sched_dep_time,06:59 uAM,06:59 AM
390.act_arr_time,110:6 AM,11:06 AM
1513.sched_arr_time,01:1 7PM,01:17 PM
794.act_dep_time,07:22AM,07:22 AM
775.act_dep_time,0722 AM,07:22 AM
592.act_dep_time,08c:23 PM,08:23 PM
1168.act_dep_time,06:01 AM,06:10 AM
494.act_dep_time,11:01 MA,11:01 AM
2270.act_dep_time,11:30 AM***,11:30 AM
1709.act_arr_time,10:0 AM,10:04 AM
561.sched_arr_time,c01:17 PM,01:17 PM
1399.act_dep_time,02:48 MP,02:48 PM
1096.sched_arr_time,01:1 PM,01:17 PM
1488.sched_arr_time,09:4 0AM,09:40 AM
768.act_dep_time,08:23 PsM,08:23 PM
1149.act_dep_time,02:h44 PM,02:44 PM
1040.act_arr_time,10:u04 AM,10:04 AM
2304.act_arr_time,11:4j4 AM,11:44 AM
492.sched_arr_time,06:44 MP,06:44 PM
