Attribute,Index,Clean Value,Dirty Value
HospitalName,2,callahan eye foundation hospital,callahan eye foundatio hospital
HospitalName,5,callahan eye foundation hospital,cayllahan eye foundation hospital
HospitalName,6,callahan eye foundation hospital,callahan eye foundation hosfpital
HospitalName,8,callahan eye foundation hospital,callahan eye foundation hospoital
HospitalName,9,helen keller memorial hospital,nan
HospitalName,10,helen keller memorial hospital,nan
HospitalName,32,southeast alabama medical center,southeast alabama mbedical center
HospitalName,81,eliza coffee memorial hospital,nan
HospitalName,87,eliza coffee memorial hospital,eliza coffee memoribal hospital
HospitalName,96,mizell memorial hospital,mizell memorial hosprital
HospitalName,120,crenshaw community hospital,callahan eye foundation hospital
HospitalName,121,crenshaw community hospital,callahan eye foundation hospital
HospitalName,122,crenshaw community hospital,callahan eye foundation hospital
HospitalName,123,crenshaw community hospital,callahan eye foundation hospital
HospitalName,124,crenshaw community hospital,callahan eye foundation hospital
HospitalName,125,crenshaw community hospital,callahan eye foundation hospital
HospitalName,135,crenshaw community hospital,callahan eye foundation hospital
HospitalName,136,crenshaw community hospital,callahan eye foundation hospital
HospitalName,137,crenshaw community hospital,callahan eye foundation hospital
HospitalName,138,crenshaw community hospital,callahan eye foundation hospital
HospitalName,139,crenshaw community hospital,callahan eye foundation hospital
HospitalName,140,crenshaw community hospital,callahan eye foundation hospital
HospitalName,209,st vincents east,st vncents east
HospitalName,216,st vincents east,callahan eye foundation hospital
HospitalName,217,st vincents east,callahan eye foundation hospital
HospitalName,218,st vincents east,callahan eye foundation hospital
HospitalName,219,st vincents east,callahan eye foundation hospital
HospitalName,220,dekalb regional medical center,callahan eye foundation hospital
HospitalName,221,dekalb regional medical center,callahan eye foundation hospital
HospitalName,222,dekalb regional medical center,callahan eye foundation hospital
HospitalName,223,dekalb regional medical center,callahan eye foundation hospital
HospitalName,224,dekalb regional medical center,callahan eye foundation hospital
HospitalName,225,dekalb regional medical center,callahan eye foundation hospital
HospitalName,226,dekalb regional medical center,callahan eye foundation hospital
HospitalName,227,dekalb regional medical center,callahan eye foundation hospital
HospitalName,236,dekalb regional medical center,dekalb reginal medical center
HospitalName,237,dekalb regional medical center,callahan eye foundation hospital
HospitalName,238,dekalb regional medical center,callahan eye foundation hospital
HospitalName,239,dekalb regional medical center,callahan eye foundation hospital
HospitalName,240,dekalb regional medical center,nan
HospitalName,241,dekalb regional medical center,callahan eye foundation hospital
HospitalName,242,dekalb regional medical center,callahan eye foundation hospital
HospitalName,261,southwest alabama medical center,callahan eye foundation hospital
HospitalName,262,southwest alabama medical center,callahan eye foundation hospital
HospitalName,263,southwest alabama medical center,callahan eye foundation hospital
HospitalName,264,southwest alabama medical center,callahan eye foundation hospital
HospitalName,265,southwest alabama medical center,callahan eye foundation hospital
HospitalName,266,southwest alabama medical center,callahan eye foundation hospital
HospitalName,272,shelby baptist medical center,callahan eye foundation hospital
HospitalName,273,shelby baptist medical center,callahan eye foundation hospital
HospitalName,274,shelby baptist medical center,callahan eye foundation hospital
HospitalName,275,shelby baptist medical center,callahan eye foundation hospital
HospitalName,276,shelby baptist medical center,callahan eye foundation hospital
HospitalName,277,shelby baptist medical center,callahan eye foundation hospital
HospitalName,301,callahan eye foundation hospital,callahan eye foundation hospitla
HospitalName,302,callahan eye foundation hospital,callahan eye founation hospital
HospitalName,303,callahan eye foundation hospital,callahan eye foundtaion hospital
HospitalName,304,callahan eye foundation hospital,callahan eye foundatyion hospital
HospitalName,305,callahan eye foundation hospital,callahan eye foundtaion hospital
HospitalName,331,stringfellow memorial hospital,strigfellow memorial hospital
HospitalName,344,flowers hospital,nan
HospitalName,359,northwest medical center,nan
HospitalName,370,northwest medical center,northwest meical center
HospitalName,374,northwest medical center,nan
HospitalName,422,coosa valley medical center,nan
HospitalName,446,alaska regional hospital,alasika regional hospital
HospitalName,455,helen keller memorial hospital,helen keller memdorial hospital
HospitalName,465,helen keller memorial hospital,helen keller memorial hospigtal
HospitalName,466,helen keller memorial hospital,helen keller memorial hospiatl
HospitalName,482,dale medical center,dale medical cpenter
HospitalName,484,dale medical center,dale medical centre
HospitalName,520,baptist medical center south,bapptist medical center south
HospitalName,603,elba general hospital,elba general hosital
HospitalName,695,community hospital inc,communityx hospital inc
HospitalName,759,andalusia regional hospital,nan
HospitalName,799,huntsville hospital,nan
HospitalName,849,chilton medical center,chilton medical pcenter
HospitalName,871,marion regional medical center,nan
HospitalName,946,georgiana hospital,nan
HospitalName,971,medical center enterprise,mqedical center enterprise
Address1,5,1720 university blvd,nan
Address1,28,1108 ross clark circle,1108 ross clark crcle
Address1,59,2505 u s highway 431 north,2505 u s khighway 431 north
Address1,69,2505 u s highway 431 north,2505 u s highwday 431 north
Address1,142,101 hospital circle,nan
Address1,394,124 s memorial dr,nan
Address1,424,315 w hickory st,nan
Address1,453,1300 south montgomery avenue,1300 sourth montgomery avenue
Address1,454,1300 south montgomery avenue,1300 south montgoery avenue
Address1,456,1300 south montgomery avenue,130 south montgomery avenue
Address1,457,1300 south montgomery avenue,1300 southc montgomery avenue
Address1,458,1300 south montgomery avenue,1300s outh montgomery avenue
Address1,459,1300 south montgomery avenue,1300 south montgomery aveneu
Address1,512,400 northwood dr,400 northwooddr
Address1,530,2105 east south boulevard,nan
Address1,537,2105 east south boulevard,nan
Address1,692,805 friendship road,805 friendshp road
Address1,693,805 friendship road,805 friendship roda
Address1,696,805 friendship road,nan
Address1,730,1912 alabama highway 157,nan
Address1,762,849 south three notch street,49 south three notch street
Address1,775,101 sivley rd,nan
Address1,847,1010 lay dam road,1010 layf dam road
Address1,940,515 miranda st,nan
Address1,959,400 n edwards street,nan
Address1,977,400 n edwards street,nan
City,32,dothan,dthan
City,42,dothan,nan
City,73,florence,nan
City,120,luverne,lpuverne
City,231,fort payne,nan
City,276,alabaster,birmingham
City,277,alabaster,birmingham
City,278,alabaster,birmingham
City,279,alabaster,birmingham
City,280,alabaster,birmingham
City,281,alabaster,birmingham
City,304,birmingham,birmingam
City,347,dothan,nan
City,389,mobile,nan
City,456,sheffield,siheffield
City,457,sheffield,sehffield
City,458,sheffield,heffield
City,459,sheffield,shfefield
City,460,sheffield,shefield
