Attribute,Index,Dirty Value,Cleaned Value,Clean Value
position,397,Defender,efender,Defender
position,720,Defender,efender,Defender
position,1137,Defender,efender,Defender
position,1205,Defender,efender,Defender
position,1430,Defender,efender,Defender
position,2459,Defender,efender,Defender
position,3268,Defender,efender,Defender
position,3737,Defender,efender,Defender
position,4044,Defender,efender,Defender
position,4211,Defender,efender,Defender
position,4432,Defender,efender,Defender
position,4577,Defender,efender,Defender
position,4802,Defender,efender,Defender
position,5196,Defender,efender,Defender
position,5384,Defender,efender,Defender
position,5634,Defender,efender,Defender
position,5715,Defender,efender,Defender
position,6074,Defender,efender,Defender
position,6651,Defender,efender,Defender
position,6706,Defender,efender,Defender
position,6913,Defender,efender,Defender
position,7429,Defender,efender,Defender
position,7932,Defender,efender,Defender
position,8489,Defender,efender,Defender
position,8654,Defender,efender,Defender
position,8988,Defender,efender,Defender
position,9413,Defender,efender,Defender
position,9624,Defender,efender,Defender
position,10090,Defender,efender,Defender
position,10620,Defender,efender,Defender
position,10678,Defender,efender,Defender
position,12121,Defender,efender,Defender
position,12930,Defender,efender,Defender
position,13102,Defender,efender,Defender
position,13163,Defender,efender,Defender
position,13353,Defender,efender,Defender
position,14212,Defender,efender,Defender
position,14605,Defender,efender,Defender
position,14663,Defender,efender,Defender
position,15051,Defender,efender,Defender
position,15366,Defender,efender,Defender
position,15393,Defender,efender,Defender
position,15914,Defender,efender,Defender
position,16007,Defender,efender,Defender
position,16197,Defender,efender,Defender
position,17367,Defendr,efender,Defender
position,17586,Defeder,efender,Defender
position,17796,Defendear,efender,Defender
position,19927,Defedner,efender,Defender
position,20215,Dfender,efender,Defender
position,22003,Defendder,efender,Defender
position,22263,Defenedr,efender,Defender
position,22303,Defneder,efender,Defender
position,22998,Derfender,efender,Defender
position,23124,Defegnder,efender,Defender
position,23951,Defendcer,efender,Defender
position,24891,Defendre,efender,Defender
position,25568,Deefnder,efender,Defender
position,25736,Deender,efender,Defender
position,25890,Defener,efender,Defender
position,26171,Dfender,efender,Defender
position,27025,wDefender,efender,Defender
position,27740,Defeder,efender,Defender
position,27772,Defendxer,efender,Defender
position,28400,Defmender,efender,Defender
position,28541,Dfender,efender,Defender
position,28737,Dfeender,efender,Defender
position,28867,Dfeender,efender,Defender
position,29857,Defexnder,efender,Defender
position,29963,Defendeyr,efender,Defender
position,30328,Dewfender,efender,Defender
position,30354,Defendewr,efender,Defender
position,31685,Dfeender,efender,Defender
position,32666,Defenider,efender,Defender
position,33366,Defendeir,efender,Defender
position,33393,Dfeender,efender,Defender
position,33857,xDefender,efender,Defender
position,34187,Deefnder,efender,Defender
position,34814,Defedner,efender,Defender
position,35031,Defneder,efender,Defender
position,35070,Defneder,efender,Defender
position,35656,Defendr,efender,Defender
position,35976,Defendr,efender,Defender
position,36292,Defpender,efender,Defender
position,36339,eDfender,efender,Defender
position,36341,Defendher,efender,Defender
position,37797,Defener,efender,Defender
position,39053,dDefender,efender,Defender
position,39220,Defendeer,efender,Defender
position,39363,Defneder,efender,Defender
position,40553,Deender,efender,Defender
position,41888,Defendre,efender,Defender
position,42063,Defendevr,efender,Defender
position,42683,Defenedr,efender,Defender
position,43163,eDfender,efender,Defender
position,43960,dDefender,efender,Defender
position,44074,Defedner,efender,Defender
position,44226,Dfender,efender,Defender
position,46396,Defendre,efender,Defender
position,46666,Dfeender,efender,Defender
position,46782,Defendder,efender,Defender
position,47713,Defesnder,efender,Defender
position,48089,Degfender,efender,Defender
position,50997,Defenider,efender,Defender
position,51084,Defendr,efender,Defender
position,52446,Defendre,efender,Defender
position,52503,Defenider,efender,Defender
position,53479,Deefnder,efender,Defender
position,53527,Drefender,efender,Defender
position,53611,Defenedr,efender,Defender
position,53821,Defvender,efender,Defender
position,53965,Defevnder,efender,Defender
position,54259,Dfefender,efender,Defender
position,54660,Deefnder,efender,Defender
position,55478,Dnefender,efender,Defender
position,56191,Defendier,efender,Defender
position,57115,Defener,efender,Defender
position,57580,Defneder,efender,Defender
position,57717,Defnder,efender,Defender
position,58426,Defneder,efender,Defender
position,59657,eDfender,efender,Defender
position,60169,Defendier,efender,Defender
position,60287,Dfeender,efender,Defender
position,60394,Dfender,efender,Defender
position,60467,Defenedr,efender,Defender
position,61012,Decfender,efender,Defender
position,61057,vDefender,efender,Defender
position,61062,Defnder,efender,Defender
position,61101,Dfeender,efender,Defender
position,61526,Dfeender,efender,Defender
position,62210,Defedner,efender,Defender
position,62889,Defxender,efender,Defender
position,63988,Defendr,efender,Defender
position,64662,Defewnder,efender,Defender
position,65435,eDfender,efender,Defender
position,66462,Defedner,efender,Defender
position,66942,Deefender,efender,Defender
position,67642,Defeznder,efender,Defender
position,67793,Defoender,efender,Defender
position,68041,Defnder,efender,Defender
position,70421,Defener,efender,Defender
position,71137,Dmefender,efender,Defender
position,71347,Deender,efender,Defender
position,71823,Defnder,efender,Defender
position,71836,Dbefender,efender,Defender
position,72190,Deender,efender,Defender
position,72901,Defenzder,efender,Defender
position,73135,Defendear,efender,Defender
position,73844,Defedner,efender,Defender
position,74521,Deqfender,efender,Defender
position,74600,Deefnder,efender,Defender
position,74996,Defener,efender,Defender
position,75066,Dfender,efender,Defender
position,75193,Defener,efender,Defender
position,75204,Defeder,efender,Defender
position,75569,Defendre,efender,Defender
position,75833,Defneder,efender,Defender
position,76398,Defener,efender,Defender
position,76650,Defnder,efender,Defender
position,77026,Defenedr,efender,Defender
position,77108,eDfender,efender,Defender
position,77387,Defnder,efender,Defender
position,77420,Deefnder,efender,Defender
position,77754,Deefnder,efender,Defender
position,77900,Defener,efender,Defender
position,78686,Defener,efender,Defender
position,79081,Deefnder,efender,Defender
position,80840,Dfender,efender,Defender
position,81174,Defendzer,efender,Defender
position,81477,Defneder,efender,Defender
position,81658,Defendenr,efender,Defender
position,82970,Dfender,efender,Defender
position,83021,Defendr,efender,Defender
position,83108,Drefender,efender,Defender
position,83574,Dfender,efender,Defender
position,83928,Delfender,efender,Defender
position,84750,Defneder,efender,Defender
position,85572,Defendjer,efender,Defender
position,85795,Dfeender,efender,Defender
position,86192,Defendmer,efender,Defender
position,86400,Dfender,efender,Defender
position,86763,Defenedr,efender,Defender
position,87467,Defedner,efender,Defender
position,87893,Defendger,efender,Defender
position,88008,eDfender,efender,Defender
position,88584,Defendzer,efender,Defender
position,88796,Defenedr,efender,Defender
position,89566,Dfeender,efender,Defender
position,89568,Dfender,efender,Defender
position,90411,Defenedr,efender,Defender
position,90952,Demfender,efender,Defender
position,91360,Defendre,efender,Defender
position,91592,Deefnder,efender,Defender
position,91899,eDfender,efender,Defender
position,92340,Deefnder,efender,Defender
position,92503,Debfender,efender,Defender
position,92755,Defnder,efender,Defender
position,93167,Defenedr,efender,Defender
position,93313,Deender,efender,Defender
position,93830,Demfender,efender,Defender
position,94003,Dfeender,efender,Defender
position,94224,Defener,efender,Defender
position,94844,Defendr,efender,Defender
position,95106,Defendepr,efender,Defender
position,95973,eDfender,efender,Defender
position,96507,Defendre,efender,Defender
position,96972,Defnder,efender,Defender
position,99464,Defener,efender,Defender
position,99622,Defendr,efender,Defender
