463.address1,300 south montgomery avenue,1300 south montgomery avenue
190.hospitalname,callahan eye foundation hospital,marshall medical center north
967.address1,400 n edward street,400 n edwards street
136.hospitalowner,govrnment - federal,government - federal
205.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,heart failure patients given smoking cessation advice/counseling
244.address1,200 med center driev,200 med center drive
855.countyname,matrion,marion
466.phonenumber,2563846556,2563864556
400.emergencyservice,yse,yes
660.measurename,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infetcion,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
341.countyname,houton,houston
514.measurename,surgery patients needing hair removed from the surgical aroea before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor)
792.phonenumber,562651000,2562651000
458.hospitalname,heeln keller memorial hospital,helen keller memorial hospital
228.hospitalname,dekalb regional medicla center,dekalb regional medical center
191.hospitalowner,government - hosfpital district or authority,government - hospital district or authority
47.condition,ehart attack,heart attack
183.hospitalname,callahan eye foundation hospital,marshall medical center north
6.emergencyservice,es,yes
206.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,pneumonia patients assessed and given pneumococcal vaccination
413.hospitalowner,propritary,proprietary
203.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,heart failure patients given an evaluation of left ventricular systolic (lvs) function
461.address1,300 south montgomery avenue,1300 south montgomery avenue
377.stateavg,al_scip-ifnf-6,al_scip-inf-6
969.hospitalowner,proprieary,proprietary
270.measurename,heart attack pateints given aspirin at arrival,heart attack patients given aspirin at arrival
536.address1,2105 east south bkoulevard,2105 east south boulevard
787.stateavg,al_hf3-,al_hf-3
610.emergencyservice,eys,yes
4.hospitalowner,voluntary non-profit  -private,voluntary non-profit - private
295.state,la,al
791.countyname,madisn,madison
243.state,la,al
17.hospitalname,callahan eye foundation hospital,helen keller memorial hospital
951.stateavg,al_scipz-inf-3,al_scip-inf-3
97.zipcode,35233,36467
482.zipcode,6360,36360
