Attribute,Index,Dirty Value,Clean Value
gender,5057,***,F
gender,5058,empty,F
gender,5059,empty,F
gender,5060,empty,F
gender,5062,empty,F
gender,5063,***,F
gender,5064,empty,F
gender,5066,empty,F
gender,5067,empty,F
gender,5068,empty,F
gender,5069,empty,F
gender,5070,empty,F
gender,5071,***,F
gender,5072,empty,F
gender,5073,empty,F
gender,5074,empty,F
gender,5075,***,F
gender,5407,empty,F
gender,5408,***,F
gender,5409,empty,F
gender,5410,***,F
gender,5412,empty,F
gender,5413,***,F
gender,5414,***,F
gender,5415,empty,F
gender,5416,empty,F
gender,5417,***,F
gender,5418,***,F
gender,5419,***,F
gender,5420,***,F
gender,5421,empty,F
gender,5422,empty,F
gender,5984,empty,F
gender,5985,empty,F
gender,5986,***,F
gender,5987,***,F
gender,5988,***,F
gender,5989,empty,F
gender,5990,***,F
gender,5992,empty,F
gender,5993,***,F
gender,5994,empty,F
gender,5995,empty,F
gender,5996,empty,F
gender,5997,***,F
gender,5998,empty,F
gender,5999,empty,F
gender,6000,***,F
gender,6001,***,F
gender,6002,empty,F
gender,6005,empty,F
gender,6006,empty,F
gender,6007,empty,F
gender,6097,empty,F
gender,6098,***,F
gender,6100,***,F
gender,6102,***,F
gender,6103,***,F
gender,6104,***,F
gender,6105,***,F
gender,6106,empty,F
gender,6107,empty,F
gender,6108,***,F
gender,6109,empty,F
gender,6110,***,F
gender,6111,***,F
gender,6724,***,F
gender,6725,***,F
gender,6726,***,F
gender,6728,empty,F
gender,6729,empty,F
gender,6730,empty,F
gender,6731,***,F
gender,6732,empty,F
gender,6733,empty,F
gender,9236,empty,F
gender,9237,empty,F
gender,9238,empty,F
gender,9239,***,F
gender,9240,***,F
gender,9241,empty,F
gender,9242,empty,F
gender,9243,empty,F
gender,9244,empty,F
gender,9245,empty,F
gender,9246,empty,F
gender,9247,empty,F
gender,9248,***,F
gender,9249,***,F
gender,9251,empty,F
gender,9252,empty,F
gender,9253,empty,F
gender,10583,***,F
