Attribute,Index,Clean Value,Dirty Value
surname,52,jungst,jgungst
surname,116,dighe,digeh
surname,224,aigrain,aigraivn
surname,226,aigrain,airgain
surname,240,burtschick,butschick
surname,243,aigrain,airain
surname,267,aigrain,iagrain
surname,362,aigrain,aigrcain
surname,431,marciano,empty
surname,446,aigrain,aigain
surname,632,aigrain,aifgrain
surname,665,aigrain,aigrin
surname,814,aigrain,aigrxain
surname,831,devroye,evroye
surname,904,steffan,empty
surname,997,aigrain,aigraiin
surname,1045,matyska,empty
surname,1088,aigrain,aigrjain
surname,1109,haining,empty
surname,1191,aigrain,aigrazin
surname,1217,harloff,haarloff
surname,1221,otillio,empty
surname,1265,stolovitch,empty
surname,1277,kadar,empty
surname,1297,alpuente,empty
surname,1333,aigrain,aigrani
surname,1336,farrag,farrga
surname,1363,aigrain,aicgrain
surname,1440,osterloh,empty
surname,1468,aigrain,aigryain
surname,1502,aigrain,aigrian
surname,1734,aigrain,aigarin
surname,1798,aigrain,igrain
surname,1865,aigrain,agirain
surname,1887,musselman,mustselman
surname,1953,aigrain,igrain
surname,2031,aigrain,aigrzain
surname,2041,lebib,empty
surname,2064,aigrain,gaigrain
surname,2084,aigrain,airain
surname,2114,kakuta,empty
surname,2132,prenel,porenel
surname,2231,aigrain,igrain
surname,2258,steffan,steffcan
surname,2292,prenel,empty
surname,2311,harbison,empty
surname,2361,nekvinda,ekvinda
surname,2377,hinnebusch,empty
surname,2380,aigrain,aigain
surname,2388,aigrain,aigjrain
surname,2410,aigrain,aiigrain
surname,2453,poulin,ptoulin
surname,2459,hoare,empty
surname,2500,aigrain,aigrailn
surname,2515,aigrain,igrain
surname,2529,aigrain,aigain
surname,2552,hermanns,heranns
surname,2595,aigrain,agrain
surname,2640,kappner,kppner
surname,2672,macgregor,empty
surname,2720,kupper,empty
surname,2744,aigrain,aigrian
surname,2810,zallocco,zallocczo
surname,2820,yntema,empty
surname,2824,aigrain,aigrani
surname,2842,aigrain,aigran
surname,2895,berrebi,empty
surname,2915,kraetzl,empty
surname,2990,tomii,tobmii
surname,3111,aigrain,agrain
surname,3208,balfanz,bafanz
surname,3241,dighe,dihge
surname,3309,aigrain,empty
surname,3364,strohmeir,srohmeir
surname,3373,wolin,empty
surname,3406,aigrain,aigrani
surname,3427,aigrain,aigrabin
surname,3431,benn,empty
surname,3435,aigrain,acigrain
surname,3453,aigrain,aigrian
surname,3462,aigrain,airain
surname,3464,aigrain,iagrain
surname,3499,aigrain,aigkrain
surname,3714,mccain,mccani
surname,3809,batz,atz
surname,3938,aigrain,aigran
surname,3955,aigrain,aiqgrain
surname,3995,vinay,viay
surname,4008,musselman,umsselman
surname,4053,aigrain,airain
surname,4095,matyska,empty
surname,4098,macgregor,miacgregor
surname,4123,aigrain,aigrvain
surname,4211,hoare,empty
surname,4393,quitte,empty
surname,4417,aigrain,aigraivn
surname,4430,hofstetter,hofstuetter
surname,4438,aigrain,aigrin
surname,4448,aigrain,igrain
surname,4477,aigrain,aigrin
surname,4489,godo,empty
surname,4662,guyton,guytno
surname,4686,mccain,mccani
surname,4693,aigrain,aigain
surname,4762,mccain,mccarin
surname,4793,weener,weenre
surname,4844,aigrain,aigraikn
surname,4901,aigrain,aigain
surname,4924,senator,sentor
surname,4936,jungst,empty
surname,4957,nuzman,nuzmzan
surname,4983,aigrain,agrain
surname,5026,aigrain,aigain
surname,5086,sherratt,empty
surname,5102,gull,ull
surname,5109,harbison,harbisoan
surname,5140,babb,bab
surname,5204,aigrain,aipgrain
surname,5271,aigrain,aigran
surname,5290,aigrain,aingrain
surname,5382,aigrain,aigroain
surname,5405,noltemeier,noltemeifer
