Attribute,Index,Dirty Value,Clean Value
journal_title,54,Journal of scienche and medicine in sport / Sports Medicine Australia,Journal of science and medicine in sport / Sports Medicine Australia
journal_title,57,Journal of clinica lanesthesia,Journal of clinical anesthesia
journal_title,130,Curr. Vasc. Parmacol.,Curr. Vasc. Pharmacol.
journal_title,163,NLUL,empty
journal_title,177,Ann pN Y Acad Sci,Ann N Y Acad Sci
journal_title,181,empty,Haematologica
journal_title,187,Radhiotherapy and Oncology,Radiotherapy and Oncology
journal_title,212,International archives of occupationaland environmental health,International archives of occupational and environmental health
journal_title,224,empty,Int J Obes (Lond)
journal_title,268,Jornal of Sexual Medicine,Journal of Sexual Medicine
journal_title,321,empty,Urban Studies (Routledge)
journal_title,352,East African Medicalt Journal,East African Medical Journal
journal_title,419,Clinical cardiolgy,Clinical cardiology
journal_title,428,empty,Anadolu kardiyoloji dergisi : AKD = the Anatolian journal of cardiology
journal_title,444,Italian Jornal of Psychopathology,Italian Journal of Psychopathology
journal_title,447,Frontiers in human nuroscience,Frontiers in human neuroscience
journal_title,469,Sugr. Endosc. Interv. Tech.,Surg. Endosc. Interv. Tech.
journal_title,476,Physics in medicine and biloogy,Physics in medicine and biology
journal_title,497,empty,Proceedings of the Asme Pressure Vessels and Piping Conference 2010 Vol 7
journal_title,525,empty,The Journal of biological chemistry
journal_title,532,Science (New Yor N.Y.),Science (New York N.Y.)
journal_title,547,NLUL,empty
journal_title,551,Journal of stroke andd cerebrovascular diseases : the official journal of National Stroke Association,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association
journal_title,584,empty,Journal of Sexual Medicine
journal_title,679,NLUL,empty
journal_title,712,NULL***,empty
journal_title,740,J Hosp Ifect,J Hosp Infect
journal_title,755,empty,Nihon Koshu Eisei Zasshi
journal_title,785,Patologie asbesto correlate in congiunti di lavoratori del settoer cemento-amianto.,Patologie asbesto correlate in congiunti di lavoratori del settore cemento-amianto.
journal_title,867,Cochnrane Database Syst. Rev.,Cochrane Database Syst. Rev.
journal_title,925,European Journal Of Anaesthesidology,European Journal Of Anaesthesiology
journal_title,926,FunctionalNeurology,Functional Neurology
journal_title,935,NUL,empty
journal_title,947,Journal of Consulting and ClinicalPsychology,Journal of Consulting and Clinical Psychology
journal_title,959,Annals of iinternal medicine,Annals of internal medicine
journal_title,973,Am. J. Cakrdiovasc. Drugs,Am. J. Cardiovasc. Drugs
journal_title,976,empty,Steroids
journal_title,987,UNLL,empty
journal_issn,4,0035-9157 (Print) 0035-9157,empty
journal_issn,5,0035-9157 (Print) 0035-9157,1558-0520
journal_issn,6,0035-9157 (Print) 0035-9157,empty
journal_issn,7,0035-9157 (Print) 0035-9157,0007-1420
journal_issn,8,0035-9157 (Print) 0035-9157,1535-4970
journal_issn,9,0035-9157 (Print) 0035-9157,1385-4046
journal_issn,10,0035-9157 (Print) 0035-9157,empty
journal_issn,11,0035-9157 (Print) 0035-9157,1361-9209
journal_issn,29,1923-6203,1932-6203
journal_issn,72,empty,1474-5151
journal_issn,86,9790000000000,9788480000000
journal_issn,102,1612-4782     1612-47h90,1612-4782     1612-4790
journal_issn,129,empty,1051-0443
journal_issn,138,empty,1170-7690
journal_issn,208,NLL,empty
journal_issn,221,empty,0895-6111
journal_issn,256,empty,1467-1107
journal_issn,265,empty,1931-3543
journal_issn,309,0v017-5749,0017-5749
journal_issn,310,empty,1931-3543
journal_issn,348,14f63-1318,1462-8910
journal_issn,395,empty,1098-4275
journal_issn,398,156-7598,1526-7598
journal_issn,400,1558-147,1558-1497
journal_issn,423,0306-460x3,0306-4603
journal_issn,446,751-7176,1751-7176
journal_issn,450,empty,1170-7690
journal_issn,457,UNLL,empty
journal_issn,490,empty,1098-4275
journal_issn,493,14337-347,1433-7347
journal_issn,519,147n0-2738,1470-2738
journal_issn,522,empty,0969-4900
journal_issn,544,empty,1468-5833 (Electronic)
journal_issn,628,220345,0022-0345
journal_issn,638,0390-6708,0390-6078
journal_issn,643,1525-1446,0737-1209
journal_issn,644,1524-4539,22-Sep
journal_issn,650,0916-6553,0196-6553
journal_issn,659,1524-4628,0039-2499
journal_issn,663,0966-8159,0966-8519
journal_issn,664,932-6203,1932-6203
journal_issn,672,NULvL,empty
journal_issn,687,1020-33w97,1020-3397
journal_issn,689,empty,1528-395X
journal_issn,705,2314v-6141,2314-6141
journal_issn,706,empty,0021-8987 (Print)     0021-8987
journal_issn,709,empty,0022-3514
journal_issn,719,empty,0020-7454
journal_issn,735,empty,1678-4464
journal_issn,770,1932-6h203,1932-6203
journal_issn,782,empty,1939-134X
journal_issn,798,3635023,0363-5023
journal_issn,801,1406-2105,1460-2105
journal_issn,808,1467-1170,1467-1107
journal_issn,822,1930-739X,1930-7381
journal_issn,828,1532-5415,14-Feb
journal_issn,855,1423-0356,0025-7931
journal_issn,859,empty,1098-4275
journal_issn,889,1932-623,1932-6203
journal_issn,892,0363-523,0363-5023
journal_issn,894,1399-3003,0903-1936
journal_issn,910,0197-0142,1097-0142
journal_issn,915,1099-1611,1057-9249
journal_issn,925,1365-2364,1365-2346
journal_issn,927,empty,1466-187X Electronic 0142-159X Print
journal_issn,928,empty,1098-4275
journal_issn,932,empty,1527-7755
journal_issn,941,empty,1462-2416
journal_issn,959,1539-37b04,1539-3704
journal_issn,984,Feb-6z5,65-Feb
journal_issn,991,Febg-65,65-Feb
