174.act_arr_time,04:47x PM,04:47 PM
655.sched_arr_time,10:17 PM,01:17 PM
1462.sched_arr_time,12:15 AwM,12:15 AM
2192.sched_arr_time,0u1:45 PM,01:45 PM
117.sched_dep_time,06:5b9 AM,06:59 AM
1585.act_dep_time,06:10A M,06:10 AM
2239.sched_arr_time,1:53 AM,11:53 AM
978.act_arr_time,03:13 PiM,03:13 PM
1613.act_dep_time,050:8 PM,05:08 PM
2001.act_arr_time,0n7:55 PM,07:55 PM
2294.act_dep_time,05:08f PM,05:08 PM
576.sched_dep_time,1:040 AM,10:40 AM
972.sched_dep_time,07:0 AM,07:10 AM
1462.act_arr_time,12:15 MA,12:15 AM
1374.act_dep_time,5:08 PM,05:08 PM
1048.act_dep_time,11:15 AM***,11:15 AM
1909.act_arr_time,07:5 PM,07:55 PM
215.sched_dep_time,06:5 AM,06:59 AM
1864.sched_arr_time,10:q30 PM,10:30 PM
2101.act_arr_time,70:55 PM,07:55 PM
1030.sched_dep_time,07:1 AM,07:10 AM
1895.sched_arr_time,80:56 PM,08:56 PM
1823.act_arr_time,01:04 AM,10:04 AM
350.act_arr_time,05:6 AM,05:26 AM
694.sched_dep_time,06:59A M,06:59 AM
2367.sched_arr_time,02:15 MP,02:15 PM
1308.act_dep_time,08:0 AM,08:04 AM
603.sched_dep_time,06:e59 AM,06:59 AM
2141.act_dep_time,11:x52 AM,11:52 AM
404.sched_dep_time,06:59 AnM,06:59 AM
704.sched_dep_time,08:2 PM,08:20 PM
94.act_arr_time,07:2q5 PM,07:25 PM
2220.sched_dep_time,06:59 M,06:59 AM
2168.act_dep_time,12:4 AM,12:41 AM
1567.sched_arr_time,11:4 5AM,11:45 AM
1374.act_arr_time,07:55 iPM,07:55 PM
1688.act_arr_time,09:52 M,09:52 PM
1275.act_arr_time,07:55P M,07:55 PM
2066.sched_arr_time,01:16 sPM,01:16 PM
765.act_dep_time,05:08 MP,05:08 PM
1522.act_dep_time,1213 PM,12:13 PM
201.act_arr_time,0:755 PM,07:55 PM
1098.act_arr_time,050:5 PM,05:05 PM
1389.act_dep_time,08:1 AM,08:51 AM
2132.sched_arr_time,0215 PM,02:15 PM
462.act_arr_time,04:09PM,04:09 PM
1121.act_dep_time,05:8 PM,05:08 PM
145.sched_dep_time,10:j40 AM,10:40 AM
306.sched_dep_time,06:5 9AM,06:59 AM
1320.act_arr_time,06:36P M,06:36 PM
1121.sched_dep_time,04:5 PM,04:55 PM
1121.act_arr_time,07:55P M,07:55 PM
1613.act_arr_time,07:55 PfM,07:55 PM
561.sched_arr_time,01:17k PM,01:17 PM
176.sched_arr_time,01h:17 PM,01:17 PM
1700.act_arr_time,7:55 PM,07:55 PM
1429.act_dep_time,1:56 AM,11:56 AM
1700.act_dep_time,50:08 PM,05:08 PM
914.act_dep_time,08:42 M,08:42 AM
876.sched_dep_time,065:9 AM,06:59 AM
308.act_dep_time,0m2:26 PM,02:26 PM
775.sched_dep_time,0659 AM,06:59 AM
1094.sched_dep_time,02:55 MP,02:55 PM
1874.sched_arr_time,01:1 6PM,01:16 PM
1275.act_dep_time,0c5:08 PM,05:08 PM
1320.act_dep_time,03:58 M,03:58 PM
1539.act_arr_time,7:55 PM,07:55 PM
2294.act_arr_time,07:55 M,07:55 PM
2130.sched_dep_time,02:p55 PM,02:55 PM
502.sched_dep_time,06:59AM,06:59 AM
862.act_dep_time,05:08PM,05:08 PM
463.sched_arr_time,0117 PM,01:17 PM
2255.act_arr_time,03:14u PM,03:14 PM
334.act_arr_time,06:36 MP,06:36 PM
2171.sched_arr_time,d01:16 PM,01:16 PM
1040.sched_dep_time,06:5 AM,06:59 AM
1809.act_arr_time,07:55 PuM,07:55 PM
1268.sched_arr_time,09:1u0 PM,09:10 PM
363.sched_arr_time,01:17b PM,01:17 PM
1597.sched_arr_time,01:16 M,01:16 PM
1966.sched_arr_time,01:61 PM,01:16 PM
1539.act_dep_time,05:08 PvM,05:08 PM
2314.sched_arr_time,0:30 PM,06:30 PM
1809.act_dep_time,05:08 uPM,05:08 PM
1909.act_dep_time,05:08h PM,05:08 PM
229.act_arr_time,0m3:43 PM,03:43 PM
1774.sched_arr_time,01:16 oPM,01:16 PM
794.sched_dep_time,0659 AM,06:59 AM
