Attribute,Index,Clean Value,Dirty Value
gender,9,f,empty
gender,42,m,zm
gender,201,f,empty
gender,243,f,empty
gender,320,f,empty
gender,374,f,empty
gender,381,f,empty
gender,421,m,***
gender,429,m,empty
gender,463,m,empty
gender,473,m,empty
gender,474,f,***
gender,478,m,empty
gender,510,f,pf
gender,536,f,empty
gender,548,f,empty
gender,549,m,***
gender,563,f,empty
gender,572,f,empty
gender,585,f,empty
gender,588,f,hf
gender,792,f,empty
gender,825,m,empty
gender,828,m,zm
gender,855,m,empty
gender,897,m,empty
gender,910,f,uf
gender,925,f,uf
gender,944,m,empty
gender,1085,f,empty
gender,1174,m,***
gender,1226,f,***
gender,1235,m,***
gender,1294,m,lm
gender,1301,m,empty
gender,1326,f,empty
gender,1368,m,empty
gender,1401,m,empty
gender,1446,m,empty
gender,1453,f,empty
gender,1521,m,empty
gender,1582,m,ym
gender,1655,m,empty
gender,1692,f,empty
gender,1742,m,empty
gender,1783,f,***
gender,1820,f,empty
gender,1849,f,***
gender,1873,f,vf
gender,1884,m,empty
gender,1937,m,empty
gender,2036,m,qm
gender,2037,f,of
gender,2045,m,empty
gender,2061,f,empty
gender,2086,f,empty
gender,2123,f,empty
gender,2230,m,empty
gender,2234,f,bf
gender,2281,f,empty
gender,2293,m,empty
gender,2297,f,***
gender,2298,f,empty
gender,2317,f,empty
gender,2339,f,empty
gender,2402,f,***
gender,2461,f,empty
gender,2524,m,empty
gender,2551,m,empty
gender,2574,f,cf
gender,2604,f,***
gender,2663,f,vf
gender,2672,m,empty
gender,2705,f,empty
gender,2720,f,empty
gender,2738,f,***
gender,2833,f,empty
gender,2891,m,empty
gender,2938,m,empty
gender,2965,f,empty
gender,2972,f,empty
gender,3007,m,empty
gender,3040,f,empty
gender,3117,f,empty
gender,3127,m,empty
gender,3241,m,empty
gender,3281,m,empty
gender,3289,f,***
gender,3336,m,empty
gender,3377,f,empty
gender,3582,f,empty
gender,3584,f,empty
gender,3603,f,empty
gender,3623,f,empty
gender,3679,m,***
gender,3740,m,empty
gender,3762,m,empty
gender,3769,m,empty
gender,3792,m,***
gender,3804,m,empty
gender,3813,m,nm
gender,3905,m,empty
gender,3922,m,***
gender,4002,f,empty
gender,4024,f,sf
gender,4078,f,empty
gender,4100,f,empty
gender,4133,f,empty
gender,4162,f,empty
gender,4390,m,empty
gender,4409,m,empty
gender,4410,f,empty
gender,4412,m,gm
gender,4442,f,empty
gender,4459,f,***
gender,4516,m,sm
gender,4563,m,empty
gender,4640,m,empty
gender,4680,m,***
gender,4733,f,***
gender,4792,m,empty
gender,4841,f,empty
gender,4865,m,empty
gender,4970,m,jm
gender,5034,f,***
gender,5040,m,empty
gender,5047,m,empty
gender,5053,m,***
gender,5058,f,empty
gender,5063,m,empty
gender,5131,m,empty
gender,5164,m,empty
gender,5184,f,ef
gender,5376,f,empty
gender,5381,f,empty
gender,5392,m,empty
gender,5435,m,tm
gender,5447,m,empty
gender,5471,f,empty
gender,5487,m,***
gender,5548,m,empty
gender,5630,f,af
gender,5741,f,df
gender,5762,f,empty
gender,5793,m,empty
gender,5904,m,empty
gender,5950,f,empty
gender,5961,f,empty
gender,5980,f,empty
gender,6037,m,empty
gender,6041,m,empty
gender,6055,f,empty
gender,6059,m,empty
gender,6097,m,empty
gender,6116,f,empty
gender,6186,f,***
gender,6211,f,empty
gender,6223,f,jf
gender,6234,f,empty
gender,6268,f,***
gender,6296,f,***
gender,6374,m,empty
gender,6392,f,***
gender,6395,f,empty
gender,6425,f,jf
gender,6461,m,um
gender,6469,m,jm
gender,6512,f,empty
gender,6516,f,nf
gender,6595,m,empty
gender,6644,f,pf
gender,6695,f,***
gender,6738,m,fm
gender,6787,f,af
gender,6798,f,empty
gender,6824,f,empty
gender,6826,f,***
gender,6835,f,of
gender,6867,m,empty
gender,6903,f,empty
gender,6931,m,***
gender,6966,m,empty
gender,6967,m,empty
gender,7057,m,rm
gender,7082,f,empty
gender,7159,m,empty
gender,7191,m,empty
gender,7195,m,***
gender,7197,f,empty
gender,7215,f,empty
gender,7377,m,***
gender,7391,m,empty
gender,7507,m,ym
gender,7508,f,sf
gender,7535,f,empty
gender,7536,f,empty
gender,7562,m,empty
gender,7591,f,empty
gender,7643,m,empty
gender,7668,f,***
gender,7810,f,***
gender,7844,f,empty
gender,7898,f,***
gender,7922,f,empty
gender,7942,m,***
gender,8059,m,empty
gender,8095,f,***
gender,8128,f,***
gender,8153,m,***
gender,8193,f,qf
gender,8208,m,empty
gender,8240,f,if
gender,8252,f,empty
gender,8447,m,empty
gender,8503,f,empty
gender,8505,f,empty
gender,8511,m,***
gender,8585,f,empty
gender,8659,m,empty
gender,8716,f,vf
gender,8756,f,empty
gender,8805,f,empty
gender,8814,m,empty
gender,8834,m,empty
gender,8882,m,empty
gender,8902,m,wm
gender,8916,f,empty
gender,8939,f,***
gender,8966,m,***
gender,8970,f,df
gender,9022,f,empty
gender,9096,f,empty
gender,9135,f,mf
gender,9170,f,empty
gender,9180,m,empty
gender,9184,f,***
gender,9269,m,empty
gender,9276,m,empty
gender,9287,f,nf
gender,9440,m,empty
gender,9457,f,empty
gender,9498,m,sm
gender,9525,m,empty
gender,9537,m,empty
gender,9566,m,empty
gender,9573,m,empty
gender,9575,f,***
gender,9580,m,empty
gender,9686,f,empty
gender,9691,f,empty
gender,9739,f,empty
