Attribute,Index,Dirty Value,Cleaned Value
ProviderNumber,14,1xx19,10019
ProviderNumber,46,x0005,10005
ProviderNumber,82,1000x,10006
ProviderNumber,245,x00x5,10015
ProviderNumber,254,1xx15,10015
ProviderNumber,274,1xx16,10016
ProviderNumber,315,100x8,10038
ProviderNumber,361,100x6,10086
ProviderNumber,409,x0x08,10108
ProviderNumber,560,1xx24,10024
ProviderNumber,609,x0027,10027
ProviderNumber,628,x0029,10029
ProviderNumber,640,1xx29,10029
ProviderNumber,646,1xx32,10032
ProviderNumber,656,1xx32,10032
ProviderNumber,705,100x4,10034
ProviderNumber,722,100x5,10035
ProviderNumber,725,1xx35,10035
ProviderNumber,756,1xx36,10036
ProviderNumber,781,1003x,10039
ProviderNumber,790,1xx39,10039
ProviderNumber,794,100x9,10039
ProviderNumber,860,1xx44,10044
ProviderNumber,879,1xx45,10045
ProviderNumber,889,x0045,10045
ProviderNumber,934,1xx47,10047
ProviderNumber,956,1004x,10049
Address1,58,2505xuxsxhighwayx431xnorth,2505 u s highway 431 north
Address1,95,702xnxmainxst,702 n main st
Address1,107,702 x maix st,702 n main st
Address1,162,201 pine sxreex norxhwesx,201 pine street northwest
Address1,176,8000 alabama xigxway 69,8000 alabama highway 69
Address1,261,33700 hxghway 43,33700 highway 43
Address1,265,33700 highway x3,33700 highway 43
Address1,276,1000 fixst stxeet noxth,1000 first street north
Address1,296,1720 univxrsity blvd,1720 university blvd
Address1,317,301xeastx18thxst,301 east 18th st
Address1,335,4370xwestxmainxstreet,4370 west main street
Address1,364,1530xuxsxhighwayx43,1530 u s highway 43
Address1,412,124 s mxmorial dr,124 s memorial dr
Address1,432,315xwxhickoryxst,315 w hickory st
Address1,473,126xhospitalxave,126 hospital ave
Address1,485,1x6 hospital ave,126 hospital ave
Address1,653,209 xorth maix street,209 north main street
Address1,737,1912xalabamaxhighwayx157,1912 alabama highway 157
Address1,768,301 east 1xth st,301 east 18th st
Address1,850,x0x0 lay dam road,1010 lay dam road
Address1,858,1256 military street sxuth,1256 military street south
Address1,916,600 souxh xhird sxreex,600 south third street
Address1,935,515 miranda sx,515 miranda st
Address1,936,515 miranxa st,515 miranda st
Address1,946,515 mirxndx st,515 miranda st
Address1,987,150 gilxreath drive,150 gilbreath drive
City,4,birminghxm,birmingham
City,8,birmingxam,birmingham
City,11,sheffxeld,sheffield
City,57,boxz,boaz
City,80,fxorence,florence
City,89,florxncx,florence
City,181,guntxrsvillx,guntersville
City,208,birmixgham,birmingham
City,213,bxrmxngham,birmingham
City,312,axxistox,anniston
City,368,winfielx,winfield
City,438,anchoraxe,anchorage
City,475,ozarx,ozark
City,486,xzark,ozark
City,518,montxomery,montgomery
City,602,exba,elba
City,691,birminxham,birmingham
City,697,tallaxxee,tallassee
City,757,andaluxia,andalusia
City,773,annxston,anniston
City,822,gxdsden,gadsden
City,950,geoxgiana,georgiana
City,961,enterprxse,enterprise
City,969,xntxrprisx,enterprise
City,986,onxonta,oneonta
State,47,xl,al
State,51,xl,al
State,84,xl,al
State,99,xl,al
State,120,ax,al
State,141,ax,al
State,166,ax,al
State,183,xl,al
State,279,xl,al
State,387,xl,al
State,403,ax,al
State,478,xl,al
State,484,xl,al
State,505,ax,al
State,560,xl,al
State,593,ax,al
State,702,xl,al
State,765,xl,al
State,792,xl,al
State,885,xl,al
State,887,xl,al
ZipCode,45,x5957,35957
ZipCode,64,3595x,35957
ZipCode,71,3563x,35631
ZipCode,138,36x49,36049
ZipCode,140,360x9,36049
ZipCode,150,3x640,35640
ZipCode,158,3x640,35640
ZipCode,197,3x23x,35235
ZipCode,233,359x8,35968
ZipCode,268,x6784,36784
ZipCode,284,3x007,35007
ZipCode,291,x5007,35007
ZipCode,326,36x01,36201
ZipCode,333,3x305,36305
ZipCode,341,x6x05,36305
ZipCode,367,3xx94,35594
ZipCode,376,3xx94,35594
ZipCode,407,3x0x7,36067
ZipCode,421,x5150,35150
ZipCode,429,3x1x0,35150
ZipCode,491,x6x60,36360
ZipCode,500,x5960,35960
ZipCode,545,3x10x,36106
ZipCode,680,3x233,35233
ZipCode,686,x52xx,35233
ZipCode,751,3642x,36420
ZipCode,816,x590x,35903
ZipCode,924,3590x,35901
CountyName,68,mxrshxll,marshall
CountyName,73,laudxrdalx,lauderdale
CountyName,78,laudexdale,lauderdale
CountyName,137,crxnshaw,crenshaw
CountyName,217,jeffersxn,jefferson
CountyName,222,dx kalb,de kalb
CountyName,224,xe kalb,de kalb
CountyName,228,dx kalb,de kalb
CountyName,239,xe kalb,de kalb
CountyName,253,xlarke,clarke
CountyName,313,calhoxn,calhoun
CountyName,325,caxhoun,calhoun
CountyName,347,housxon,houston
CountyName,457,jxffxrson,jefferson
CountyName,458,xefferson,jefferson
CountyName,466,jexxerson,jefferson
CountyName,503,chxrokxx,cherokee
CountyName,514,chxrokxx,cherokee
CountyName,528,monxgomery,montgomery
