Attribute,Index,Clean Value,Cleaned Value
ProviderNumber,214,10011,x00xx
HospitalName,27,southeast alabama medical center,southeast alabama medxcal center
HospitalName,132,crenshaw community hospital,crenshaw cxmmunity hxspital
HospitalName,172,marshall medical center north,marshall medical cenxer norxh
HospitalName,244,dekalb regional medical center,dexalb regional medical center
HospitalName,338,flowers hospital,floxers hospital
HospitalName,385,univ of south alabama medical center,univ ox south alabama medical center
HospitalName,386,univ of south alabama medical center,xniv of soxth alabama medical center
HospitalName,449,alaska regional hospital,xlxskx regionxl hospitxl
HospitalName,533,baptist medical center south,baptist medical cexter south
HospitalName,561,jackson hospital & clinic inc,jaxkson hospital & xlinix inx
HospitalName,655,wedowee hospital,wedowee hosxital
HospitalName,698,community hospital inc,communitx hospital inc
HospitalName,711,community hospital inc,communixy hospixal inc
HospitalName,731,cullman regional medical center,cullmxn regionxl medicxl center
HospitalName,759,andalusia regional hospital,andaxusia regionax hospitax
HospitalName,766,andalusia regional hospital,andaluxia regional hoxpital
HospitalName,778,huntsville hospital,huntsvxlle hospxtal
HospitalName,904,riverview regional medical center,rivxrvixw rxgional mxdical cxntxr
HospitalName,922,riverview regional medical center,xivexview xegional medical centex
HospitalName,923,riverview regional medical center,riverview rexional medical center
HospitalName,939,georgiana hospital,georgiaxa hospital
HospitalName,957,medical center enterprise,medixal xenter enterprise
HospitalName,963,medical center enterprise,medxcal center enterprxse
HospitalName,988,st vincents blount,st vincents bxount
Address1,351,810 st vincents drive,810 st vxncents drxve
Address1,394,124 s memorial dr,124xsxmemorialxdr
Address1,416,315 w hickory st,315 w hickxry st
Address1,452,po box 287,poxboxx287
Address1,957,400 n edwards street,400xnxedwardsxstreet
City,94,florence,flxrence
City,229,fort payne,fort payxe
City,579,valley,vallex
City,591,valley,vxlley
City,655,wedowee,wxdowxx
City,737,cullman,cuxxman
City,856,hamilton,hamilxon
City,896,fayette,faxette
State,43,al,xl
State,229,al,ax
State,357,al,ax
State,573,al,ax
State,923,al,ax
ZipCode,94,35631,3563x
ZipCode,711,36078,36x78
CountyName,416,talladega,tallaxega
CountyName,579,chambers,xhambers
CountyName,591,chambers,chaxbers
CountyName,731,cullman,cxllman
CountyName,896,fayette,fayexxe
PhoneNumber,58,2565938310,2x6x938310
PhoneNumber,382,2514717110,25x47x7xx0
PhoneNumber,385,2514717110,25x47x7xx0
PhoneNumber,387,2514717110,25x47x7xx0
PhoneNumber,394,3343614267,33x361x267
PhoneNumber,856,2059216200,x059x16x00
HospitalType,200,acute care hospitals,acute care hosxitals
HospitalType,414,acute care hospitals,acuxe care hospixals
HospitalType,494,acute care hospitals,acute care hxspitals
HospitalType,533,acute care hospitals,acute care hosxitals
HospitalType,696,acute care hospitals,acute cxre hospitxls
HospitalType,706,acute care hospitals,acutexcarexhospitals
HospitalType,903,acute care hospitals,acutexcarexhospitals
HospitalOwner,23,government - hospital district or authority,government - hospxtal dxstrxct or authorxty
HospitalOwner,28,government - hospital district or authority,government - hospital xistrict or authority
HospitalOwner,32,government - hospital district or authority,governmenx - hospixal disxricx or auxhorixy
HospitalOwner,43,government - hospital district or authority,gxvernment - hxspital district xr authxrity
