Attribute,Index,Clean Value,Dirty Value
gender,39,m,empty
gender,88,m,***
gender,305,f,empty
gender,814,m,empty
gender,1007,f,empty
gender,1060,m,empty
gender,1232,m,empty
gender,1268,f,zf
gender,1292,m,empty
gender,1371,m,am
gender,1607,f,empty
gender,1900,f,tf
gender,1940,m,empty
gender,1950,f,empty
gender,2108,f,cf
gender,2189,m,empty
gender,2334,m,empty
gender,2574,f,empty
gender,2599,m,empty
gender,2882,f,lf
gender,2938,m,empty
gender,3184,f,empty
gender,3302,m,empty
gender,3453,m,***
gender,3456,f,empty
gender,3659,m,rm
gender,3809,f,empty
gender,3962,f,empty
gender,4098,f,***
gender,4114,f,empty
gender,4208,m,empty
gender,4292,f,empty
gender,4381,f,empty
gender,4393,f,empty
gender,4417,f,***
gender,4478,f,empty
gender,4507,f,***
gender,4546,f,jf
gender,4730,f,sf
gender,4894,f,empty
gender,5035,m,xm
gender,5060,m,wm
gender,5084,f,empty
gender,5425,f,af
gender,5563,m,***
gender,5665,f,***
gender,5767,m,qm
gender,5989,m,empty
gender,6271,m,empty
gender,6276,f,empty
gender,6367,f,rf
gender,6468,f,empty
gender,6575,m,empty
gender,6728,m,empty
gender,6805,f,empty
gender,6824,f,***
gender,6825,m,nm
gender,6848,f,empty
gender,6857,f,empty
gender,6885,f,empty
gender,6905,m,tm
gender,7060,m,empty
gender,7219,f,empty
gender,7236,m,sm
gender,7335,m,empty
gender,7343,f,empty
gender,7793,m,***
gender,7845,f,empty
gender,7870,f,af
gender,7966,m,empty
gender,8215,f,***
gender,8331,f,ef
gender,8354,f,***
gender,8505,f,empty
gender,8556,f,empty
gender,8972,m,empty
gender,8992,m,fm
gender,9005,f,wf
gender,9135,f,tf
gender,9184,f,***
gender,9254,f,empty
gender,9307,f,***
gender,9425,f,***
gender,9593,m,dm
gender,9619,f,empty
gender,9620,f,***
gender,9826,m,om
gender,9833,f,empty
gender,9885,f,ef
gender,9902,m,empty
gender,9924,m,empty
gender,10115,f,***
gender,10182,m,empty
gender,10234,m,empty
gender,10364,m,empty
gender,10365,f,***
gender,10499,f,xf
gender,10561,f,empty
gender,10904,m,***
gender,10917,f,empty
gender,10989,f,gf
gender,11047,m,empty
gender,11119,m,empty
gender,11207,f,empty
gender,11219,f,***
gender,11253,f,empty
gender,11294,f,***
gender,11400,f,lf
gender,11451,f,empty
gender,11489,f,***
gender,11658,m,empty
gender,11672,f,mf
gender,11688,f,empty
gender,11755,f,empty
gender,11785,m,empty
gender,11794,f,ef
gender,11876,m,empty
gender,11885,f,qf
gender,11889,f,empty
gender,11955,m,empty
gender,12349,m,empty
gender,12369,f,empty
gender,12403,m,empty
gender,12411,m,empty
gender,12420,f,empty
gender,12467,m,empty
gender,12519,m,empty
gender,12529,m,empty
gender,12627,f,wf
gender,12699,f,wf
gender,12740,f,empty
gender,12802,f,***
gender,12826,m,empty
gender,13003,f,pf
gender,13027,m,wm
gender,13260,f,empty
gender,13292,f,***
gender,13321,f,empty
gender,13495,f,pf
gender,13542,f,empty
gender,13556,f,af
gender,13566,f,cf
gender,13685,m,empty
gender,13723,m,empty
gender,13794,f,bf
gender,13888,f,gf
gender,14004,m,empty
gender,14027,f,***
gender,14038,f,empty
gender,14048,m,empty
gender,14081,f,qf
gender,14083,m,empty
gender,14102,m,empty
gender,14240,f,empty
gender,14287,f,empty
gender,14315,m,empty
gender,14353,f,empty
gender,14547,f,empty
gender,14552,f,***
gender,14565,f,empty
gender,14750,f,lf
gender,14787,f,of
gender,14866,m,empty
gender,14969,f,sf
gender,15075,f,af
gender,15199,f,mf
gender,15224,f,mf
gender,15232,m,***
gender,15280,f,***
gender,15306,f,af
gender,15374,f,wf
gender,15385,f,***
gender,15422,m,***
gender,15428,m,***
gender,15508,f,empty
gender,15677,m,empty
gender,15765,f,empty
gender,15773,f,***
gender,15798,f,empty
gender,15812,f,empty
gender,15839,m,***
gender,15872,f,sf
gender,16136,m,empty
gender,16241,f,***
gender,16415,f,empty
gender,16452,f,gf
gender,16572,m,empty
gender,16747,m,empty
gender,17005,f,ff
gender,17054,m,empty
gender,17085,f,empty
gender,17093,f,empty
gender,17158,f,empty
gender,17164,f,empty
gender,17304,f,jf
gender,17367,m,empty
gender,17443,f,***
gender,17446,m,***
gender,17496,m,empty
gender,17520,m,im
gender,17649,f,***
gender,17761,m,empty
gender,17802,f,empty
gender,17825,f,empty
gender,18025,m,empty
gender,18269,f,gf
gender,18316,f,wf
gender,18336,f,empty
gender,18361,f,empty
gender,18391,f,***
gender,18471,m,empty
gender,18600,f,rf
gender,18694,f,zf
gender,18788,f,***
gender,18793,f,***
gender,18892,f,***
gender,18948,m,empty
gender,19008,m,km
gender,19170,m,***
gender,19195,f,***
gender,19245,f,***
gender,19368,f,empty
gender,19416,f,empty
gender,19432,m,***
gender,19435,f,empty
gender,19553,f,***
gender,19614,f,empty
gender,19670,f,***
gender,19768,f,mf
city,151,danville,danvilel
city,183,viola,empty
city,203,gaffney,empty
city,279,cumberland,cumberlamnd
city,356,washington,empty
city,381,lee,empty
city,566,patrick springs,patric springs
city,819,charleston,empty
city,912,indiana,iqndiana
city,933,perryville,erryville
city,1024,detroit,dcetroit
city,1027,fabyan,empty
city,1120,spiceland,empty
city,1237,rehoboth beach,rehoboth beacnh
city,1533,cleveland,clzeveland
city,1694,fort campbell,empty
city,1699,winter park,empty
city,1762,rochester,empty
city,1931,washington,empty
city,1986,eutaw,eutaww
city,2029,grove hill,grov ehill
city,2189,medford,medfrod
city,2259,hillsboro,hillsbonro
city,2759,webster,woebster
city,2805,coventry,covenry
city,2929,raymond,raymonbd
city,3115,washington,wasington
city,3333,walthourville,walthourvile
city,3348,danbury,dnabury
city,3367,hartford,empty
city,3386,birmingham,irmingham
city,3387,gaylordsville,gaylordsvixlle
city,3528,lexington,lvexington
city,3571,central islip,empty
city,3573,milton,empty
city,3725,elkhart,empty
city,3738,newbury,empty
city,3905,rio grande,iro grande
city,3954,enid,neid
city,4049,dagsboro,dgasboro
city,4091,east derry,empty
city,4273,belvidere center,empty
city,4333,greensboro,greensboero
city,4336,milton,miltosn
city,4343,windsor locks,empty
city,4730,lewes,empty
city,4766,danbury,danbuyr
city,4896,washington,empty
city,4960,dover,dver
city,5181,fairfax,fmairfax
city,5214,miami,iami
city,5395,eastport,eastyport
city,5419,lexington,empty
city,5450,millersburg,empty
city,5553,de mossville,de mossville***
city,5571,ceiba,empty
city,5728,philomont,philomot
city,5756,dennysville,dennybsville
city,5867,weare,weaer
city,5963,westport,wetport
city,6149,annapolis,annapois
city,6192,dover,dver
city,6215,symsonia,symsona
city,6230,fort loudon,fort oludon
city,6235,cuttingsville,cuttingsville***
city,6296,andrews,empty
city,6298,belleville,empty
city,6621,miami,miamti
city,6711,dagsboro,dagsobro
city,6736,pulaski,pulawski
city,6748,new york,new yrk
city,6813,dayton,datyon
city,6924,delmar,ddelmar
city,7033,penobscot,empty
city,7092,jackson,empty
city,7296,alexandria,alexuandria
city,7413,andersonville,empty
city,7437,biloxi,biloix
city,7458,detroit,destroit
city,7504,dagsboro,dyagsboro
city,7513,pleasant unity,empty
city,7613,westport,empty
city,7635,dagsboro,dasboro
city,7700,patillas,patilas
city,7744,winchendon springs,empty
city,7767,fairfax,faifax
city,7802,cuyahoga falls,cuyahoga faldls
city,7928,east syracuse,esat syracuse
city,8084,lexington,lexinton
city,8100,justice,ujstice
city,8178,hydeville,zhydeville
city,8259,sandy ridge,sandy irdge
city,8298,decherd,dceherd
city,8481,swan lake,empty
city,8496,selbyville,empty
city,8531,dover,dver
city,8734,hartsville,hartsvlle
city,9038,dorado,doraod
city,9271,ravenna,rvaenna
city,9276,travelers rest,travbelers rest
city,9285,mary alice,empty
city,9293,deal,dal
city,9330,belk,belbk
city,9384,antioch,antioh
city,9496,spanishburg,spanishubrg
city,9554,suncook,empty
city,9556,washington,empty
city,9561,hoboken,empty
city,9702,dover afb,dover aefb
city,9820,guaynabo,uguaynabo
city,9855,fort wayne,fort wyane
city,9877,eva,vea
city,9915,shawnee on delaware,empty
city,10011,prudence island,empty
city,10013,dagsboro,dagboro
city,10127,franklin furnace,empty
city,10211,canada,acnada
city,10361,stinson lake,stinson laek
city,10387,shelby,shelyb
city,10413,dixmont,daixmont
city,10421,orlando,empty
